timestamp,x,y,z
0,-10.49,10.2,-2.97
10,-8.41,10.97,-2.14
20,-5.4,11.49,-0.86
30,-2.27,11.8,0.68
40,-0.0,12.04,2.44
50,1.1,12.35,4.13
60,1.54,12.42,5.74
70,1.56,12.35,7.37
80,1.51,12.35,9.28
90,2.03,11.97,11.68
100,3.08,11.2,14.26
110,4.31,10.13,16.49
120,5.37,9.3,18.1
130,6.11,9.24,18.81
140,6.61,9.28,18.27
150,6.67,8.98,16.66
160,6.79,8.43,15.12
170,7.24,7.93,14.19
180,8.13,7.4,13.75
190,9.19,6.81,13.32
200,10.42,6.23,12.78
210,11.88,5.62,12.32
220,13.67,5.15,12.14
230,15.94,5.01,12.14
240,18.4,4.74,11.79
250,20.33,4.42,11.09
260,20.31,4.79,10.81
270,17.89,6.2,11.41
280,14.71,7.98,12.32
290,11.83,9.79,13.07
300,9.96,11.61,13.87
310,8.36,13.51,14.33
320,6.23,15.36,14.43
330,4.29,16.62,14.5
340,2.65,17.28,14.38
350,1.38,17.34,13.79
360,0.57,17.04,12.63
370,0.38,16.5,11.05
380,0.56,16.08,9.23
390,0.6,15.74,7.43
400,0.37,15.82,6.08
410,-0.8,16.62,5.24
420,-3.75,17.59,4.39
430,-8.86,18.22,2.61
440,-16.33,18.05,-0.65
450,-25.8,16.05,-3.65
460,-29.6,13.88,-7.32
470,-31.26,11.28,-9.46
480,-28.58,9.6,-9.55
490,-22.9,9.01,-7.9
500,-18.44,8.98,-5.02
510,-15.41,9.14,-2.45
520,-13.66,9.19,-1.03
530,-13.13,9.25,-0.91
540,-13.48,9.48,-1.62
550,-13.72,10.05,-2.47
560,-13.17,10.96,-2.91
570,-12.0,12.12,-2.76
580,-10.02,13.59,-1.77
590,-7.76,15.05,-0.37
600,-5.84,16.31,1.0
610,-4.06,17.39,2.22
620,-2.07,18.12,3.34
630,0.0,18.39,4.44
640,1.68,18.33,5.65
650,2.71,17.99,7.1
660,3.62,17.47,8.94
670,4.83,16.78,10.93
680,6.18,15.73,13.06
690,8.1,14.58,15.21
700,10.08,13.06,16.69
710,11.85,11.58,17.54
720,12.97,10.2,17.68
730,13.02,9.05,17.32
740,11.53,8.68,16.84
750,9.08,8.34,15.94
760,6.85,8.18,15.08
770,5.05,7.88,14.46
780,4.0,7.75,13.97
790,3.67,7.51,13.36
800,4.09,7.03,12.59
810,5.24,6.57,11.85
820,6.54,6.09,11.28
830,7.77,5.56,11.13
840,8.54,5.32,11.49
850,8.7,5.18,12.15
860,8.55,5.2,13.09
870,8.08,5.38,13.99
880,7.48,5.71,14.48
890,7.13,5.89,14.58
900,7.0,6.11,14.49
910,6.86,6.49,14.24
920,6.51,6.82,13.77
930,5.98,7.08,13.19
940,5.09,7.17,12.6
950,4.41,7.23,12.66
960,3.81,7.44,13.02
970,3.37,7.75,13.22
980,2.81,7.9,13.07
990,2.18,7.8,12.15
1000,1.5,7.58,10.58
