timestamp,x,y,z
0,-4.65,5.88,12.49
10,-5.26,6.11,14.03
20,-5.13,6.54,14.44
30,-4.86,6.71,13.47
40,-4.13,6.58,12.21
50,-3.29,6.25,10.82
60,-2.62,5.66,9.48
70,-2.28,5.15,8.18
80,-2.66,4.72,6.74
90,-3.06,4.48,6.04
100,-3.2,3.71,6.05
110,-2.91,3.11,6.78
120,-2.42,2.9,7.72
130,-1.77,2.9,8.43
140,-0.88,3.06,8.58
150,-0.52,3.32,7.8
160,-0.56,3.29,6.18
170,-0.84,3.07,4.21
180,-0.99,2.51,2.38
190,-1.37,2.18,0.84
200,-1.7,1.96,-0.0
210,-1.54,1.9,0.06
220,-1.47,2.21,0.72
230,-1.97,2.68,1.5
240,-2.99,3.47,2.47
250,-4.49,4.39,3.02
260,-6.99,5.22,2.8
270,-10.68,6.29,1.68
280,-15.22,7.75,-0.35
290,-19.66,8.95,-2.43
300,-24.04,8.81,-3.49
310,-27.27,8.59,-2.52
320,-29.56,8.94,0.7
330,-30.0,9.7,4.59
340,-27.74,10.59,7.77
350,-23.21,11.16,9.0
360,-17.69,10.82,8.88
370,-11.96,10.2,8.84
380,-7.33,9.76,9.32
390,-4.31,9.61,10.1
400,-2.58,9.88,10.79
410,-1.37,10.41,11.3
420,-0.09,10.9,11.9
430,1.37,11.26,12.9
440,2.83,11.51,13.97
450,4.18,11.57,14.88
460,5.34,11.68,15.46
470,6.67,11.58,15.67
480,8.22,11.24,15.5
490,9.66,10.55,15.21
500,11.15,9.56,15.18
510,12.48,8.32,15.48
520,13.6,6.86,15.98
530,14.23,5.34,16.6
540,14.2,3.94,17.05
550,13.6,2.65,17.05
560,12.67,1.53,16.58
570,11.37,0.81,15.26
580,10.09,0.31,13.46
590,9.21,-0.16,11.8
600,8.9,-0.54,10.77
610,8.93,-0.95,10.33
620,9.45,-1.67,10.26
630,10.47,-2.5,10.61
640,11.68,-2.91,11.07
650,12.33,-2.54,11.54
660,12.34,-1.79,11.59
670,11.94,-0.91,11.11
680,11.43,-0.33,10.35
690,11.61,0.35,10.0
700,11.82,1.56,10.11
710,11.04,3.32,10.46
720,9.19,5.2,10.65
730,7.12,6.79,10.68
740,5.42,8.19,10.42
750,4.02,9.65,9.91
760,2.54,11.14,9.33
770,0.86,12.55,8.86
780,-1.12,13.75,8.43
790,-2.96,15.04,8.05
800,-4.73,16.09,7.77
810,-6.4,17.16,7.55
820,-9.02,18.07,7.17
830,-12.47,18.84,6.54
840,-16.35,19.16,5.39
850,-19.52,18.61,3.93
860,-21.45,17.41,2.38
870,-21.67,15.82,0.86
880,-19.74,14.13,-0.03
890,-15.48,12.76,0.03
900,-10.69,12.15,0.84
910,-7.27,11.6,1.69
920,-5.56,11.2,2.28
930,-5.46,10.91,2.35
940,-6.42,10.69,2.01
950,-7.98,10.35,1.47
960,-9.66,10.14,1.05
970,-11.45,10.03,0.78
980,-13.16,9.97,0.6
990,-14.14,10.03,0.68
