timestamp,x,y,z
0,2.07,4.41,10.76
10,1.19,4.57,10.71
20,0.29,4.72,10.43
30,-0.62,4.81,9.84
40,-1.1,4.86,9.15
50,-1.55,4.93,8.36
60,-2.26,5.06,7.19
70,-3.01,5.0,5.81
80,-3.63,4.81,4.75
90,-4.18,4.66,4.0
100,-4.75,4.59,3.42
110,-5.39,4.56,3.02
120,-6.39,4.58,2.73
130,-7.47,4.5,2.38
140,-8.74,4.48,2.04
150,-10.22,4.63,1.56
160,-12.21,4.98,0.65
170,-14.52,5.5,-0.79
180,-16.58,5.56,-2.98
190,-18.09,5.36,-6.09
200,-19.3,5.04,-9.81
210,-19.7,4.76,-13.11
220,-19.3,4.63,-14.22
230,-17.96,4.91,-12.49
240,-16.05,5.74,-9.11
250,-13.89,6.35,-6.04
260,-12.2,6.64,-4.03
270,-11.05,7.01,-2.78
280,-10.86,7.41,-1.86
290,-11.15,8.2,-0.54
300,-11.0,9.16,1.01
310,-9.85,10.1,2.56
320,-8.02,10.99,3.9
330,-5.53,11.53,5.13
340,-2.3,11.68,6.96
350,1.33,11.4,9.33
360,4.36,10.73,11.98
370,6.84,9.88,15.16
380,8.91,9.03,18.54
390,10.68,7.93,21.29
400,12.13,6.79,22.8
410,13.33,5.66,22.99
420,14.32,4.4,21.99
430,14.8,3.22,20.2
440,14.5,2.63,18.32
450,13.72,2.14,16.3
460,12.56,1.79,14.23
470,11.5,1.57,12.17
480,10.96,1.37,10.43
490,10.95,1.07,9.12
500,11.08,0.77,8.27
510,10.94,0.65,7.68
520,10.8,0.61,7.31
530,10.78,0.65,7.15
540,10.84,0.81,7.04
550,10.88,1.25,7.06
560,10.67,1.78,7.04
570,9.97,2.59,7.2
580,9.24,3.65,7.55
590,8.14,4.71,8.11
600,6.57,5.9,8.65
610,4.7,7.02,9.24
620,2.9,7.75,9.73
630,1.3,8.25,10.07
640,0.11,8.49,10.3
650,-0.64,8.5,10.64
660,-1.01,8.47,11.03
670,-1.17,8.35,11.37
680,-1.17,8.23,11.7
690,-1.11,8.16,12.04
700,-0.98,7.97,12.34
710,-1.13,7.96,12.64
720,-1.76,8.3,12.94
730,-3.27,8.78,13.19
740,-6.11,9.27,13.22
750,-9.5,9.56,12.88
760,-12.57,9.49,12.08
770,-15.06,9.03,10.73
780,-16.34,8.4,8.85
790,-16.14,7.77,6.95
800,-15.53,7.22,5.35
810,-15.15,6.76,4.21
820,-14.8,6.78,3.93
830,-14.65,6.69,4.19
840,-14.74,6.96,3.85
850,-14.48,7.83,5.11
860,-14.5,8.12,6.0
870,-13.79,8.56,5.19
880,-12.06,9.03,3.48
890,-9.9,9.63,1.96
900,-7.81,10.27,1.12
910,-5.81,11.37,1.17
920,-4.0,12.54,1.67
930,-2.11,13.51,2.46
940,0.5,14.0,3.8
950,2.66,14.14,5.36
960,4.58,14.27,7.15
970,6.55,14.33,9.16
980,8.31,14.16,10.8
990,10.16,13.92,12.06
1000,12.19,13.24,13.2
