timestamp,x,y,z
0,-0.76,1.81,12.87
10,-0.27,1.81,12.95
20,0.41,1.8,13.09
30,0.89,1.78,13.24
40,1.31,1.81,13.29
50,1.6,1.83,13.04
60,1.29,1.85,12.51
70,0.23,2.02,11.29
80,-1.17,2.23,10.04
90,-2.89,2.45,9.15
100,-4.87,2.72,8.37
110,-6.22,2.72,8.12
120,-6.71,2.71,8.83
130,-6.64,2.58,9.77
140,-6.13,2.33,10.23
150,-5.52,2.26,10.12
160,-4.81,2.21,10.18
170,-4.39,2.28,10.96
180,-4.38,2.63,11.81
190,-4.47,3.0,12.14
200,-4.71,3.14,11.86
210,-5.58,3.47,10.67
220,-6.03,3.33,9.54
230,-7.06,3.4,8.66
240,-8.19,3.51,7.52
250,-8.97,3.51,6.28
260,-9.25,3.33,5.25
270,-9.02,3.02,4.35
280,-8.29,2.62,3.65
290,-7.59,2.19,2.92
300,-7.01,1.76,1.97
310,-6.5,1.29,0.92
320,-6.18,0.87,-0.19
330,-5.86,0.45,-1.32
340,-5.77,0.18,-2.41
350,-6.11,-0.02,-3.68
360,-6.99,-0.04,-5.15
370,-7.86,-0.0,-6.44
380,-8.36,0.06,-7.19
390,-8.76,0.32,-7.34
400,-9.74,1.02,-6.74
410,-11.8,2.44,-5.6
420,-14.41,4.0,-4.85
430,-17.44,5.8,-4.1
440,-20.69,7.58,-3.96
450,-23.91,9.19,-4.19
460,-26.19,10.57,-4.76
470,-27.44,11.83,-5.21
480,-27.36,12.96,-4.78
490,-25.84,13.57,-3.54
500,-23.21,13.78,-2.32
510,-19.83,13.77,-1.97
520,-16.27,13.56,-2.37
530,-12.26,13.03,-2.54
540,-8.09,12.47,-1.58
550,-4.24,12.2,0.15
560,-0.56,11.9,2.51
570,3.22,11.23,4.81
580,6.41,10.21,6.93
590,8.71,9.19,8.71
600,10.82,8.42,10.48
610,13.21,7.48,13.79
620,15.75,6.21,17.24
630,18.48,4.69,21.07
640,21.77,2.33,24.64
650,23.94,-0.22,26.01
660,24.1,-2.31,24.53
670,22.35,-3.2,21.22
680,19.63,-3.31,18.26
690,17.86,-3.08,15.9
700,16.48,-2.6,13.67
710,14.82,-1.66,12.31
720,12.75,-0.56,11.43
730,10.91,0.62,10.69
740,9.02,1.9,10.81
750,6.8,3.24,10.9
760,4.76,4.3,10.71
770,2.79,5.12,10.47
780,0.79,5.81,9.97
790,-1.06,6.45,9.11
800,-3.76,7.31,8.26
810,-7.11,7.98,7.8
820,-10.58,8.48,7.59
830,-13.25,8.5,7.72
840,-13.84,7.2,7.58
850,-14.23,7.15,8.22
860,-15.16,7.64,7.97
870,-15.99,7.64,6.48
880,-16.73,7.6,5.11
890,-17.88,8.26,4.32
900,-18.51,8.82,3.99
910,-18.14,8.77,3.8
920,-17.26,8.28,2.95
930,-16.66,7.62,0.94
940,-16.6,7.03,-2.2
950,-17.92,6.86,-5.97
960,-19.85,7.08,-8.39
970,-20.94,7.69,-8.42
980,-20.63,8.37,-6.95
990,-20.82,9.25,-5.48
1000,-22.17,10.45,-5.32
