timestamp,x,y,z
0,-9.23,13.22,4.57
10,-12.99,13.14,3.72
20,-17.5,12.57,2.1
30,-20.71,11.45,-0.2
40,-21.87,10.04,-2.5
50,-22.03,9.06,-3.72
60,-21.22,8.32,-3.73
70,-19.86,7.82,-3.2
80,-21.03,7.36,-3.44
90,-23.57,7.4,-4.43
100,-28.28,7.76,-5.59
110,-33.84,9.83,-7.48
120,-36.39,13.42,-8.6
130,-35.86,17.51,-10.6
140,-29.68,22.58,-12.59
150,-20.99,27.19,-14.23
160,-12.54,31.95,-13.75
170,-4.64,35.45,-11.36
180,1.75,37.55,-7.41
190,7.47,38.62,-1.98
200,12.11,38.32,4.62
210,14.88,36.91,11.73
220,15.86,34.73,19.3
230,18.68,30.59,26.92
240,22.26,27.05,31.56
250,26.79,23.27,33.1
260,31.21,18.82,31.64
270,34.45,14.54,26.73
280,33.34,11.29,20.14
290,26.53,10.08,15.2
300,18.9,9.53,12.29
310,13.06,8.79,11.15
320,9.49,7.93,11.16
330,7.88,7.07,11.37
340,7.86,6.48,11.25
350,8.88,5.9,10.62
360,10.07,5.52,9.8
370,10.45,5.48,9.07
380,9.92,5.53,8.5
390,9.53,5.48,8.16
400,8.95,5.69,8.21
410,7.47,5.95,8.69
420,5.74,6.09,9.49
430,3.75,6.29,10.69
440,1.92,6.37,11.89
450,0.74,6.58,12.79
460,0.18,6.6,13.18
470,0.73,6.42,13.28
480,1.77,5.95,12.92
490,2.03,5.92,12.14
500,2.36,5.82,11.44
510,2.08,5.43,10.92
520,0.65,5.25,10.62
530,-1.03,5.57,10.69
540,-2.29,5.67,11.11
550,-3.14,5.85,11.58
560,-3.39,5.74,11.99
570,-3.83,5.88,11.72
580,-3.56,5.74,11.34
590,-3.47,5.7,10.72
600,-3.34,5.3,9.75
610,-3.39,5.07,8.73
620,-3.47,4.8,7.63
630,-3.57,4.53,6.43
640,-3.74,4.4,5.32
650,-4.12,4.14,4.25
660,-4.88,4.02,3.21
670,-5.8,3.67,2.27
680,-6.57,3.24,1.53
690,-6.79,2.68,1.34
700,-7.3,2.45,1.43
710,-7.43,2.35,2.19
720,-7.3,2.37,3.36
730,-7.42,2.5,4.17
740,-7.0,2.67,4.72
750,-6.49,2.78,4.86
760,-6.65,2.89,4.61
770,-7.42,3.06,4.15
780,-8.66,3.38,3.52
790,-9.9,3.75,2.92
800,-11.54,3.92,2.21
810,-13.85,4.11,1.39
820,-16.71,4.28,0.4
830,-19.62,4.27,-0.59
840,-21.76,4.26,-1.57
850,-22.32,4.13,-2.41
860,-20.97,4.01,-3.05
870,-18.39,4.11,-2.83
880,-15.89,4.44,-1.79
890,-14.2,5.01,-0.39
900,-13.59,5.61,0.94
910,-13.14,6.28,2.04
920,-11.87,6.88,2.92
930,-9.99,7.45,3.46
940,-8.09,8.04,3.72
950,-6.5,8.49,3.65
960,-5.25,9.08,3.46
970,-3.56,9.83,3.42
980,-1.11,10.4,3.79
990,1.24,10.58,4.69
1000,3.18,10.6,6.36
