timestamp,x,y,z
0,6.43,9.5,12.55
10,5.2,11.29,12.52
20,3.82,13.19,12.08
30,1.89,14.78,10.92
40,0.23,15.97,8.99
50,-0.15,16.73,6.73
60,-0.37,17.12,4.56
70,-0.73,17.73,2.25
80,-1.32,18.25,0.79
90,-2.76,18.62,0.39
100,-5.55,19.3,0.64
110,-9.48,19.96,0.93
120,-14.32,20.15,0.66
130,-19.29,20.31,-0.07
140,-23.85,19.67,-1.69
150,-28.15,17.8,-2.97
160,-28.75,14.9,-4.84
170,-25.85,12.67,-5.64
180,-21.05,11.44,-5.45
190,-16.53,10.9,-4.42
200,-13.69,10.48,-3.2
210,-12.53,10.06,-2.23
220,-12.39,9.62,-1.56
230,-12.66,9.48,-1.22
240,-12.64,9.41,-1.33
250,-12.0,9.56,-1.85
260,-10.72,9.63,-2.21
270,-10.25,9.02,-2.34
280,-10.88,9.29,-2.32
290,-12.11,10.04,-1.47
300,-13.68,11.0,-0.33
310,-14.8,13.19,0.7
320,-16.17,15.53,0.67
330,-17.02,19.39,-0.71
340,-14.83,25.46,-3.25
350,-10.86,29.59,-4.61
360,-4.11,33.27,-4.81
370,2.97,36.01,-2.72
380,9.75,35.82,1.01
390,14.19,34.61,6.3
400,15.08,33.52,12.27
410,17.35,30.24,20.45
420,19.37,27.27,27.24
430,21.06,24.16,31.52
440,23.5,19.94,32.49
450,27.82,14.62,30.12
460,30.89,9.47,25.06
470,28.82,7.68,17.69
480,19.35,7.65,14.21
490,11.18,8.06,12.94
500,5.69,7.99,12.9
510,2.83,7.58,13.01
520,2.2,7.07,12.63
530,3.35,6.44,11.91
540,5.42,6.0,11.16
550,7.39,5.83,10.54
560,8.46,5.67,10.05
570,8.68,5.51,9.56
580,8.44,5.37,9.23
590,7.91,5.26,9.0
600,7.24,5.22,9.03
610,6.65,5.27,9.17
620,6.37,5.32,9.5
630,5.89,5.38,9.76
640,5.67,5.59,10.25
650,4.94,5.89,10.47
660,3.96,6.21,10.37
670,3.06,6.3,10.18
680,2.37,6.26,10.08
690,1.86,6.31,10.2
700,1.48,6.48,10.52
710,0.97,6.68,10.74
720,0.21,6.9,10.81
730,-0.76,7.15,10.61
740,-1.72,7.37,10.33
750,-2.72,7.52,10.03
760,-3.81,7.68,9.62
770,-4.95,7.82,9.08
780,-5.68,7.96,8.53
790,-6.21,7.92,7.91
800,-6.65,7.83,7.13
810,-6.81,7.63,6.25
820,-6.68,7.43,5.37
830,-6.65,7.39,4.65
840,-6.76,7.31,4.2
850,-6.89,6.81,3.83
860,-7.16,6.54,3.47
870,-7.67,6.2,3.08
880,-8.29,5.89,2.65
890,-9.06,5.58,2.1
900,-9.82,5.31,1.46
910,-10.26,4.99,0.71
920,-10.26,4.67,-0.02
930,-10.22,4.41,-0.81
940,-10.26,4.11,-1.31
950,-10.17,3.99,-1.06
960,-10.65,4.11,-0.44
970,-11.71,4.24,0.07
980,-13.28,4.44,0.48
990,-14.99,4.77,0.68
1000,-16.6,5.44,0.48
