timestamp,x,y,z
0,-6.56,0.16,4.38
10,-6.36,0.19,4.68
20,-6.25,0.01,4.9
30,-6.28,-0.09,5.09
40,-6.36,-0.13,5.32
50,-6.49,-0.22,5.46
60,-6.55,-0.35,5.39
70,-6.64,-0.43,5.04
80,-6.5,-0.53,4.54
90,-6.29,-0.64,3.96
100,-6.21,-0.82,3.41
110,-6.2,-0.81,3.01
120,-6.25,-0.86,2.73
130,-6.38,-0.94,2.55
140,-6.61,-0.85,2.49
150,-6.98,-0.53,2.37
160,-7.35,-0.12,2.19
170,-7.73,0.21,1.8
180,-8.03,0.51,1.3
190,-8.51,0.69,0.65
200,-9.4,0.68,0.06
210,-10.9,0.91,-0.34
220,-12.66,1.37,-0.24
230,-14.54,1.97,0.2
240,-15.72,2.5,0.92
250,-15.64,2.77,1.61
260,-14.23,2.61,2.15
270,-12.2,2.3,2.35
280,-10.47,1.97,2.35
290,-9.27,1.5,2.33
300,-8.7,1.13,2.36
310,-8.52,0.79,2.75
320,-8.47,0.55,3.44
330,-8.45,0.54,4.28
340,-8.13,0.8,5.32
350,-7.65,1.08,6.59
360,-6.91,0.94,7.97
370,-5.94,0.72,9.11
380,-4.7,0.28,9.97
390,-3.25,-0.31,10.64
400,-1.64,-0.74,11.26
410,-0.04,-1.18,11.88
420,1.89,-1.7,12.46
430,3.83,-2.18,12.81
440,5.61,-2.72,12.79
450,7.28,-3.17,12.63
460,8.93,-3.41,12.26
470,10.1,-3.9,11.59
480,10.9,-4.4,10.75
490,11.67,-4.96,9.85
500,12.26,-5.45,8.98
510,12.6,-5.86,8.16
520,12.83,-6.2,7.47
530,12.68,-6.22,6.99
540,12.12,-5.8,6.82
550,11.15,-5.19,6.86
560,9.75,-4.36,6.88
570,7.94,-3.52,6.87
580,5.88,-2.55,6.8
590,3.96,-1.78,6.96
600,2.28,-0.76,7.24
610,1.06,0.07,7.77
620,0.36,0.62,8.56
630,-0.21,1.19,9.3
640,-0.21,1.96,10.14
650,0.09,1.93,10.77
660,-0.11,2.6,10.89
670,-1.02,3.27,10.59
680,-2.32,4.05,9.98
690,-3.81,4.73,9.22
700,-5.44,5.24,8.46
710,-7.04,6.6,7.9
720,-8.88,8.2,7.48
730,-11.06,9.92,7.15
740,-13.18,11.08,7.12
750,-15.17,11.6,6.99
760,-16.8,11.1,6.65
770,-17.88,10.58,5.97
780,-18.35,9.63,5.04
790,-19.02,9.03,3.61
800,-18.73,8.87,2.34
810,-17.41,8.24,1.44
820,-15.38,7.47,1.05
830,-12.99,6.8,1.27
840,-11.03,6.31,1.84
850,-9.6,5.89,2.58
860,-8.66,5.62,3.22
870,-7.87,5.38,3.62
880,-7.19,5.12,3.76
890,-6.68,5.05,3.67
900,-6.35,5.17,3.44
910,-6.13,5.19,3.21
920,-6.02,5.21,3.02
930,-5.98,5.31,2.95
940,-6.0,5.56,3.0
950,-6.01,5.99,3.18
960,-5.82,6.55,3.67
970,-5.54,7.02,4.45
980,-5.18,7.26,5.33
990,-4.61,7.51,6.16
1000,-3.9,7.72,6.9
