timestamp,x,y,z
0,-1.27,-0.19,9.03
10,-1.45,-0.11,9.45
20,-1.77,0.05,9.86
30,-2.1,0.21,10.1
40,-2.31,0.33,10.24
50,-2.34,0.45,10.32
60,-2.37,0.52,10.32
70,-2.43,0.6,10.3
80,-2.41,0.6,10.22
90,-2.25,0.57,9.84
100,-2.08,0.49,9.49
110,-1.87,0.38,9.31
120,-1.59,0.23,9.29
130,-1.3,0.04,9.24
140,-0.95,-0.2,9.44
150,-0.47,-0.4,9.96
160,-0.1,-0.6,10.76
170,0.43,-0.78,11.9
180,0.83,-0.9,13.26
190,1.28,-1.03,14.82
200,1.7,-1.15,16.4
210,2.08,-1.19,18.18
220,2.82,-1.23,19.85
230,4.02,-1.23,20.9
240,5.11,-1.21,21.44
250,5.63,-0.98,21.56
260,5.67,-0.77,21.1
270,5.23,-0.26,19.67
280,4.54,0.28,17.59
290,4.1,0.81,15.94
300,3.12,1.55,14.64
310,1.45,2.32,13.09
320,-0.88,2.79,11.36
330,-3.16,3.53,10.31
340,-4.59,4.06,9.62
350,-6.04,4.44,8.58
360,-6.85,4.31,7.16
370,-6.66,4.07,5.65
380,-6.04,3.8,4.13
390,-5.56,3.43,2.77
400,-5.43,3.15,1.62
410,-5.5,2.92,0.55
420,-5.68,2.7,-0.4
430,-6.04,2.57,-1.1
440,-6.47,2.36,-1.35
450,-6.82,2.09,-1.53
460,-7.2,1.88,-2.08
470,-7.8,1.79,-3.19
480,-8.61,1.85,-4.47
490,-10.09,2.13,-5.84
500,-12.13,2.79,-6.85
510,-14.73,3.66,-6.85
520,-18.24,4.69,-6.1
530,-22.06,5.94,-5.48
540,-25.37,7.74,-5.23
550,-28.03,9.75,-5.97
560,-28.14,10.7,-6.59
570,-25.04,10.35,-6.26
580,-21.38,10.17,-5.8
590,-17.88,9.86,-5.28
600,-14.23,9.36,-4.45
610,-10.69,8.62,-3.35
620,-7.11,7.76,-1.87
630,-3.73,6.99,-0.36
640,-0.65,6.25,1.08
650,2.8,5.38,2.57
660,6.66,4.32,3.89
670,10.62,3.27,4.69
680,13.53,2.4,5.45
690,16.18,1.39,6.73
700,18.34,0.51,8.73
710,19.86,-0.35,11.23
720,20.8,-1.0,14.33
730,21.28,-1.82,17.09
740,21.62,-2.54,19.03
750,21.23,-3.03,20.04
760,20.19,-3.5,19.49
770,19.09,-3.53,17.75
780,17.72,-3.04,15.01
790,16.63,-2.39,12.24
800,15.82,-1.66,10.96
810,14.37,-0.54,11.93
820,11.92,0.68,13.22
830,9.67,1.6,13.79
840,7.96,2.38,12.93
850,7.04,2.93,11.38
860,5.8,3.61,9.79
870,3.81,4.45,8.14
880,0.71,5.66,7.19
890,-3.28,7.11,6.94
900,-7.74,8.29,7.42
910,-12.25,9.16,8.38
920,-15.77,9.58,8.91
930,-18.72,9.83,8.32
940,-21.87,9.94,7.42
950,-24.15,9.94,7.28
960,-25.4,9.68,7.18
970,-26.1,9.28,6.32
980,-26.51,8.89,5.14
990,-27.13,8.72,3.58
1000,-28.11,8.83,1.83
