timestamp,x,y,z
0,-4.91,-4.04,7.76
10,-4.3,-4.11,8.25
20,-3.55,-4.11,8.59
30,-2.95,-3.91,8.66
40,-2.93,-3.73,8.16
50,-3.14,-3.75,7.46
60,-3.48,-3.86,6.78
70,-4.05,-3.78,5.98
80,-4.57,-3.53,5.33
90,-4.87,-3.03,4.83
100,-5.46,-2.33,4.64
110,-7.37,-1.33,4.27
120,-10.94,-0.52,2.9
130,-16.23,-0.63,0.6
140,-22.63,0.31,-3.33
150,-28.11,1.24,-7.83
160,-29.46,2.18,-11.59
170,-26.35,3.89,-14.08
180,-23.04,5.82,-12.92
190,-19.71,7.96,-9.28
200,-15.61,10.1,-4.88
210,-11.37,11.46,-1.28
220,-7.55,11.9,0.96
230,-3.71,11.59,2.15
240,-0.51,11.13,2.59
250,2.96,10.23,2.81
260,6.39,9.66,4.22
270,8.88,9.11,6.35
280,9.73,7.79,8.11
290,11.06,6.61,10.07
300,12.64,5.78,11.93
310,14.19,5.02,13.33
320,15.48,4.51,14.09
330,16.49,4.16,14.34
340,16.93,4.16,14.28
350,16.66,4.43,14.61
360,16.02,4.83,15.97
370,15.46,5.12,18.51
380,14.31,5.66,21.33
390,13.55,5.91,23.45
400,14.14,5.77,24.07
410,16.39,5.06,23.01
420,19.3,4.54,20.39
430,21.62,4.64,16.95
440,23.48,4.37,12.8
450,22.53,4.98,10.06
460,20.0,6.45,8.07
470,16.57,8.63,6.6
480,12.71,10.64,5.69
490,8.73,12.31,5.15
500,5.52,13.48,5.0
510,2.79,14.26,5.25
520,0.72,14.3,5.39
530,-0.62,14.85,5.37
540,-1.7,15.31,4.79
550,-3.34,15.81,3.48
560,-5.84,16.22,2.27
570,-10.22,16.21,0.73
580,-16.42,15.55,-1.45
590,-22.73,14.39,-4.44
600,-29.32,13.73,-7.01
610,-31.91,13.72,-8.1
620,-32.54,12.27,-7.62
630,-30.63,11.29,-5.1
640,-26.33,11.73,-0.04
650,-20.39,13.02,5.77
660,-15.72,12.66,9.72
670,-13.67,12.53,10.72
680,-14.23,12.31,8.49
690,-16.61,12.22,4.99
700,-17.64,12.86,2.41
710,-16.5,14.16,0.62
720,-13.66,15.54,-0.7
730,-9.53,16.96,-1.77
740,-5.58,17.9,-2.58
750,-1.63,18.4,-2.87
760,1.5,18.33,-2.35
770,4.28,18.15,-0.96
780,7.04,17.67,1.11
790,9.73,16.63,3.13
800,12.45,15.36,5.41
810,15.0,13.72,8.27
820,17.27,12.09,11.29
830,19.39,10.92,14.22
840,22.09,9.61,17.35
850,23.68,8.72,20.89
860,24.54,8.05,24.87
870,22.64,7.76,26.95
880,19.47,7.95,26.36
890,15.24,7.72,22.88
900,11.36,6.64,18.91
910,8.47,5.76,15.59
920,6.76,5.06,13.27
930,6.06,4.44,11.82
940,6.22,3.87,11.46
950,6.38,3.66,11.73
960,6.37,3.52,12.26
970,6.13,3.53,12.78
980,5.43,3.65,13.18
990,4.41,3.87,13.54
1000,3.37,4.08,13.74
