timestamp,x,y,z
0,10.82,11.16,12.35
10,8.17,12.56,12.01
20,5.67,13.83,11.78
30,3.86,14.77,11.67
40,2.78,15.38,11.6
50,1.88,15.71,11.38
60,1.13,15.96,11.18
70,0.17,16.24,10.77
80,-1.16,16.68,10.24
90,-3.16,16.96,9.75
100,-7.26,16.77,9.4
110,-13.85,16.78,9.06
120,-21.75,16.57,8.08
130,-27.75,14.69,5.23
140,-28.39,11.7,-0.12
150,-24.74,9.23,-2.93
160,-18.17,8.23,-1.46
170,-12.51,8.26,1.39
180,-9.5,8.64,3.33
190,-8.34,8.9,3.94
200,-8.38,9.11,3.55
210,-9.21,9.34,2.55
220,-10.74,9.57,1.62
230,-13.52,9.71,1.04
240,-17.38,9.8,0.85
250,-20.53,10.42,1.41
260,-21.59,10.16,1.58
270,-18.33,10.74,0.94
280,-14.68,10.98,0.71
290,-11.58,11.52,0.83
300,-10.3,11.98,1.22
310,-10.12,13.44,2.06
320,-9.79,14.94,2.92
330,-9.11,16.76,3.37
340,-8.95,18.82,3.66
350,-8.58,22.21,4.58
360,-5.96,25.76,6.25
370,-0.92,27.82,7.55
380,5.55,28.73,8.95
390,11.3,27.44,10.36
400,16.44,24.6,12.34
410,20.51,20.56,15.33
420,22.22,16.73,18.65
430,23.19,13.45,21.93
440,23.79,10.92,24.47
450,24.06,8.7,24.98
460,23.86,6.79,23.52
470,22.2,5.48,20.89
480,18.66,4.89,17.95
490,14.63,4.91,15.69
500,11.25,4.98,13.98
510,9.11,4.72,12.58
520,8.23,4.16,11.1
530,8.98,3.81,10.39
540,10.31,3.52,11.09
550,11.44,3.0,12.16
560,12.1,2.98,13.08
570,11.93,2.7,13.79
580,11.11,2.1,11.9
590,10.78,2.04,11.3
600,10.12,2.17,12.15
610,8.97,2.68,13.22
620,7.68,3.25,13.56
630,6.36,3.64,13.13
640,5.06,3.9,12.24
650,4.06,4.17,10.85
660,3.8,4.12,9.73
670,3.12,3.85,9.9
680,2.54,3.86,9.08
690,1.88,3.73,8.41
700,1.06,3.71,8.29
710,0.31,3.86,8.26
720,-0.2,4.04,7.91
730,-0.53,4.1,7.28
740,-0.9,4.1,6.62
750,-1.5,4.09,6.17
760,-2.29,4.23,5.98
770,-3.21,4.4,5.87
780,-4.03,4.54,5.87
790,-4.47,4.54,5.94
800,-4.58,4.37,6.19
810,-4.71,4.56,6.57
820,-5.24,4.94,6.75
830,-6.4,5.53,6.54
840,-8.11,6.11,5.79
850,-10.06,6.7,4.48
860,-12.1,7.39,2.34
870,-14.15,7.82,-0.44
880,-15.43,8.01,-3.28
890,-16.09,7.82,-5.48
900,-16.23,7.46,-5.85
910,-16.33,7.35,-4.59
920,-16.75,7.35,-2.85
930,-17.25,7.21,-1.54
940,-17.33,6.92,-1.17
950,-16.75,6.64,-1.41
960,-15.78,6.36,-1.75
970,-15.21,6.5,-1.59
980,-14.83,7.0,-0.94
990,-14.46,7.58,-0.41
1000,-14.53,8.26,0.02
