timestamp,x,y,z
0,-4.94,5.97,5.88
10,-5.11,6.19,5.48
20,-4.98,6.5,5.3
30,-4.71,6.86,5.35
40,-4.96,7.48,5.43
50,-6.01,8.4,5.44
60,-7.42,8.54,5.11
70,-9.04,8.46,4.4
80,-10.84,8.36,3.46
90,-12.59,8.17,2.58
100,-14.2,8.18,1.42
110,-16.31,8.21,-0.0
120,-18.28,8.11,-1.35
130,-19.59,8.03,-2.17
140,-19.79,7.82,-2.48
150,-19.09,7.63,-2.3
160,-17.74,7.46,-1.72
170,-16.42,7.37,-0.81
180,-15.95,7.39,0.05
190,-15.66,8.03,0.91
200,-15.49,8.43,1.69
210,-14.81,9.28,2.37
220,-13.66,10.3,2.88
230,-12.12,11.37,3.25
240,-10.63,12.61,3.61
250,-9.1,14.17,3.81
260,-6.72,15.97,4.0
270,-3.92,17.53,3.98
280,-1.06,18.82,3.63
290,2.2,19.85,3.24
300,5.27,20.48,2.97
310,8.15,20.51,2.91
320,10.49,19.82,3.29
330,11.74,19.33,4.76
340,12.49,18.63,7.48
350,12.73,17.17,10.95
360,12.09,16.37,14.44
370,11.03,15.56,18.1
380,11.21,17.04,21.98
390,12.76,17.11,25.24
400,15.32,15.93,27.16
410,19.71,13.63,27.22
420,24.47,10.73,25.54
430,26.99,7.68,21.8
440,25.06,6.17,18.48
450,19.95,6.11,16.06
460,14.93,6.38,14.54
470,10.94,6.52,13.03
480,8.79,6.01,11.19
490,7.76,5.48,9.06
500,7.8,4.49,6.54
510,8.02,4.54,5.62
520,8.94,4.42,6.3
530,9.99,4.35,7.82
540,11.01,4.57,9.25
550,11.66,5.11,10.65
560,11.45,6.75,11.73
570,10.38,7.95,12.0
580,8.72,9.12,11.96
590,6.99,10.16,11.92
600,5.39,11.26,11.7
610,3.74,12.08,11.39
620,2.09,13.12,10.86
630,0.48,13.62,10.03
640,-1.34,13.97,9.22
650,-2.63,13.84,8.55
660,-3.91,13.62,7.95
670,-5.15,13.45,7.3
680,-6.28,13.42,6.77
690,-7.35,13.97,6.74
700,-7.58,13.79,7.32
710,-7.9,13.22,7.8
720,-9.32,12.95,7.64
730,-11.4,13.07,7.37
740,-13.92,13.48,6.9
750,-17.06,13.59,5.76
760,-20.29,13.43,4.73
770,-22.64,12.55,3.35
780,-23.95,11.21,2.5
790,-23.0,10.2,2.18
800,-20.6,9.09,2.2
810,-17.78,7.93,1.74
820,-15.3,6.88,0.86
830,-13.32,5.83,-0.23
840,-11.92,4.95,-1.29
850,-10.94,4.44,-2.15
860,-10.15,4.03,-2.7
870,-9.82,3.81,-2.9
880,-9.87,3.76,-2.79
890,-10.66,4.1,-2.42
900,-11.27,4.61,-1.46
910,-11.28,5.39,-0.36
920,-11.82,6.32,0.4
930,-12.62,7.16,0.71
940,-13.69,8.27,0.76
950,-14.29,9.86,0.94
960,-13.73,11.75,1.5
970,-12.39,13.59,2.26
980,-10.76,15.5,3.24
990,-8.88,17.4,4.32
1000,-7.26,19.32,5.27
