timestamp,x,y,z
0,13.95,4.48,10.38
10,14.0,5.04,10.14
20,13.68,6.11,10.04
30,13.05,7.05,9.71
40,11.79,7.98,9.07
50,10.17,8.92,8.36
60,8.59,10.0,7.85
70,6.7,11.14,7.62
80,4.49,12.54,7.52
90,2.35,13.97,7.37
100,0.12,15.08,6.88
110,-1.66,16.0,5.94
120,-3.3,16.42,4.79
130,-4.97,16.75,3.82
140,-7.36,17.14,2.97
150,-9.83,16.93,2.09
160,-11.84,16.31,1.4
170,-12.96,15.56,0.97
180,-13.18,14.7,0.86
190,-12.91,13.87,1.18
200,-12.53,13.1,1.64
210,-12.92,12.47,1.77
220,-13.66,11.72,1.6
230,-14.31,10.95,1.51
240,-14.95,10.28,1.65
250,-16.07,9.73,1.87
260,-17.73,9.43,2.08
270,-19.63,9.84,2.6
280,-20.33,9.74,2.59
290,-20.14,9.9,2.32
300,-19.52,9.8,1.83
310,-16.52,10.45,1.81
320,-13.09,10.84,2.27
330,-10.46,11.23,2.57
340,-8.96,11.37,2.46
350,-9.2,11.65,1.98
360,-10.81,12.7,1.43
370,-11.74,14.75,1.57
380,-10.51,17.57,2.46
390,-7.35,20.56,3.56
400,-3.51,23.04,4.16
410,0.33,24.99,4.33
420,3.78,26.3,4.32
430,6.58,26.66,3.98
440,9.93,26.74,4.06
450,13.01,25.87,4.57
460,16.09,24.09,5.78
470,18.72,21.97,7.94
480,20.88,19.52,10.84
490,22.9,17.12,14.5
500,24.68,14.43,18.7
510,26.35,11.95,22.28
520,27.9,10.35,24.5
530,28.8,8.62,24.9
540,28.6,7.87,23.51
550,26.41,7.93,20.69
560,22.23,8.54,17.65
570,18.06,9.25,15.51
580,14.39,9.68,14.1
590,11.66,9.49,13.31
600,9.63,9.5,12.91
610,8.14,9.56,12.67
620,7.29,9.41,12.47
630,6.9,9.42,12.3
640,6.6,9.45,11.91
650,6.32,9.42,11.38
660,6.18,9.47,10.75
670,6.25,9.46,10.26
680,6.34,9.6,9.91
690,6.24,9.81,9.56
700,6.04,10.01,9.02
710,5.78,10.12,8.19
720,5.33,10.24,7.17
730,5.04,10.36,6.25
740,4.66,10.48,5.39
750,4.18,10.55,4.74
760,3.56,10.62,4.57
770,2.38,10.56,4.82
780,1.02,10.44,5.2
790,-0.83,10.03,5.32
800,-2.63,9.59,5.5
810,-4.69,9.05,5.29
820,-6.96,8.76,4.71
830,-9.22,8.78,3.81
840,-10.84,8.6,2.49
850,-11.71,8.15,0.95
860,-12.67,7.51,-0.5
870,-13.52,7.42,-1.14
880,-14.03,7.39,-0.86
890,-14.16,7.45,0.2
900,-14.4,7.56,1.68
910,-15.16,7.62,3.23
920,-16.52,7.56,4.36
930,-18.29,7.52,5.28
940,-20.11,7.52,5.67
950,-21.66,7.76,5.66
960,-21.92,8.2,5.31
970,-19.96,8.48,4.7
980,-16.55,8.44,4.08
990,-14.12,8.31,3.42
1000,-13.77,8.59,2.69
