timestamp,x,y,z
0,-15.23,5.78,6.86
10,-13.83,5.28,6.4
20,-11.34,4.96,6.05
30,-9.0,4.77,6.17
40,-7.6,4.81,6.72
50,-7.41,4.97,7.39
60,-8.05,5.13,7.79
70,-9.15,4.81,7.83
80,-10.86,5.93,7.69
90,-13.41,5.37,7.37
100,-14.64,5.69,8.26
110,-14.65,6.09,9.24
120,-14.12,6.16,8.64
130,-13.19,6.05,7.23
140,-12.5,6.16,6.27
150,-12.23,6.55,6.27
160,-12.08,7.02,6.76
170,-11.61,7.53,7.39
180,-10.69,8.16,7.93
190,-10.14,8.76,8.11
200,-9.54,9.69,8.2
210,-8.33,10.81,8.45
220,-6.57,12.11,8.53
230,-4.32,13.38,8.4
240,-2.1,14.37,8.37
250,-0.08,15.23,8.5
260,2.0,15.85,8.77
270,4.29,16.25,9.23
280,6.91,16.05,9.68
290,9.86,15.17,10.15
300,12.76,13.61,10.55
310,15.13,11.64,10.86
320,17.51,9.56,11.36
330,19.84,7.41,12.24
340,21.33,5.46,13.43
350,21.61,4.06,14.57
360,20.84,3.17,15.3
370,18.87,2.79,15.29
380,16.43,2.82,14.68
390,13.91,3.11,13.8
400,11.53,3.33,12.62
410,9.73,3.36,11.35
420,8.48,3.28,10.22
430,7.87,3.01,9.27
440,7.82,2.61,8.59
450,8.1,2.23,8.11
460,8.63,1.87,7.86
470,9.34,1.39,8.09
480,9.89,1.15,8.6
490,10.14,1.12,9.11
500,9.98,1.13,9.49
510,9.52,1.24,9.96
520,8.77,1.38,10.43
530,7.75,1.56,10.8
540,6.6,1.94,11.0
550,5.41,2.27,10.93
560,4.32,2.42,10.96
570,3.31,2.39,11.16
580,2.19,2.38,11.34
590,1.11,2.53,11.64
600,0.24,2.56,11.82
610,-0.55,2.52,11.69
620,-1.27,2.4,11.38
630,-1.87,2.21,11.01
640,-2.26,2.01,10.58
650,-2.5,1.75,10.0
660,-2.61,1.62,9.32
670,-2.76,1.73,8.69
680,-3.07,1.74,8.05
690,-3.54,1.8,7.6
700,-4.23,1.94,7.18
710,-5.11,1.94,6.75
720,-6.16,1.92,6.3
730,-7.94,2.0,5.8
740,-9.79,1.78,5.15
750,-11.24,1.34,3.99
760,-12.56,0.92,2.59
770,-13.54,0.75,1.51
780,-14.32,0.62,0.98
790,-14.68,0.52,0.78
800,-14.59,0.38,0.91
810,-14.19,0.26,1.4
820,-13.68,0.35,1.85
830,-13.3,0.62,2.24
840,-13.46,0.99,2.27
850,-13.48,1.42,2.15
860,-13.02,1.9,2.25
870,-12.39,2.76,2.45
880,-11.2,3.56,3.11
890,-9.72,4.28,4.17
900,-8.27,4.91,5.34
910,-6.69,5.46,6.44
920,-4.78,6.01,7.44
930,-2.66,6.31,8.16
940,-0.46,6.56,8.95
950,1.69,6.75,9.93
960,3.75,6.77,10.86
970,5.78,6.44,11.84
980,7.68,5.96,12.79
990,9.15,5.15,13.56
1000,10.18,4.14,14.0
