timestamp,x,y,z
0,-20.65,7.45,3.14
10,-19.49,8.2,3.1
20,-17.16,8.79,2.99
30,-14.68,9.22,2.7
40,-12.24,9.75,2.45
50,-10.01,10.43,2.43
60,-8.01,10.78,2.41
70,-6.64,11.0,2.1
80,-6.45,11.69,1.22
90,-5.53,13.06,0.34
100,-2.99,14.36,0.11
110,-0.42,15.12,0.81
120,0.48,14.99,2.67
130,-0.7,16.06,4.09
140,-2.38,17.43,3.65
150,-1.18,18.48,1.31
160,4.25,19.73,-0.1
170,12.18,19.6,0.75
180,20.52,17.78,4.54
190,27.66,14.28,11.22
200,32.13,10.98,19.61
210,31.91,8.83,26.57
220,29.56,7.47,30.27
230,23.28,6.93,28.29
240,19.06,6.77,24.05
250,15.66,6.7,19.1
260,13.17,6.29,14.89
270,11.55,5.52,11.95
280,10.78,4.53,9.98
290,10.33,3.6,8.72
300,10.09,2.78,7.78
310,9.95,2.07,7.3
320,9.77,1.54,7.31
330,9.5,1.28,7.75
340,9.13,1.2,8.41
350,8.78,1.14,9.18
360,8.38,1.37,9.86
370,7.92,1.47,10.11
380,7.39,1.65,10.31
390,6.96,1.9,10.49
400,6.78,2.06,10.8
410,6.43,2.32,11.24
420,5.58,2.87,11.4
430,4.35,3.52,11.03
440,2.93,3.84,10.26
450,1.62,4.07,9.12
460,0.3,4.01,7.97
470,-0.88,3.96,7.14
480,-1.64,3.73,6.96
490,-2.28,3.48,7.25
500,-2.67,3.41,7.89
510,-3.11,3.85,8.62
520,-3.95,4.65,8.92
530,-5.18,5.49,8.72
540,-6.43,6.17,7.81
550,-7.92,6.74,6.38
560,-9.01,6.89,4.59
570,-10.07,6.69,3.06
580,-11.06,6.39,1.91
590,-12.61,5.57,0.66
600,-15.25,4.76,-1.36
610,-19.33,3.99,-3.54
620,-22.69,3.05,-5.6
630,-24.02,2.58,-7.1
640,-23.04,2.2,-7.54
650,-19.89,2.14,-6.25
660,-16.09,2.35,-4.42
670,-12.96,2.25,-3.19
680,-10.44,1.92,-2.6
690,-8.54,1.47,-2.42
700,-7.67,0.96,-2.88
710,-8.14,0.64,-3.93
720,-10.07,0.49,-5.17
730,-12.79,0.67,-5.86
740,-15.22,1.28,-5.94
750,-17.3,2.18,-5.61
760,-18.43,2.98,-5.4
770,-18.36,3.66,-5.21
780,-17.19,4.5,-4.36
790,-15.64,5.5,-3.3
800,-14.28,6.34,-2.51
810,-12.25,7.13,-1.72
820,-9.45,7.85,-0.9
830,-6.34,8.3,-0.07
840,-3.8,8.66,0.6
850,-2.08,8.72,1.31
860,-0.21,8.74,3.0
870,1.85,8.46,5.92
880,3.75,8.0,9.26
890,5.35,7.21,12.76
900,6.79,6.12,15.95
910,8.37,5.05,18.23
920,9.71,3.93,19.61
930,10.99,2.63,20.14
940,12.01,1.5,20.13
950,12.67,0.69,19.9
960,12.59,0.31,19.0
970,11.47,0.19,17.47
980,9.83,0.07,15.92
990,8.4,-0.16,14.14
1000,7.67,-0.78,12.43
