timestamp,x,y,z
0,-3.91,-3.19,3.78
10,-4.23,-3.0,3.58
20,-4.66,-2.8,3.44
30,-5.15,-2.62,3.39
40,-5.65,-2.4,3.39
50,-6.15,-2.19,3.39
60,-6.64,-1.99,3.51
70,-7.08,-1.87,3.65
80,-7.38,-1.75,3.75
90,-7.54,-1.66,3.78
100,-7.52,-1.48,3.66
110,-7.41,-1.34,3.43
120,-7.25,-1.2,3.17
130,-7.11,-1.04,2.9
140,-7.14,-0.76,2.76
150,-7.38,-0.34,2.83
160,-7.8,0.08,3.04
170,-8.38,0.48,3.21
180,-8.96,0.79,3.36
190,-9.55,1.11,3.54
200,-10.19,1.53,3.67
210,-10.81,2.01,3.77
220,-11.36,2.55,3.78
230,-11.88,3.01,3.67
240,-12.34,3.35,3.58
250,-12.77,3.62,3.42
260,-13.06,3.79,3.21
270,-13.13,3.81,2.87
280,-12.99,3.82,2.53
290,-12.61,3.86,2.17
300,-12.07,3.9,1.99
310,-11.4,3.92,2.0
320,-10.68,3.81,2.24
330,-10.13,3.61,2.58
340,-9.82,3.45,2.88
350,-9.73,3.24,3.1
360,-9.79,2.93,3.17
370,-9.76,2.49,3.2
380,-9.56,2.21,3.3
390,-8.93,1.88,3.67
400,-8.0,1.68,4.4
410,-6.9,1.54,5.5
420,-5.7,1.47,6.93
430,-4.79,1.53,8.61
440,-3.7,1.46,10.42
450,-2.69,1.1,12.0
460,-1.48,0.45,13.21
470,-0.23,-0.4,13.83
480,0.97,-1.3,13.75
490,2.06,-2.24,13.07
500,2.97,-3.14,12.02
510,3.64,-3.97,10.79
520,4.13,-4.69,9.54
530,4.54,-5.3,8.46
540,4.89,-5.83,7.52
550,5.22,-6.29,6.86
560,5.54,-6.7,6.46
570,5.92,-7.02,6.27
580,6.35,-7.19,6.34
590,6.87,-7.26,6.57
600,7.37,-7.14,6.98
610,7.74,-6.92,7.43
620,7.75,-6.62,7.83
630,7.25,-6.27,8.02
640,6.26,-5.94,7.88
650,4.96,-5.57,7.45
660,3.6,-5.16,6.76
670,2.31,-4.8,6.07
680,1.25,-4.47,5.47
690,0.32,-4.16,4.92
700,-0.38,-3.76,4.55
710,-0.99,-3.42,4.33
720,-1.48,-2.98,4.4
730,-2.1,-2.42,4.74
740,-2.67,-1.75,5.21
750,-3.3,-1.06,5.82
760,-3.93,-0.37,6.46
770,-4.61,0.32,7.16
780,-5.32,0.91,7.91
790,-6.05,1.43,8.68
800,-6.72,1.88,9.38
810,-7.39,2.27,9.91
820,-7.99,2.74,10.32
830,-8.6,3.11,10.48
840,-9.22,3.39,10.39
850,-9.78,3.76,10.05
860,-10.42,4.04,9.37
870,-10.92,4.33,8.57
880,-11.18,4.46,7.79
890,-11.22,4.48,7.0
900,-11.03,4.42,6.26
910,-10.64,4.42,5.6
920,-10.22,4.51,5.06
930,-9.87,4.69,4.6
940,-9.77,4.87,4.25
950,-9.96,5.23,4.14
960,-10.56,5.65,4.22
970,-11.23,6.12,4.48
980,-12.08,6.62,4.79
990,-12.9,6.97,5.01
1000,-13.48,7.11,5.15
