timestamp,x,y,z
0,-24.97,12.04,-3.09
10,-28.07,12.98,-0.15
20,-29.5,12.06,-1.43
30,-29.78,11.54,-3.37
40,-29.67,12.72,-3.21
50,-27.43,12.55,-6.78
60,-23.8,12.47,-11.76
70,-19.17,14.73,-12.18
80,-15.62,16.2,-11.34
90,-16.39,16.51,-12.4
100,-19.47,16.85,-13.4
110,-22.33,17.95,-12.96
120,-23.92,20.38,-10.31
130,-21.25,23.76,-6.43
140,-16.19,26.73,-3.33
150,-12.5,29.49,-1.3
160,-10.1,32.33,2.63
170,-7.24,35.69,8.23
180,-3.77,38.22,15.96
190,-0.63,38.68,25.13
200,4.81,36.43,34.9
210,12.25,30.49,43.07
220,17.14,21.14,48.16
230,19.52,12.78,48.5
240,20.12,8.28,44.73
250,21.68,6.56,36.24
260,19.68,7.02,30.14
270,15.93,7.03,23.54
280,11.18,6.71,19.05
290,7.44,6.28,15.45
300,4.26,5.53,11.87
310,2.11,5.2,9.57
320,-0.0,5.06,8.68
330,-1.71,4.93,8.4
340,-2.71,4.87,8.48
350,-3.0,4.8,8.44
360,-2.53,4.38,8.98
370,-1.72,3.86,10.11
380,-1.07,3.63,11.4
390,-0.76,3.52,12.06
400,-0.61,3.36,12.41
410,-0.67,3.39,12.78
420,-0.64,3.3,13.04
430,-0.98,3.23,13.04
440,-1.68,3.39,13.12
450,-2.9,3.63,13.25
460,-5.22,3.69,13.17
470,-7.49,4.13,13.11
480,-8.47,4.68,13.27
490,-8.44,5.24,13.56
500,-7.71,5.3,12.61
510,-6.42,4.71,10.43
520,-5.45,3.9,8.15
530,-4.9,3.33,6.97
540,-4.59,3.12,7.09
550,-4.82,3.42,7.53
560,-6.12,3.94,8.34
570,-8.49,4.37,8.67
580,-10.26,4.38,8.4
590,-11.79,4.24,7.23
600,-11.58,4.6,5.83
610,-10.34,5.27,4.92
620,-8.99,5.66,3.12
630,-8.65,5.61,0.9
640,-9.01,4.74,-1.56
650,-9.47,3.16,-4.01
660,-10.85,2.28,-4.02
670,-11.51,1.84,-3.75
680,-12.0,1.22,-2.78
690,-12.25,0.69,-1.87
700,-11.62,0.47,-0.63
710,-10.25,0.4,0.81
720,-8.95,0.29,2.14
730,-7.89,0.06,2.89
740,-7.2,-0.44,3.01
750,-6.63,-0.84,3.44
760,-6.08,-1.19,4.01
770,-5.73,-1.43,4.42
780,-5.09,-1.56,4.81
790,-4.57,-1.67,5.07
800,-4.55,-1.78,5.31
810,-4.96,-1.87,5.49
820,-5.62,-1.8,5.57
830,-5.6,-2.07,5.74
840,-5.36,-2.23,6.22
850,-5.45,-2.25,6.67
860,-5.47,-2.32,6.95
870,-5.42,-2.47,7.11
880,-5.36,-2.59,7.01
890,-5.46,-2.74,6.77
900,-5.65,-2.75,6.55
910,-5.68,-2.46,6.51
920,-5.61,-2.1,6.62
930,-5.73,-1.8,6.63
940,-6.19,-1.56,6.45
950,-7.62,-1.28,6.3
960,-9.67,-0.82,5.76
970,-11.35,-0.34,5.29
980,-13.05,0.63,4.76
990,-15.21,1.5,3.18
1000,-17.6,2.49,0.57
