timestamp,x,y,z
0,-10.87,2.59,1.14
10,-11.28,2.3,0.63
20,-11.3,1.96,0.17
30,-10.9,1.66,0.08
40,-10.24,1.47,0.21
50,-9.47,1.32,0.51
60,-9.19,1.2,0.58
70,-9.01,0.92,0.43
80,-8.95,0.51,0.28
90,-9.05,0.23,0.42
100,-9.06,0.06,0.93
110,-9.45,0.34,2.47
120,-7.29,-0.72,1.3
130,-6.67,-0.58,2.45
140,-6.46,-0.71,3.14
150,-6.48,-0.85,3.62
160,-6.43,-1.04,3.83
170,-6.2,-1.29,4.3
180,-6.12,-1.39,5.08
190,-6.05,-1.49,5.55
200,-5.85,-1.58,5.76
210,-5.47,-1.66,6.14
220,-4.77,-1.88,5.97
230,-4.42,-2.24,5.59
240,-4.32,-2.34,5.78
250,-4.5,-2.48,5.91
260,-4.78,-2.61,5.97
270,-4.84,-2.71,6.06
280,-4.9,-2.72,6.33
290,-4.86,-2.73,6.6
300,-4.56,-2.84,6.68
310,-4.29,-2.9,6.79
320,-4.02,-2.96,6.95
330,-4.02,-3.03,7.02
340,-4.16,-3.02,7.16
350,-4.34,-3.06,7.23
360,-4.42,-3.09,7.06
370,-4.57,-3.19,6.86
380,-4.68,-3.26,6.85
390,-5.04,-3.26,7.01
400,-5.43,-3.3,7.09
410,-5.57,-3.22,7.16
420,-5.57,-3.17,7.12
430,-5.58,-3.14,7.03
440,-5.77,-3.14,7.02
450,-5.7,-3.12,7.2
460,-5.61,-3.13,7.3
470,-5.44,-3.12,7.33
480,-5.27,-3.11,7.34
490,-5.3,-3.11,7.3
500,-5.44,-3.11,7.22
510,-5.67,-3.09,7.17
520,-5.8,-3.0,7.07
530,-5.83,-2.99,6.92
540,-5.91,-2.97,6.85
550,-6.06,-2.97,6.93
560,-5.98,-2.92,7.09
570,-5.89,-2.93,7.12
580,-5.94,-2.94,7.12
590,-6.06,-2.94,7.02
600,-6.24,-2.9,6.78
610,-6.24,-2.92,6.52
620,-6.13,-2.92,6.34
630,-6.0,-2.88,6.2
640,-5.89,-2.87,6.07
650,-5.86,-2.86,6.1
660,-5.87,-2.89,6.21
670,-5.87,-2.89,6.45
680,-5.78,-2.87,6.7
690,-5.8,-2.88,6.82
700,-5.83,-2.94,6.79
710,-5.82,-2.96,6.72
720,-5.84,-2.97,6.81
730,-5.77,-2.94,6.87
740,-5.75,-2.97,6.97
750,-5.79,-2.95,7.02
760,-5.6,-3.0,6.86
770,-5.54,-2.99,6.75
780,-5.53,-2.97,6.75
790,-5.53,-2.98,6.82
800,-5.57,-3.0,6.77
810,-5.56,-3.02,6.78
820,-5.52,-3.05,6.71
830,-5.48,-3.06,6.59
840,-5.44,-3.04,6.67
850,-5.38,-3.0,6.83
860,-5.29,-2.98,6.87
870,-5.21,-3.05,6.78
880,-5.15,-3.02,6.83
890,-5.12,-3.04,7.02
900,-5.16,-3.07,7.15
910,-5.23,-3.06,7.21
920,-5.25,-3.07,7.27
930,-5.25,-3.02,7.3
940,-5.32,-3.03,7.17
950,-5.43,-3.1,6.95
960,-5.55,-3.11,6.86
970,-5.65,-3.1,6.82
980,-5.7,-3.07,6.76
990,-5.75,-3.05,6.88
1000,-5.63,-3.03,6.9
