timestamp,x,y,z
0,-19.38,2.4,-3.68
10,-18.53,2.66,-2.86
20,-17.98,3.06,-2.08
30,-17.83,3.59,-1.43
40,-17.93,4.2,-0.96
50,-17.96,5.09,-0.64
60,-17.82,6.36,-0.33
70,-17.23,7.67,-0.09
80,-15.59,9.18,0.35
90,-13.18,10.95,0.79
100,-10.89,12.68,1.0
110,-8.35,14.26,1.71
120,-5.65,15.97,3.04
130,-2.38,17.05,4.81
140,0.98,17.25,6.85
150,3.68,17.03,9.19
160,5.81,16.41,11.74
170,7.6,15.3,14.1
180,9.13,13.92,16.11
190,10.66,12.46,17.48
200,12.37,10.86,17.88
210,14.17,9.15,17.43
220,15.52,7.66,16.77
230,16.64,5.99,16.18
240,17.82,4.91,16.06
250,17.87,3.99,15.93
260,16.95,3.47,15.65
270,15.11,3.33,14.85
280,12.84,3.19,13.63
290,11.04,2.96,12.62
300,10.13,2.74,12.09
310,9.64,2.72,12.11
320,9.58,2.83,12.22
330,9.68,2.92,12.11
340,9.74,3.11,11.9
350,9.86,3.46,11.93
360,9.77,3.91,12.03
370,9.43,4.57,12.28
380,8.86,5.35,12.53
390,8.4,6.12,12.71
400,7.57,7.0,12.65
410,6.51,8.03,12.11
420,4.94,8.94,10.98
430,2.88,9.46,9.57
440,0.53,9.83,8.59
450,-1.46,9.74,8.19
460,-2.72,9.77,8.34
470,-3.42,9.61,8.77
480,-3.69,9.76,9.36
490,-3.92,10.33,9.75
500,-4.33,10.82,9.9
510,-5.46,11.54,9.99
520,-7.3,12.0,9.87
530,-10.25,12.38,9.31
540,-13.21,12.54,8.42
550,-15.45,12.5,7.02
560,-17.61,12.23,4.8
570,-18.65,11.26,2.52
580,-18.86,10.1,0.9
590,-18.21,9.05,0.17
600,-17.29,8.42,0.52
610,-16.35,8.23,1.61
620,-15.39,8.16,2.65
630,-14.88,7.92,2.94
640,-15.0,7.74,2.6
650,-15.22,7.72,2.09
660,-15.51,7.89,1.46
670,-15.81,8.28,0.64
680,-15.91,8.87,-0.17
690,-15.99,9.84,-0.88
700,-16.8,11.37,-1.37
710,-17.52,14.15,-1.44
720,-16.83,17.32,-1.32
730,-12.39,20.48,-1.55
740,-6.59,22.6,-2.25
750,-1.25,23.98,-2.84
760,3.01,24.59,-2.53
770,5.68,24.26,-1.11
780,6.33,24.1,2.01
790,5.99,23.98,5.91
800,6.9,23.46,9.81
810,9.04,21.95,13.36
820,11.78,19.8,16.57
830,14.52,17.96,19.55
840,17.02,15.6,21.85
850,18.79,13.66,24.27
860,20.35,11.8,26.21
870,20.84,10.58,26.87
880,18.93,9.64,25.61
890,14.94,9.05,22.7
900,11.2,8.49,19.61
910,8.66,7.91,16.99
920,7.27,7.33,14.9
930,6.92,6.64,13.37
940,6.95,6.04,12.18
950,7.04,5.65,11.38
960,7.18,5.37,10.97
970,7.23,5.19,10.68
980,7.12,5.14,10.4
990,6.88,5.25,10.07
1000,6.51,5.28,9.7
