timestamp,x,y,z
0,-6.71,9.79,3.48
10,-5.47,11.23,5.65
20,-4.75,12.56,7.86
30,-3.96,13.95,9.92
40,-2.45,15.72,12.04
50,0.08,16.87,13.8
60,3.44,17.09,15.23
70,6.95,16.53,16.47
80,10.08,15.34,17.66
90,12.54,13.53,19.18
100,14.11,11.93,21.0
110,15.18,11.06,22.87
120,15.44,10.17,23.88
130,15.92,9.32,24.04
140,17.05,8.3,23.44
150,17.78,6.85,21.98
160,18.04,5.57,20.05
170,16.84,4.46,17.76
180,14.69,3.92,15.84
190,12.99,3.49,14.97
200,12.38,3.23,14.95
210,13.23,3.39,15.73
220,13.89,3.86,15.95
230,14.8,4.61,15.75
240,15.89,5.54,15.32
250,16.17,6.83,14.14
260,15.68,8.45,12.8
270,14.66,10.3,11.78
280,12.96,12.42,11.44
290,10.75,15.06,11.6
300,8.83,17.61,12.04
310,7.18,20.32,12.32
320,4.81,23.3,11.81
330,2.66,26.16,11.06
340,0.85,28.52,9.67
350,-1.05,29.49,7.61
360,-2.91,29.74,5.45
370,-5.15,29.39,3.71
380,-7.27,28.34,2.43
390,-9.44,27.42,1.1
400,-12.53,26.31,-0.69
410,-15.35,24.84,-2.74
420,-18.16,23.12,-4.62
430,-20.64,21.27,-5.82
440,-21.83,19.07,-6.31
450,-22.19,17.38,-5.95
460,-22.52,15.91,-5.13
470,-22.6,14.88,-3.72
480,-22.68,14.08,-1.97
490,-22.2,13.44,-0.04
500,-19.93,12.92,1.97
510,-16.02,12.57,3.47
520,-12.27,12.34,3.95
530,-9.36,11.84,3.77
540,-7.17,11.17,3.15
550,-5.79,10.63,2.29
560,-5.47,10.35,1.29
570,-5.54,10.44,0.67
580,-6.18,10.94,0.51
590,-7.13,11.86,1.09
600,-7.74,13.5,2.25
610,-7.12,15.4,3.83
620,-5.32,17.01,5.4
630,-2.94,18.14,6.82
640,-0.89,19.09,8.08
650,0.58,20.04,9.13
660,1.97,20.37,10.19
670,3.28,20.09,10.94
680,5.22,19.32,11.92
690,7.64,18.02,12.94
700,9.8,16.29,13.31
710,11.94,14.32,13.14
720,14.71,11.67,12.27
730,17.37,8.56,11.15
740,20.05,5.28,9.91
750,22.28,2.43,9.36
760,25.12,0.3,10.57
770,27.62,-0.95,12.56
780,28.17,-1.0,14.53
790,25.72,-0.28,15.27
800,20.5,1.26,14.78
810,14.38,2.65,12.65
820,10.02,3.93,10.22
830,6.81,3.14,7.46
840,6.05,2.27,6.73
850,6.38,2.74,7.25
860,6.53,3.74,8.15
870,5.72,5.01,9.1
880,4.87,5.65,11.15
890,3.6,6.4,14.78
900,2.95,7.28,18.84
910,3.73,8.26,20.52
920,3.93,8.83,18.65
930,2.57,9.15,15.68
940,1.39,8.24,13.19
950,1.26,8.18,11.4
960,1.38,7.41,9.15
970,2.23,6.34,6.77
980,2.9,5.55,4.99
990,2.24,4.58,3.16
1000,1.43,3.68,1.25
