timestamp,x,y,z
0,-5.14,14.22,9.12
10,-6.02,13.63,8.19
20,-6.44,13.25,7.46
30,-7.08,13.13,6.96
40,-8.23,13.22,6.51
50,-9.8,13.37,5.97
60,-12.61,13.39,5.05
70,-17.29,13.1,3.8
80,-22.38,12.29,1.75
90,-25.69,11.31,-0.24
100,-25.97,10.06,-2.03
110,-23.14,9.31,-3.0
120,-19.19,8.97,-2.8
130,-16.26,9.05,-1.63
140,-15.34,9.34,-0.18
150,-16.47,9.52,0.85
160,-18.59,9.61,1.04
170,-20.43,9.81,0.6
180,-21.33,10.22,-0.0
190,-20.85,11.06,-0.45
200,-18.44,12.12,-0.44
210,-14.97,13.29,0.02
220,-12.17,14.47,0.52
230,-10.55,15.46,1.15
240,-9.54,16.56,2.16
250,-8.61,17.68,3.39
260,-6.93,18.8,4.34
270,-4.19,19.54,5.06
280,-1.41,19.57,5.28
290,1.79,19.29,5.76
300,4.61,18.7,6.71
310,6.89,17.92,8.36
320,8.65,16.85,10.6
330,9.8,15.59,13.09
340,10.58,14.36,15.44
350,11.58,13.09,17.2
360,12.79,11.66,17.89
370,13.73,10.24,17.81
380,14.14,8.95,17.36
390,13.96,7.9,16.82
400,13.02,7.14,15.95
410,11.56,6.48,15.03
420,10.21,5.81,14.09
430,9.6,5.13,13.24
440,9.39,4.53,12.55
450,9.81,4.07,12.29
460,10.51,3.61,12.37
470,11.34,3.1,12.67
480,11.76,2.81,13.24
490,11.69,2.81,13.96
500,10.85,3.14,14.48
510,9.58,3.73,14.54
520,8.14,4.28,14.14
530,6.67,4.9,13.58
540,4.84,5.43,12.78
550,2.88,5.73,11.86
560,1.4,5.95,11.04
570,0.65,5.95,10.64
580,0.88,5.71,10.84
590,1.29,5.73,11.54
600,1.65,6.25,12.44
610,1.7,6.95,13.19
620,0.91,7.72,13.21
630,-0.43,8.45,12.3
640,-1.72,8.98,10.83
650,-2.89,9.25,9.22
660,-3.96,9.29,7.88
670,-4.92,9.23,6.85
680,-5.75,9.19,6.22
690,-6.86,8.97,5.65
700,-8.85,8.54,4.74
710,-11.32,8.18,3.58
720,-13.28,7.8,2.26
730,-15.08,7.15,0.49
740,-16.86,6.43,-1.47
750,-18.33,5.87,-3.22
760,-19.21,5.43,-4.49
770,-18.94,5.04,-4.98
780,-17.6,4.91,-4.76
790,-15.91,4.75,-4.43
800,-15.2,4.58,-4.54
810,-15.26,4.41,-4.95
820,-15.46,4.3,-5.27
830,-15.15,4.34,-5.41
840,-14.91,4.48,-5.58
850,-15.02,4.96,-5.52
860,-15.15,5.68,-4.94
870,-15.09,6.54,-3.87
880,-14.89,7.46,-2.37
890,-14.82,8.58,-0.36
900,-14.52,9.73,1.94
910,-13.01,10.82,4.01
920,-10.59,11.65,5.19
930,-7.99,12.21,5.62
940,-5.42,12.71,6.08
950,-3.32,13.3,6.99
960,-1.8,13.99,8.18
970,-0.14,14.61,9.49
980,1.75,14.79,11.03
990,3.96,14.67,12.74
1000,6.15,14.32,14.56
