timestamp,x,y,z
0,-1.27,-2.06,0.62
10,-1.33,-2.32,0.15
20,-1.84,-2.49,-0.81
30,-2.64,-2.46,-2.23
40,-3.45,-2.32,-3.47
50,-4.38,-1.95,-4.62
60,-5.92,-1.48,-5.09
70,-7.55,-0.91,-4.1
80,-9.12,-0.17,-2.26
90,-11.08,0.73,-0.77
100,-12.78,1.55,0.12
110,-13.89,2.83,1.0
120,-15.25,3.17,0.81
130,-16.52,3.63,2.2
140,-18.22,4.41,4.08
150,-19.46,4.77,4.3
160,-19.22,4.98,4.0
170,-17.12,4.99,3.57
180,-14.75,4.97,2.61
190,-12.03,4.28,1.52
200,-9.06,3.75,1.84
210,-6.6,3.21,2.7
220,-4.44,2.79,3.31
230,-2.47,2.2,3.71
240,0.37,1.4,4.05
250,3.08,0.52,4.93
260,5.01,-0.32,6.5
270,6.19,-0.96,8.05
280,6.98,-1.3,8.9
290,8.0,-1.75,9.85
300,8.87,-2.19,11.26
310,9.46,-2.54,12.18
320,10.14,-2.98,12.8
330,10.26,-3.38,13.29
340,10.06,-3.61,13.44
350,9.86,-3.85,12.99
360,9.53,-4.08,12.24
370,9.18,-4.23,11.47
380,9.0,-4.33,10.53
390,8.83,-4.51,9.59
400,8.47,-4.51,9.06
410,7.81,-4.37,8.74
420,7.09,-4.01,8.62
430,6.28,-3.56,8.75
440,5.6,-3.11,9.12
450,5.23,-2.64,9.48
460,4.98,-2.11,9.91
470,4.58,-1.54,10.39
480,4.28,-0.94,10.58
490,4.05,-0.44,10.55
500,4.29,-0.16,10.39
510,4.46,0.07,10.27
520,4.73,0.43,10.26
530,4.43,0.98,10.41
540,3.73,1.52,10.28
550,2.7,2.34,10.29
560,1.67,3.02,10.5
570,0.5,3.38,11.23
580,-1.22,3.66,11.88
590,-2.38,3.69,12.48
600,-3.29,3.74,12.5
610,-3.43,3.73,11.92
620,-2.24,3.7,10.97
630,-1.53,4.19,9.84
640,-2.45,5.09,8.67
650,-4.49,6.04,7.68
660,-7.63,6.92,7.15
670,-11.37,7.5,7.01
680,-14.59,7.69,6.79
690,-16.18,7.14,5.24
700,-18.17,8.63,6.19
710,-18.41,8.41,6.35
720,-18.72,8.57,7.01
730,-17.86,8.59,7.77
740,-18.0,8.85,8.75
750,-17.85,8.76,8.93
760,-17.78,8.63,8.96
770,-16.69,8.28,8.43
780,-15.6,8.33,7.57
790,-13.64,8.4,6.69
800,-10.08,8.63,5.9
810,-7.95,8.86,5.29
820,-6.22,9.04,4.92
830,-4.55,9.25,5.1
840,-3.01,9.25,5.64
850,-1.51,9.06,6.27
860,-0.26,8.8,6.67
870,1.23,8.42,7.02
880,2.98,8.0,7.39
890,4.86,7.69,8.2
900,6.29,7.29,9.46
910,7.2,7.16,11.0
920,7.82,6.9,12.59
930,8.12,6.49,14.15
940,8.28,6.05,15.16
950,8.28,5.59,15.79
960,7.74,5.07,16.15
970,7.14,4.52,16.14
980,6.79,3.84,15.87
990,6.69,2.95,15.53
1000,6.94,2.04,15.04
