timestamp,x,y,z
0,-2.24,-3.15,7.13
10,-2.32,-3.11,6.96
20,-2.32,-3.06,6.82
30,-2.32,-3.01,6.66
40,-2.35,-2.93,6.41
50,-2.42,-2.83,6.19
60,-2.53,-2.69,6.05
70,-2.64,-2.57,5.92
80,-2.73,-2.45,5.85
90,-2.84,-2.32,5.73
100,-2.81,-2.3,5.32
110,-2.6,-2.37,4.52
120,-1.99,-2.67,3.62
130,-1.7,-2.53,2.59
140,-0.53,-2.61,1.21
150,-0.01,-1.94,0.1
160,0.2,-1.03,-0.65
170,0.01,0.0,-1.13
180,-0.43,1.18,-1.7
190,-0.63,2.29,-2.59
200,-0.41,2.74,-4.08
210,0.42,2.87,-6.75
220,1.53,3.42,-8.58
230,2.55,3.68,-8.88
240,3.07,4.01,-8.26
250,3.13,4.67,-6.66
260,2.97,5.33,-4.22
270,3.23,5.59,-0.48
280,4.53,5.1,4.5
290,5.99,6.33,10.92
300,4.92,9.33,24.33
310,0.96,10.02,34.29
320,-6.03,11.88,40.29
330,-11.04,9.9,37.47
340,-12.46,7.81,32.39
350,-10.09,5.11,28.53
360,-7.37,2.46,27.17
370,-6.34,1.08,27.28
380,-7.41,0.85,26.65
390,-9.76,1.08,24.77
400,-11.34,1.33,23.24
410,-11.34,1.48,22.57
420,-9.11,0.97,22.16
430,-5.94,0.42,21.7
440,-4.01,-0.0,20.56
450,-3.16,-0.24,19.13
460,-3.49,0.08,18.37
470,-4.69,1.11,18.04
480,-5.97,2.01,17.43
490,-7.04,2.96,16.65
500,-8.16,3.87,16.18
510,-9.1,4.87,16.23
520,-9.68,5.58,16.36
530,-9.46,6.02,16.26
540,-8.41,5.91,15.75
550,-6.47,5.36,15.51
560,-4.43,4.95,15.49
570,-3.14,4.62,14.81
580,-2.28,4.32,13.51
590,-1.79,4.3,12.03
600,-1.43,3.98,10.29
610,-0.66,3.6,8.53
620,0.41,2.94,6.66
630,1.53,2.07,4.77
640,2.52,1.23,3.17
650,3.31,0.53,1.93
660,3.85,-0.05,1.12
670,4.02,-0.43,0.49
680,3.91,-0.69,0.0
690,3.55,-0.83,-0.31
700,3.09,-0.84,-0.48
710,2.67,-0.97,-0.59
720,2.7,-1.46,-0.95
730,3.19,-2.09,-1.41
740,3.8,-2.84,-1.82
750,4.47,-3.39,-1.47
760,4.97,-3.7,-0.27
770,5.39,-4.18,1.04
780,6.28,-4.52,2.33
790,6.27,-4.24,4.37
800,6.02,-4.18,5.44
810,5.33,-4.04,6.06
820,4.69,-3.8,6.9
830,4.24,-3.67,8.1
840,4.13,-3.64,9.73
850,4.1,-3.6,11.21
860,3.78,-3.48,12.14
870,3.15,-3.21,12.48
880,1.77,-2.64,12.31
890,-0.25,-1.78,11.62
900,-2.69,-0.98,10.67
910,-4.84,-0.17,9.9
920,-6.85,0.5,9.33
930,-8.32,0.97,9.04
940,-9.22,1.11,8.4
950,-9.7,1.05,7.27
960,-9.96,0.79,5.88
970,-10.32,0.23,4.4
980,-10.41,-0.1,3.72
990,-10.4,-0.45,3.98
1000,-10.17,-0.81,4.81
