timestamp,x,y,z
0,-2.13,-6.37,0.02
10,-2.03,-6.23,-0.11
20,-1.94,-6.05,-0.36
30,-1.85,-5.82,-0.59
40,-1.85,-5.46,-0.82
50,-1.82,-5.09,-1.1
60,-1.81,-4.63,-1.38
70,-1.9,-4.05,-1.63
80,-1.78,-3.55,-1.9
90,-1.82,-2.78,-2.28
100,-1.68,-1.99,-2.59
110,-1.34,-1.23,-2.76
120,-0.81,-0.28,-2.97
130,-0.31,0.62,-3.11
140,-0.08,1.38,-2.94
150,0.11,2.11,-2.18
160,0.65,3.03,-0.81
170,1.23,3.96,0.7
180,1.43,4.92,1.95
190,1.65,6.04,3.01
200,2.49,7.18,3.8
210,3.51,8.29,4.21
220,3.74,8.92,4.22
230,5.31,9.19,4.79
240,7.21,9.75,7.12
250,8.08,11.47,11.3
260,5.83,13.93,16.29
270,2.43,16.75,21.06
280,-1.78,19.06,23.95
290,-5.25,19.53,25.21
300,-6.87,16.81,24.28
310,-4.2,13.6,50.5
320,7.69,30.74,78.45
330,3.53,25.75,78.45
340,0.69,14.81,43.62
350,3.13,7.48,19.34
360,4.47,3.46,8.54
370,3.82,1.71,3.83
380,3.0,2.16,1.97
390,2.44,3.06,3.89
400,0.64,4.24,10.69
410,-2.98,7.7,20.01
420,-5.92,10.27,26.54
430,-6.28,11.29,26.77
440,-5.1,11.01,21.2
450,-4.4,10.3,15.12
460,-4.59,9.29,9.86
470,-4.78,8.34,7.18
480,-4.35,7.41,6.36
490,-2.95,6.33,6.54
500,-1.31,5.12,6.79
510,0.01,3.84,6.67
520,1.18,2.62,6.37
530,1.98,1.63,5.95
540,2.19,0.97,5.4
550,1.93,0.58,4.75
560,2.02,0.31,4.11
570,1.92,0.04,3.39
580,2.15,-0.45,2.64
590,2.53,-1.07,1.93
600,2.99,-1.68,1.56
610,3.59,-2.27,1.6
620,4.04,-2.58,1.9
630,4.12,-2.92,1.96
640,4.1,-3.22,1.85
650,4.2,-3.63,1.65
660,4.67,-4.04,1.39
670,5.49,-4.57,1.27
680,6.32,-5.33,1.49
690,7.0,-5.62,2.37
700,7.79,-5.82,3.71
710,7.86,-5.94,4.96
720,6.76,-5.94,5.66
730,5.59,-6.06,5.82
740,5.11,-6.27,5.83
750,5.33,-6.63,6.05
760,5.62,-6.94,6.6
770,5.42,-6.93,7.36
780,4.47,-6.43,8.15
790,2.94,-5.77,8.57
800,1.19,-5.13,8.36
810,-0.47,-4.59,7.75
820,-1.95,-4.27,7.01
830,-3.12,-4.1,6.34
840,-4.04,-4.07,5.97
850,-4.7,-4.11,5.9
860,-5.27,-4.07,6.08
870,-5.74,-4.0,6.24
880,-6.13,-3.88,6.27
890,-6.24,-3.82,6.12
900,-6.03,-3.84,5.88
910,-5.78,-3.92,5.65
920,-5.78,-4.07,5.4
930,-5.83,-4.29,5.31
940,-5.75,-4.59,5.47
950,-5.54,-4.95,5.89
960,-5.35,-5.18,6.51
970,-5.25,-5.37,7.28
980,-5.16,-5.49,8.08
990,-5.17,-5.63,8.74
1000,-5.29,-5.68,9.22
