timestamp,x,y,z
0,-5.76,-0.51,-0.72
10,-5.47,-0.43,-1.34
20,-5.18,-0.23,-1.99
30,-4.91,-0.12,-2.73
40,-4.62,-0.11,-3.49
50,-4.26,0.05,-4.53
60,-4.5,-0.36,-6.12
70,-3.72,-0.11,-7.56
80,-3.64,0.03,-8.89
90,-3.47,0.21,-9.77
100,-2.89,0.54,-9.46
110,-2.41,0.99,-7.9
120,-2.34,1.66,-5.66
130,-2.68,2.37,-3.73
140,-3.2,2.4,-2.34
150,-3.85,2.01,-1.43
160,-4.19,1.9,-0.6
170,-4.32,2.09,0.48
180,-3.73,2.63,1.91
190,-3.22,3.69,3.45
200,-2.81,5.28,5.22
210,-2.09,6.63,7.27
220,-2.27,7.33,9.15
230,-2.41,7.12,10.74
240,-2.4,5.61,12.44
250,-2.23,3.76,13.87
260,-1.27,2.38,14.96
270,0.19,1.81,15.57
280,1.98,1.67,15.62
290,3.5,1.84,15.22
300,4.71,2.47,14.6
310,5.43,3.02,14.11
320,5.59,3.02,14.07
330,4.49,2.94,14.1
340,2.75,2.83,14.26
350,1.02,2.62,14.72
360,0.07,2.46,15.61
370,-0.11,2.31,16.8
380,0.45,2.38,17.97
390,1.37,2.38,18.97
400,2.3,1.93,19.6
410,2.95,1.12,19.56
420,3.35,0.14,18.96
430,3.57,-0.76,17.85
440,3.69,-1.39,16.45
450,3.59,-1.91,15.06
460,3.42,-2.41,13.85
470,3.17,-2.63,12.84
480,3.15,-2.47,12.26
490,3.23,-2.04,12.16
500,3.24,-1.31,12.42
510,3.0,-0.51,13.01
520,2.47,0.23,13.61
530,1.8,0.92,14.07
540,1.04,1.35,14.2
550,0.4,1.59,13.97
560,-0.01,1.68,13.45
570,-0.28,1.62,12.6
580,-0.18,1.39,11.75
590,0.11,1.09,10.93
600,0.53,0.77,10.21
610,0.82,0.52,9.55
620,0.92,0.22,8.97
630,0.89,-0.27,8.47
640,0.76,-0.81,8.18
650,0.74,-1.19,8.05
660,0.82,-1.34,8.18
670,0.92,-1.3,8.52
680,0.95,-1.13,9.0
690,0.87,-0.82,9.47
700,0.6,-0.48,9.81
710,0.39,-0.11,10.04
720,0.17,0.22,10.04
730,0.04,0.52,9.75
740,-0.0,0.71,9.26
750,0.05,0.87,8.73
760,0.12,0.99,8.24
770,0.14,1.07,7.85
780,-0.0,1.13,7.38
790,-0.28,1.34,7.0
800,-0.58,1.51,6.65
810,-0.96,1.69,6.42
820,-1.39,1.9,6.26
830,-1.78,2.12,6.24
840,-2.15,2.36,6.3
850,-2.49,2.57,6.44
860,-2.84,2.6,6.66
870,-3.17,2.63,6.85
880,-3.41,2.64,6.96
890,-3.52,2.66,7.07
900,-3.59,2.61,7.3
910,-3.61,2.64,7.62
920,-3.65,2.72,8.05
930,-3.68,2.73,8.69
940,-3.71,2.98,9.69
950,-3.52,3.35,11.09
960,-3.23,4.09,12.61
970,-2.99,5.55,14.18
980,-2.82,6.99,15.96
990,-2.68,8.17,17.85
1000,-2.65,9.33,19.75
