timestamp,x,y,z
0,-2.2,-5.34,1.91
10,-2.55,-5.06,1.58
20,-3.02,-4.71,1.05
30,-3.24,-4.51,0.75
40,-3.4,-4.3,0.42
50,-3.5,-4.12,-0.04
60,-3.46,-3.92,-0.63
70,-3.51,-3.74,-1.43
80,-3.36,-3.56,-2.28
90,-3.29,-3.42,-3.18
100,-3.2,-3.33,-3.92
110,-3.22,-3.21,-4.56
120,-3.16,-2.91,-5.05
130,-3.11,-2.74,-5.47
140,-2.81,-2.76,-5.92
150,-2.42,-2.67,-6.49
160,-1.73,-2.69,-6.93
170,-1.06,-2.61,-7.16
180,-0.73,-2.29,-7.05
190,-0.79,-1.77,-6.42
200,-1.44,-0.97,-5.35
210,-2.38,-0.2,-4.2
220,-3.47,0.69,-3.17
230,-3.67,1.42,-2.18
240,-3.9,2.01,-1.58
250,-3.84,2.5,-0.84
260,-3.73,2.95,-0.08
270,-3.45,3.39,0.97
280,-3.22,3.99,2.56
290,-3.2,4.87,5.1
300,-3.67,6.13,8.7
310,-4.87,7.42,12.36
320,-6.64,8.28,15.28
330,-8.28,8.29,16.91
340,-10.51,8.08,17.34
350,-12.86,7.74,17.29
360,-14.6,7.13,17.24
370,-15.41,6.38,17.42
380,-14.8,5.43,17.82
390,-12.6,4.54,18.09
400,-9.65,3.68,17.66
410,-6.84,2.94,16.97
420,-4.69,2.62,16.28
430,-3.47,2.56,15.96
440,-3.52,3.07,15.99
450,-4.6,3.74,16.01
460,-6.26,4.25,15.7
470,-8.09,4.71,15.02
480,-9.78,5.01,13.76
490,-10.25,4.89,12.42
500,-9.79,4.45,10.85
510,-8.31,3.9,9.47
520,-6.79,3.3,8.32
530,-5.43,2.72,7.51
540,-4.3,2.31,7.11
550,-3.32,1.98,6.8
560,-2.58,1.68,6.42
570,-1.88,1.39,6.03
580,-1.61,1.33,5.56
590,-1.51,1.2,5.18
600,-1.5,1.13,4.96
610,-1.7,1.25,5.08
620,-2.13,1.58,5.61
630,-2.64,1.91,6.32
640,-3.11,2.23,7.01
650,-3.57,2.5,7.48
660,-3.84,2.71,7.67
670,-3.92,2.87,7.49
680,-3.76,2.95,7.1
690,-3.5,2.9,6.72
700,-3.31,2.97,6.67
710,-3.45,3.38,7.22
720,-4.13,3.85,8.12
730,-5.29,4.42,9.11
740,-7.04,5.03,10.04
750,-8.46,5.66,11.08
760,-9.83,6.31,11.89
770,-10.75,6.76,12.36
780,-11.58,7.15,12.73
790,-12.5,7.61,13.09
800,-13.63,8.13,13.28
810,-14.35,8.45,13.24
820,-14.63,8.3,12.42
830,-14.2,7.76,11.2
840,-13.3,7.09,9.89
850,-12.17,6.53,9.09
860,-11.3,6.18,9.05
870,-10.41,6.02,9.97
880,-9.54,6.06,11.66
890,-8.69,6.21,13.61
900,-7.74,6.44,15.37
910,-6.4,6.59,16.63
920,-4.81,6.59,16.99
930,-2.97,6.3,16.46
940,-1.1,5.8,15.17
950,0.27,5.18,13.35
960,1.86,4.45,11.5
970,2.99,3.46,9.5
980,3.94,2.38,7.62
990,4.53,1.35,5.99
1000,5.03,0.43,4.78
