timestamp,x,y,z
0,-4.96,-9.77,0.67
10,-4.77,-10.03,0.67
20,-4.41,-10.39,1.28
30,-3.88,-10.51,2.63
40,-2.84,-10.51,4.73
50,-1.54,-10.3,7.29
60,-0.33,-9.98,10.05
70,0.79,-9.53,12.9
80,2.36,-8.97,15.63
90,4.09,-8.53,17.89
100,5.54,-7.98,19.33
110,6.26,-7.54,19.55
120,6.43,-7.21,18.44
130,5.75,-6.87,16.14
140,4.67,-6.52,13.28
150,3.69,-6.26,10.51
160,2.76,-6.02,8.0
170,1.74,-5.68,5.71
180,0.98,-5.33,3.9
190,0.58,-4.96,2.44
200,0.23,-4.82,1.19
210,-0.21,-4.66,0.04
220,-0.75,-4.59,-0.91
230,-1.14,-4.64,-1.75
240,-1.48,-4.5,-2.31
250,-2.2,-4.26,-2.76
260,-3.12,-4.02,-3.06
270,-3.73,-3.92,-3.19
280,-4.03,-3.81,-3.35
290,-3.88,-3.65,-3.39
300,-3.27,-3.43,-3.36
310,-2.29,-3.48,-3.19
320,-1.11,-3.68,-2.92
330,0.11,-3.79,-2.72
340,-0.12,-3.5,-2.92
350,0.12,-3.02,-2.92
360,-0.07,-2.14,-3.09
370,-1.12,-0.76,-3.38
380,-2.9,0.32,-4.26
390,-4.66,1.34,-5.63
400,-4.76,2.04,-6.24
410,-3.42,2.09,-6.3
420,-3.11,3.14,-5.92
430,-3.96,3.15,-5.07
440,-4.13,3.5,-3.06
450,-4.92,5.88,-0.98
460,-5.18,8.58,1.39
470,-3.83,11.39,4.8
480,-3.2,14.14,8.49
490,-4.15,16.33,12.09
500,-4.07,16.8,16.03
510,-3.09,15.47,19.04
520,-2.73,13.6,21.15
530,-2.69,11.74,22.58
540,-2.42,10.02,23.08
550,-2.77,8.93,22.78
560,-2.91,8.51,21.59
570,-2.8,8.65,19.8
580,-2.63,9.71,17.97
590,-2.59,10.76,16.49
600,-2.57,11.49,15.56
610,-2.47,11.36,14.89
620,-1.98,10.48,14.48
630,-1.69,9.73,14.1
640,-1.7,8.74,13.48
650,-1.83,8.04,12.73
660,-2.07,7.23,11.66
670,-2.07,6.55,10.65
680,-2.28,5.92,9.57
690,-2.4,5.24,8.53
700,-2.2,4.28,7.75
710,-2.11,3.51,6.95
720,-1.95,2.97,6.28
730,-1.68,2.82,5.88
740,-1.64,2.78,5.64
750,-2.06,2.89,5.35
760,-2.25,3.23,5.39
770,-2.36,3.76,5.86
780,-2.34,4.66,6.95
790,-2.63,5.55,8.54
800,-3.9,6.23,10.33
810,-5.66,7.44,12.46
820,-7.6,8.95,14.46
830,-9.69,10.55,15.86
840,-10.98,11.76,16.41
850,-10.84,12.11,16.24
860,-9.81,11.83,15.42
870,-7.94,11.9,14.62
880,-4.94,11.54,13.86
890,-3.84,10.68,13.49
900,-3.38,9.55,12.97
910,-2.7,8.26,12.19
920,-2.24,7.08,11.74
930,-1.7,6.15,11.38
940,-1.02,5.31,11.11
950,-0.63,5.6,11.26
960,-0.62,5.16,11.9
970,-0.6,4.18,12.82
980,-0.25,3.7,13.68
990,0.33,3.54,14.14
1000,1.07,3.17,13.85
