timestamp,x,y,z
0,-2.18,-4.34,2.04
10,-1.96,-4.13,1.15
20,-1.82,-3.84,0.16
30,-1.77,-3.5,-0.96
40,-1.4,-2.72,-1.97
50,-1.61,-3.05,-3.31
60,-1.45,-2.09,-4.49
70,-0.94,-2.01,-6.03
80,0.98,-1.58,-7.88
90,1.76,-1.49,-8.59
100,2.39,-0.47,-7.44
110,2.58,0.57,-4.82
120,1.91,1.71,-2.44
130,1.48,2.55,-0.65
140,0.53,3.65,0.18
150,-0.73,4.3,0.34
160,-1.59,5.44,0.09
170,-1.73,6.46,0.35
180,-0.26,7.05,1.64
190,1.88,7.82,4.35
200,4.41,9.67,11.1
210,2.9,11.7,18.92
220,-0.17,12.87,26.99
230,-3.36,13.18,32.89
240,-5.69,12.28,36.86
250,-6.15,10.72,38.28
260,-4.62,8.66,36.77
270,-3.51,6.86,33.38
280,-3.92,5.46,29.21
290,-6.3,4.96,26.56
300,-9.16,4.98,26.12
310,-10.76,5.31,27.19
320,-10.57,5.56,28.29
330,-9.25,5.71,28.36
340,-8.04,5.96,26.53
350,-7.24,6.17,23.36
360,-7.22,6.39,19.87
370,-7.64,6.64,17.0
380,-7.81,6.81,15.24
390,-7.16,6.87,14.91
400,-5.77,7.14,15.78
410,-4.37,7.35,16.88
420,-3.15,7.47,17.37
430,-2.4,7.44,16.57
440,-1.71,7.22,14.75
450,-1.01,6.95,12.46
460,0.08,6.5,10.41
470,1.39,5.85,8.71
480,2.81,4.92,7.49
490,4.1,3.98,6.6
500,4.76,3.18,5.81
510,4.71,2.59,4.89
520,4.41,2.05,3.88
530,4.32,1.56,2.85
540,4.62,0.9,1.93
550,5.16,0.3,1.12
560,5.56,-0.32,0.48
570,5.9,-0.96,-0.12
580,6.27,-1.64,-0.56
590,6.57,-2.32,-0.86
600,6.79,-2.86,-1.09
610,6.86,-3.43,-1.16
620,6.97,-3.9,-0.84
630,6.87,-4.16,-0.19
640,6.92,-4.45,0.48
650,7.03,-4.73,1.21
660,7.14,-4.9,2.05
670,7.44,-5.01,3.03
680,7.78,-5.19,4.08
690,7.98,-5.43,5.29
700,8.23,-5.37,6.71
710,8.13,-5.18,8.19
720,7.87,-4.91,9.67
730,7.73,-4.77,10.76
740,8.22,-4.75,11.15
750,8.83,-5.07,10.79
760,9.84,-5.44,9.84
770,9.7,-5.45,8.82
780,7.71,-4.99,8.17
790,4.4,-4.08,7.86
800,0.72,-3.1,7.71
810,-3.18,-2.16,7.89
820,-7.09,-1.22,8.33
830,-10.59,-0.52,8.47
840,-13.44,-0.34,8.39
850,-15.4,-0.4,8.12
860,-16.37,-0.54,7.59
870,-16.69,-0.74,6.79
880,-16.53,-1.05,5.87
890,-16.11,-1.47,4.86
900,-15.38,-1.86,4.14
910,-14.4,-2.18,3.76
920,-13.3,-2.35,3.77
930,-12.28,-2.51,4.05
940,-11.42,-2.61,4.47
950,-10.49,-2.68,4.95
960,-9.55,-2.79,5.26
970,-8.54,-3.0,5.45
980,-7.24,-3.29,5.68
990,-6.43,-3.56,5.79
1000,-5.73,-3.72,5.86
