timestamp,x,y,z
0,-2.26,-5.22,-2.68
10,-1.57,-4.83,-4.36
20,-1.15,-4.42,-6.26
30,0.27,-3.69,-7.12
40,1.7,-2.85,-6.76
50,2.04,-1.98,-5.92
60,2.29,-1.13,-4.5
70,2.37,-0.19,-2.91
80,2.25,0.69,-2.29
90,2.42,1.59,-2.55
100,2.67,2.63,-3.44
110,2.92,4.08,-4.32
120,3.33,6.05,-5.38
130,4.09,8.18,-6.72
140,4.43,9.88,-7.63
150,2.06,12.39,-7.03
160,-3.57,15.56,-4.52
170,-10.62,17.8,0.0
180,-18.97,20.23,6.26
190,-28.51,24.1,20.14
200,-35.5,26.26,36.41
210,-36.14,24.08,46.38
220,-31.54,20.0,47.75
230,-27.9,16.94,44.93
240,-26.99,14.99,39.26
250,-25.64,13.0,31.11
260,-21.33,11.34,23.29
270,-15.93,9.61,17.38
280,-11.5,8.46,12.88
290,-8.57,7.74,9.65
300,-7.16,7.09,7.11
310,-7.45,6.4,4.35
320,-7.73,5.86,1.73
330,-7.28,4.96,-0.95
340,-6.01,4.04,-2.78
350,-4.81,3.06,-2.95
360,-5.06,2.82,-1.24
370,-6.93,2.67,1.39
380,-9.23,2.64,3.7
390,-11.39,2.83,5.09
400,-12.47,3.05,5.06
410,-11.64,3.52,4.6
420,-9.24,3.8,4.96
430,-6.95,4.0,6.74
440,-5.39,4.25,9.63
450,-4.18,4.49,12.68
460,-3.8,4.58,14.78
470,-4.15,4.41,15.13
480,-4.53,3.99,14.49
490,-3.78,3.68,14.42
500,-2.73,3.87,15.25
510,-2.29,3.3,14.69
520,-1.57,3.0,12.77
530,0.06,2.41,10.88
540,1.24,1.36,9.09
550,1.14,0.71,7.82
560,0.53,0.36,7.6
570,-0.5,0.51,7.4
580,-0.77,0.32,6.87
590,0.38,0.07,6.31
600,1.81,-0.09,5.7
610,2.88,-0.38,4.62
620,3.7,-0.85,2.94
630,4.18,-1.66,1.05
640,4.27,-2.51,-0.63
650,4.15,-3.12,-1.76
660,4.09,-3.6,-2.15
670,3.87,-4.07,-2.04
680,3.37,-4.52,-1.56
690,3.06,-4.78,-0.85
700,3.35,-4.95,0.11
710,3.58,-5.09,1.07
720,3.36,-5.11,1.88
730,3.18,-5.01,2.53
740,3.06,-4.87,3.22
750,2.86,-4.73,3.85
760,2.65,-4.47,4.76
770,2.55,-4.12,6.05
780,2.82,-3.7,7.74
790,3.23,-3.1,9.66
800,3.71,-2.59,11.57
810,4.17,-2.09,13.16
820,4.59,-1.79,14.24
830,4.27,-1.81,14.41
840,2.68,-1.93,13.63
850,0.68,-2.13,12.63
860,-1.1,-2.23,11.84
870,-2.45,-2.41,11.21
880,-3.45,-2.56,10.65
890,-4.13,-2.76,10.04
900,-4.7,-3.09,9.41
910,-5.22,-3.45,8.92
920,-6.24,-3.56,8.56
930,-7.42,-3.72,8.01
940,-7.92,-3.8,7.55
950,-8.15,-3.9,6.94
960,-8.17,-3.91,6.37
970,-8.06,-3.95,5.72
980,-7.78,-4.2,5.14
990,-7.89,-4.52,4.65
1000,-8.55,-4.73,4.3
