timestamp,x,y,z
0,-3.15,-2.58,8.32
10,-2.98,-2.66,8.29
20,-2.92,-2.71,8.3
30,-2.93,-2.69,8.34
40,-2.97,-2.68,8.37
50,-3.06,-2.62,8.32
60,-3.15,-2.54,8.22
70,-3.21,-2.48,8.08
80,-3.23,-2.47,7.92
90,-3.18,-2.43,7.79
100,-2.89,-2.44,7.75
110,-3.58,-2.31,7.44
120,-3.07,-2.38,7.71
130,-2.93,-2.35,7.65
140,-2.82,-2.27,7.3
150,-2.7,-2.24,6.7
160,-2.41,-2.27,5.71
170,-2.34,-2.26,4.32
180,-2.41,-2.22,2.73
190,-2.41,-2.28,1.52
200,-2.66,-2.04,0.99
210,-2.95,-1.62,0.88
220,-2.78,-1.01,0.77
230,-2.49,-0.58,0.18
240,-2.1,-0.39,-1.49
250,-1.45,-0.29,-4.5
260,-1.26,0.58,-6.08
270,-0.84,1.02,-6.28
280,-0.17,2.01,-6.46
290,0.41,2.99,-6.51
300,0.82,3.52,-6.44
310,1.36,4.03,-5.65
320,1.85,4.48,-4.02
330,2.44,4.92,-2.02
340,3.62,5.26,-0.18
350,5.27,5.84,1.14
360,7.67,6.3,3.82
370,10.24,6.63,10.34
380,12.33,6.94,20.47
390,10.29,10.57,38.81
400,4.82,12.65,51.45
410,-2.58,12.9,52.09
420,-9.61,11.93,46.23
430,-12.73,10.24,40.74
440,-11.07,7.18,37.19
450,-8.73,5.08,33.82
460,-6.13,2.25,28.41
470,-3.75,0.37,23.55
480,-2.55,-0.35,20.74
490,-2.48,-0.32,19.96
500,-2.72,0.12,20.92
510,-2.53,0.63,21.89
520,-1.64,0.9,22.13
530,-0.42,1.05,21.71
540,0.74,1.13,20.82
550,1.52,1.37,19.29
560,2.09,1.32,17.09
570,2.69,1.27,14.81
580,2.76,1.19,13.16
590,2.28,1.49,12.69
600,1.78,1.96,12.68
610,1.42,2.31,11.92
620,1.08,2.58,10.2
630,1.0,2.63,8.21
640,0.97,2.62,6.18
650,0.9,2.46,4.18
660,0.82,1.98,2.48
670,0.97,1.42,1.38
680,1.36,0.92,0.93
690,1.25,0.46,0.63
700,0.94,0.08,0.35
710,1.19,-0.31,-0.09
720,1.9,-1.03,-0.7
730,2.48,-1.81,-1.46
740,2.94,-2.5,-2.12
750,3.86,-3.2,-2.29
760,4.81,-3.79,-1.76
770,5.41,-4.23,-0.69
780,5.73,-4.56,0.81
790,5.71,-4.7,2.39
800,5.81,-4.84,3.76
810,6.15,-5.16,4.71
820,6.88,-5.64,5.43
830,7.77,-6.03,6.26
840,8.37,-6.26,7.51
850,8.21,-6.14,8.9
860,7.2,-5.61,9.98
870,5.37,-4.75,10.34
880,3.41,-4.13,9.89
890,2.2,-3.81,8.79
900,1.54,-3.6,7.81
910,0.48,-3.19,7.21
920,-0.7,-2.57,7.06
930,-1.98,-1.89,7.14
940,-3.6,-1.16,7.42
950,-5.34,-0.4,7.81
960,-7.02,0.42,8.17
970,-8.78,1.18,8.3
980,-10.54,1.69,8.32
990,-11.67,1.85,8.32
1000,-11.99,1.66,8.3
