timestamp,x,y,z
0,-3.06,-6.33,5.66
10,-3.03,-6.39,5.56
20,-3.0,-6.41,5.45
30,-3.07,-6.49,5.43
40,-2.82,-6.44,5.19
50,-2.54,-6.54,4.7
60,-2.22,-6.62,4.31
70,-2.11,-6.6,4.34
80,-2.12,-6.56,4.67
90,-2.28,-6.48,4.93
100,-2.17,-6.49,5.04
110,-2.25,-6.56,4.77
120,-2.46,-6.61,4.18
130,-2.6,-6.62,3.25
140,-2.18,-6.61,2.11
150,-1.78,-6.6,0.79
160,-1.38,-6.53,-0.4
170,-0.99,-6.44,-1.52
180,-0.58,-6.38,-2.62
190,-0.21,-6.08,-3.26
200,0.51,-5.68,-3.3
210,0.7,-5.23,-2.94
220,0.69,-4.47,-2.31
230,0.49,-3.79,-1.95
240,0.56,-3.14,-2.01
250,0.47,-2.5,-2.14
260,0.59,-1.87,-2.26
270,0.19,-1.05,-2.62
280,-0.43,-0.31,-2.79
290,-1.02,0.62,-2.83
300,-1.51,1.64,-2.74
310,-1.67,3.01,-2.3
320,-1.78,4.32,-1.7
330,-1.97,6.06,-0.96
340,-2.42,7.69,-0.22
350,-3.09,8.8,1.02
360,-3.6,10.1,3.52
370,-4.58,11.38,6.64
380,-5.74,12.29,9.93
390,-7.18,12.84,13.4
400,-9.72,12.61,16.71
410,-14.93,12.93,19.34
420,-20.99,13.25,22.96
430,-27.38,13.02,28.36
440,-32.15,12.88,33.97
450,-33.74,12.28,37.65
460,-31.22,11.31,37.22
470,-26.67,10.15,32.37
480,-21.64,8.93,26.44
490,-16.95,8.26,21.38
500,-13.02,7.79,17.31
510,-10.35,7.24,13.78
520,-9.12,6.55,10.69
530,-8.89,5.95,8.26
540,-9.31,5.43,6.78
550,-9.57,5.37,6.25
560,-9.16,5.62,6.61
570,-8.18,6.06,7.13
580,-6.7,6.22,7.65
590,-5.39,5.91,8.33
600,-4.39,5.67,9.48
610,-3.87,5.58,10.7
620,-3.56,5.31,11.42
630,-3.01,4.9,11.48
640,-2.43,4.21,11.2
650,-2.19,3.5,10.93
660,-2.37,3.09,10.75
670,-2.49,2.95,10.42
680,-2.25,2.62,9.69
690,-1.59,2.27,8.83
700,-0.75,1.97,8.01
710,-0.03,1.46,7.06
720,0.4,1.17,5.87
730,1.1,0.65,4.42
740,1.89,-0.13,2.87
750,2.47,-0.91,1.35
760,2.69,-1.7,0.03
770,2.91,-2.54,-1.17
780,3.17,-3.14,-1.57
790,3.33,-3.76,-1.23
800,3.42,-4.32,-0.41
810,3.36,-4.54,0.49
820,3.28,-4.73,0.92
830,3.28,-4.98,0.82
840,3.32,-5.17,0.63
850,3.61,-5.31,0.67
860,3.98,-5.56,1.1
870,4.25,-5.55,2.1
880,4.42,-5.56,3.25
890,4.36,-5.56,4.54
900,4.07,-5.2,5.89
910,3.79,-4.95,6.98
920,3.51,-4.75,7.6
930,3.51,-4.73,7.88
940,3.91,-4.7,8.2
950,3.83,-4.58,8.76
960,3.16,-4.53,9.17
970,1.9,-4.49,9.24
980,0.31,-4.54,8.95
990,-1.02,-4.53,8.57
1000,-1.67,-4.51,8.25
