timestamp,x,y,z
0,-2.94,-2.44,-2.42
10,-3.05,-1.62,-1.91
20,-3.09,-0.87,-1.65
30,-2.69,-0.26,-1.51
40,-1.81,0.19,-1.51
50,-0.84,0.83,-1.24
60,0.02,1.56,-0.85
70,0.54,2.6,-0.66
80,0.82,3.54,-0.81
90,1.06,5.01,-0.41
100,1.66,6.5,1.07
110,1.3,7.92,3.13
120,0.58,8.5,6.14
130,1.08,8.25,10.73
140,3.0,7.9,15.97
150,5.28,7.15,20.43
160,5.61,6.82,21.98
170,2.65,6.87,21.17
180,-1.77,7.27,20.88
190,-4.32,7.05,23.11
200,-5.04,6.49,28.18
210,-4.89,4.58,34.11
220,-4.12,1.19,41.78
230,1.19,-0.49,55.84
240,1.95,0.71,58.72
250,2.08,-1.0,44.56
260,2.72,-1.77,28.05
270,1.86,-1.26,16.35
280,-2.41,0.23,12.66
290,-5.2,3.33,17.49
300,-6.64,6.33,22.5
310,-7.18,7.78,23.72
320,-7.09,8.21,21.88
330,-6.61,8.53,18.65
340,-6.45,8.41,15.81
350,-5.89,8.06,13.99
360,-5.1,7.75,12.81
370,-4.48,7.46,11.81
380,-3.83,6.91,10.56
390,-3.11,6.15,9.01
400,-2.04,5.25,7.43
410,-0.87,4.31,6.13
420,0.11,3.28,4.98
430,0.92,2.47,4.03
440,1.66,1.68,3.05
450,2.35,1.12,1.87
460,2.95,0.56,0.61
470,3.57,-0.18,-0.68
480,4.31,-1.25,-2.49
490,4.55,-2.29,-3.81
500,4.34,-3.07,-3.79
510,5.07,-3.24,-2.96
520,6.28,-3.68,-2.09
530,7.78,-4.53,-1.35
540,8.55,-5.04,-0.73
550,8.9,-5.21,0.17
560,9.26,-5.34,1.57
570,8.84,-5.68,3.09
580,8.75,-6.11,4.85
590,9.26,-6.45,6.63
600,9.8,-6.91,8.38
610,10.13,-7.11,10.19
620,9.89,-6.82,11.76
630,8.89,-6.14,12.82
640,7.67,-5.67,12.57
650,6.67,-5.26,11.29
660,5.77,-5.03,9.71
670,4.66,-4.61,8.54
680,3.1,-3.94,8.04
690,1.1,-3.13,7.94
700,-1.13,-2.43,7.67
710,-3.51,-1.87,7.21
720,-4.97,-1.29,6.46
730,-6.95,-0.78,5.66
740,-9.25,-0.13,4.97
750,-11.33,0.31,4.65
760,-13.65,1.13,4.76
770,-15.4,1.77,4.9
780,-16.67,2.08,4.84
790,-17.24,2.15,4.61
800,-17.01,1.74,4.31
810,-15.0,1.05,4.64
820,-12.68,0.09,5.28
830,-11.05,-0.73,5.8
840,-9.96,-1.31,5.86
850,-9.17,-1.8,5.3
860,-8.4,-2.24,4.53
870,-7.81,-2.62,3.86
880,-7.4,-2.84,3.5
890,-7.02,-3.0,3.31
900,-6.71,-3.21,3.17
910,-6.37,-3.4,3.22
920,-5.98,-3.66,3.54
930,-5.43,-3.89,4.15
940,-4.9,-4.27,4.74
950,-4.31,-4.6,5.28
960,-3.73,-4.96,5.84
970,-3.28,-5.18,6.47
980,-2.79,-5.39,7.0
990,-2.55,-5.57,7.54
1000,-2.23,-5.58,8.17
