timestamp,x,y,z
0,-3.79,-8.55,4.28
10,-3.86,-8.69,4.43
20,-3.95,-8.84,4.63
30,-4.11,-8.99,4.91
40,-4.26,-9.14,5.18
50,-4.4,-9.24,5.45
60,-4.61,-9.31,5.73
70,-4.83,-9.33,6.05
80,-5.1,-9.27,6.54
90,-5.4,-9.12,7.07
100,-5.83,-8.78,7.81
110,-6.71,-8.21,8.94
120,-7.72,-7.34,10.47
130,-8.39,-6.63,11.51
140,-8.06,-6.38,11.01
150,-6.58,-6.51,9.01
160,-4.36,-6.94,6.29
170,-2.63,-7.61,3.62
180,-0.82,-8.18,1.82
190,0.26,-8.62,0.71
200,0.95,-8.85,0.12
210,1.46,-8.99,-0.11
220,1.82,-9.02,-0.13
230,2.05,-9.0,-0.11
240,2.33,-8.92,-0.13
250,2.63,-8.84,-0.26
260,2.95,-8.71,-0.62
270,3.25,-8.57,-1.14
280,3.79,-8.46,-1.7
290,4.16,-8.32,-2.39
300,4.49,-8.08,-3.05
310,5.15,-7.91,-3.9
320,5.31,-7.46,-5.11
330,4.98,-6.81,-5.98
340,4.93,-6.14,-6.46
350,5.03,-5.26,-7.09
360,5.03,-4.4,-8.09
370,5.32,-3.49,-9.0
380,5.46,-2.24,-9.47
390,4.76,-0.49,-8.9
400,3.06,1.84,-7.38
410,0.46,4.55,-5.8
420,-2.75,6.54,-4.98
430,-6.16,8.14,-4.73
440,-10.71,9.53,-4.44
450,-12.99,9.95,-3.31
460,-12.68,9.0,-1.82
470,-10.7,8.03,-0.25
480,-6.3,7.13,1.78
490,-3.57,7.21,2.72
500,-2.11,7.54,2.77
510,-2.59,7.78,1.89
520,-4.13,7.75,1.13
530,-6.93,8.93,1.37
540,-9.53,10.27,2.07
550,-11.59,11.13,3.17
560,-12.72,11.03,4.62
570,-12.42,10.5,6.38
580,-10.03,9.49,8.21
590,-7.2,8.73,9.78
600,-5.03,8.12,11.22
610,-4.46,8.19,13.23
620,-6.42,9.09,16.62
630,-10.51,11.24,21.09
640,-15.09,13.45,24.93
650,-22.59,15.21,25.28
660,-26.76,15.77,23.87
670,-28.15,15.31,19.65
680,-24.45,14.17,14.05
690,-18.05,12.5,8.58
700,-12.15,10.24,4.54
710,-7.93,8.0,2.21
720,-6.13,6.21,1.7
730,-6.82,5.42,3.15
740,-9.65,5.49,6.07
750,-13.68,5.95,9.01
760,-18.06,7.41,11.6
770,-22.17,9.55,13.99
780,-24.69,11.8,16.37
790,-25.14,14.71,18.26
800,-22.81,17.74,19.08
810,-18.55,19.75,18.11
820,-13.1,20.19,16.13
830,-8.26,19.44,13.7
840,-4.64,18.5,10.75
850,-1.7,16.27,7.17
860,0.26,12.76,3.74
870,0.36,9.61,1.23
880,0.27,7.41,-0.16
890,0.74,5.5,-0.83
900,1.61,3.76,-1.25
910,2.03,2.36,-1.61
920,2.77,1.39,-1.7
930,3.31,0.55,-1.92
940,4.02,-0.29,-2.38
950,4.58,-1.3,-3.04
960,6.11,-2.29,-3.8
970,6.54,-2.84,-4.61
980,6.79,-3.16,-4.81
990,6.47,-3.49,-5.0
1000,5.95,-3.81,-5.46
