timestamp,x,y,z
0,-3.34,-4.75,6.3
10,-3.22,-4.78,6.0
20,-3.1,-4.78,5.95
30,-3.08,-4.66,6.15
40,-3.0,-4.53,6.55
50,-2.9,-4.39,7.02
60,-2.74,-4.3,7.27
70,-2.65,-4.18,7.39
80,-2.58,-4.05,7.47
90,-2.48,-3.97,7.46
100,-2.34,-3.93,7.24
110,-2.23,-3.85,7.04
120,-1.97,-3.81,6.73
130,-1.71,-3.67,6.15
140,-1.46,-3.51,5.33
150,-0.88,-3.3,4.26
160,-0.11,-3.09,3.2
170,0.85,-2.68,2.17
180,1.92,-2.15,1.44
190,2.94,-1.5,0.7
200,3.85,-0.83,-0.39
210,4.67,-0.16,-1.85
220,5.64,0.52,-3.62
230,6.6,1.09,-5.52
240,6.99,1.5,-6.86
250,5.96,1.81,-7.36
260,3.59,1.94,-6.77
270,0.28,2.1,-5.73
280,-2.88,2.09,-5.24
290,-5.1,2.73,-5.14
300,-6.36,4.39,-4.47
310,-5.89,5.43,-1.38
320,-4.85,6.72,4.25
330,-5.88,8.27,10.13
340,-8.38,9.39,14.79
350,-11.24,10.11,18.26
360,-14.64,10.13,19.8
370,-16.91,9.95,20.0
380,-16.54,9.62,20.51
390,-14.4,9.27,21.78
400,-12.37,8.79,23.39
410,-11.38,8.26,24.63
420,-11.35,7.62,24.9
430,-11.82,7.04,24.28
440,-12.15,6.6,23.22
450,-11.74,6.0,22.35
460,-11.37,5.16,21.91
470,-12.21,4.29,21.37
480,-13.81,3.52,20.79
490,-15.39,2.88,19.92
500,-16.38,2.41,18.54
510,-16.4,2.29,17.51
520,-16.19,2.71,16.6
530,-16.05,2.96,15.65
540,-15.49,3.27,15.07
550,-14.66,3.74,15.07
560,-13.65,4.24,15.14
570,-12.25,4.61,14.68
580,-10.63,4.85,13.37
590,-9.22,4.81,11.72
600,-8.11,4.63,9.74
610,-7.29,4.65,7.97
620,-6.25,4.7,6.6
630,-4.94,4.71,5.54
640,-3.23,4.67,4.96
650,-1.24,4.62,4.98
660,0.93,4.49,5.12
670,3.27,4.26,5.44
680,5.11,4.1,5.67
690,6.24,4.19,5.79
700,6.1,3.02,4.99
710,5.35,2.98,4.28
720,4.98,2.42,3.76
730,5.52,1.59,3.86
740,6.79,1.29,4.53
750,8.39,0.99,5.53
760,9.72,0.73,6.61
770,10.28,0.46,7.59
780,9.75,0.14,8.27
790,8.37,-0.0,8.86
800,6.94,-0.11,9.33
810,5.79,-0.28,9.5
820,4.76,-0.61,9.28
830,3.92,-0.81,8.99
840,3.34,-1.15,8.64
850,2.73,-1.24,8.15
860,1.8,-1.32,7.49
870,0.73,-1.41,7.01
880,-0.61,-1.43,6.72
890,-1.96,-1.54,6.52
900,-3.18,-1.72,6.16
910,-4.42,-2.04,5.48
920,-5.85,-2.33,4.53
930,-7.16,-2.65,3.73
940,-8.57,-3.0,3.05
950,-10.27,-3.41,2.26
960,-11.47,-3.86,1.56
970,-11.93,-4.21,1.21
980,-12.0,-4.43,1.23
990,-11.92,-4.49,1.38
1000,-11.71,-4.53,1.68
