timestamp,x,y,z
0,-2.91,-4.74,5.51
10,-2.9,-4.66,5.42
20,-2.87,-4.56,5.33
30,-2.83,-4.49,5.12
40,-2.76,-4.4,4.87
50,-2.6,-4.3,4.53
60,-2.48,-4.15,4.07
70,-2.34,-3.99,3.48
80,-2.18,-3.75,2.77
90,-1.92,-3.43,1.96
100,-1.73,-3.05,1.02
110,-1.58,-2.64,0.08
120,-1.54,-2.22,-0.75
130,-1.62,-1.78,-1.53
140,-1.66,-1.37,-2.21
150,-1.7,-1.1,-2.75
160,-1.45,-0.76,-2.98
170,-0.98,-0.33,-2.87
180,-0.4,0.14,-2.56
190,0.36,0.69,-2.13
200,1.26,1.15,-1.5
210,1.98,1.7,-0.37
220,2.48,2.47,1.37
230,2.32,3.59,3.53
240,1.55,5.15,6.18
250,-0.08,6.5,9.45
260,-2.36,7.35,12.45
270,-4.43,7.48,14.63
280,-5.57,6.9,15.67
290,-5.23,5.67,15.39
300,-3.26,4.18,14.28
310,-0.19,2.95,13.19
320,2.43,2.42,12.19
330,3.96,2.56,11.32
340,3.71,3.29,11.17
350,1.3,3.7,11.55
360,-1.28,4.8,13.46
370,-2.55,5.05,16.97
380,-1.28,4.65,20.89
390,1.86,4.54,24.42
400,5.38,4.51,27.17
410,8.02,4.97,29.08
420,8.65,5.6,30.34
430,6.83,6.54,30.88
440,2.76,7.65,30.74
450,-1.28,8.27,30.16
460,-4.09,8.21,28.84
470,-4.72,7.66,26.26
480,-3.51,6.92,22.59
490,-1.52,6.23,18.63
500,0.09,5.6,14.77
510,0.7,5.16,11.48
520,0.38,5.02,9.12
530,-0.87,5.07,7.92
540,-2.65,5.34,8.15
550,-4.46,5.93,9.75
560,-5.89,6.57,11.89
570,-6.55,6.85,13.61
580,-6.37,6.83,14.09
590,-5.59,6.64,13.26
600,-4.55,6.23,11.77
610,-3.56,5.58,10.33
620,-2.61,4.91,9.65
630,-1.51,4.36,9.83
640,-0.54,3.79,10.15
650,0.01,3.22,10.13
660,0.17,2.71,9.81
670,-0.12,2.37,9.27
680,-0.23,1.86,8.94
690,0.16,1.25,8.74
700,1.41,0.9,8.75
710,3.01,0.43,8.92
720,4.36,-0.05,9.03
730,5.33,-0.46,9.05
740,5.6,-0.6,8.85
750,4.9,-0.58,8.07
760,3.45,-0.51,6.81
770,1.86,-0.5,5.46
780,0.72,-0.57,4.24
790,0.08,-0.79,3.23
800,0.06,-1.17,2.68
810,0.33,-1.29,2.48
820,0.71,-1.57,2.52
830,0.92,-1.89,2.82
840,0.82,-2.06,3.43
850,0.49,-2.04,4.08
860,-0.03,-2.03,4.57
870,-0.5,-2.1,4.71
880,-0.64,-2.38,4.49
890,-0.29,-2.88,4.0
900,0.62,-3.44,3.47
910,1.7,-3.92,3.03
920,2.64,-4.36,2.81
930,3.37,-4.77,2.92
940,3.96,-5.08,3.39
950,4.23,-5.28,4.19
960,4.27,-5.61,5.0
970,4.29,-5.9,5.64
980,4.41,-6.06,6.01
990,4.61,-6.03,6.12
1000,4.85,-6.03,6.12
