timestamp,x,y,z
0,-5.39,-4.16,6.34
10,-5.35,-4.19,6.28
20,-5.26,-4.28,6.06
30,-5.26,-4.37,5.78
40,-5.31,-4.41,5.5
50,-5.48,-4.39,5.25
60,-5.7,-4.36,5.12
70,-5.97,-4.3,5.2
80,-6.16,-4.22,5.5
90,-6.05,-4.15,5.91
100,-5.72,-4.14,6.38
110,-5.44,-4.14,6.75
120,-5.19,-4.13,7.04
130,-4.97,-4.13,7.14
140,-4.75,-4.19,7.05
150,-4.52,-4.23,6.8
160,-4.26,-4.29,6.41
170,-3.96,-4.38,5.98
180,-3.66,-4.43,5.55
190,-3.33,-4.44,5.16
200,-2.97,-4.37,4.82
210,-2.71,-4.22,4.4
220,-2.48,-4.05,3.84
230,-2.21,-3.84,3.09
240,-1.8,-3.62,2.21
250,-1.17,-3.36,1.33
260,-0.73,-3.1,0.51
270,-0.52,-2.81,-0.17
280,-0.49,-2.4,-0.68
290,-0.49,-1.95,-1.07
300,-0.17,-1.59,-1.24
310,0.07,-1.13,-1.36
320,-0.11,-0.57,-1.5
330,0.08,0.11,-1.56
340,-0.23,0.53,-1.89
350,-0.67,1.27,-2.28
360,-1.05,1.83,-2.58
370,-1.33,2.5,-2.77
380,-1.46,2.98,-2.81
390,-1.58,3.63,-2.64
400,-1.71,4.3,-1.97
410,-2.0,5.1,-0.77
420,-1.85,5.83,1.35
430,-1.6,7.27,4.56
440,-1.49,8.37,9.39
450,-2.4,9.42,14.44
460,-3.45,10.32,19.75
470,-5.49,10.9,24.52
480,-8.15,11.15,28.23
490,-11.0,10.8,30.42
500,-12.76,10.1,30.43
510,-13.9,9.14,28.76
520,-15.27,8.75,26.69
530,-17.2,8.63,24.98
540,-19.7,9.16,24.64
550,-22.64,10.0,25.39
560,-24.66,10.6,26.13
570,-24.97,10.75,26.29
580,-22.59,10.64,25.07
590,-18.26,10.24,22.45
600,-13.94,9.69,19.04
610,-10.93,9.03,15.54
620,-9.33,8.36,12.25
630,-8.79,7.86,9.74
640,-8.29,7.45,8.39
650,-7.67,7.21,8.21
660,-6.58,7.07,9.06
670,-4.99,6.88,10.37
680,-3.29,6.52,11.4
690,-1.89,6.0,12.0
700,-0.8,5.46,12.04
710,-0.28,5.07,11.41
720,-0.2,4.74,10.4
730,-0.25,4.37,9.32
740,-0.11,3.88,8.33
750,0.21,3.42,7.41
760,0.75,2.91,6.54
770,1.14,2.33,5.44
780,1.35,1.73,4.38
790,1.31,1.35,3.59
800,1.69,0.82,2.97
810,2.3,0.11,2.31
820,3.45,-0.63,1.91
830,4.31,-1.5,1.53
840,4.75,-2.13,1.2
850,5.05,-2.74,0.95
860,4.99,-3.29,0.63
870,5.04,-3.66,0.52
880,5.04,-4.05,0.6
890,4.98,-4.3,0.99
900,4.95,-4.7,1.79
910,5.01,-5.0,2.88
920,5.07,-5.27,4.03
930,5.14,-5.48,5.17
940,4.99,-5.54,6.14
950,4.48,-5.59,6.81
960,3.59,-5.59,7.09
970,2.23,-5.46,7.17
980,0.77,-5.18,7.3
990,-0.64,-4.97,7.32
1000,-1.6,-4.89,7.38
