timestamp,x,y,z
0,-4.34,-4.45,7.16
10,-4.36,-4.46,7.31
20,-4.3,-4.5,7.38
30,-4.16,-4.55,7.31
40,-4.04,-4.63,7.27
50,-3.99,-4.64,7.33
60,-3.98,-4.61,7.37
70,-4.02,-4.58,7.36
80,-4.08,-4.58,7.38
90,-4.1,-4.57,7.5
100,-4.06,-4.61,7.6
110,-4.11,-4.65,7.71
120,-4.2,-4.69,7.7
130,-4.3,-4.7,7.66
140,-4.51,-4.71,7.53
150,-4.8,-4.74,7.39
160,-5.04,-4.66,7.27
170,-5.26,-4.64,7.23
180,-5.45,-4.59,7.18
190,-5.59,-4.58,7.07
200,-5.6,-4.62,6.83
210,-5.45,-4.75,6.54
220,-5.25,-4.81,6.18
230,-5.05,-4.89,5.6
240,-4.69,-4.91,4.86
250,-4.29,-4.95,4.19
260,-4.1,-4.81,3.77
270,-4.34,-4.33,3.67
280,-5.02,-3.95,3.54
290,-5.34,-3.83,3.42
300,-4.9,-4.02,3.35
310,-4.07,-4.38,3.26
320,-3.3,-4.79,3.06
330,-2.71,-5.14,2.72
340,-2.11,-5.47,2.37
350,-1.44,-5.64,1.84
360,-0.93,-5.68,1.18
370,-0.49,-5.6,0.35
380,-0.21,-5.39,-0.34
390,-0.19,-5.09,-1.12
400,-0.32,-4.52,-1.6
410,-0.28,-3.85,-1.75
420,-0.12,-2.94,-1.92
430,0.07,-2.07,-2.33
440,0.44,-1.11,-3.12
450,0.84,-0.15,-4.07
460,1.3,1.02,-4.53
470,1.83,2.36,-4.38
480,2.32,3.85,-3.77
490,2.53,5.63,-2.69
500,2.45,7.42,-1.52
510,1.6,9.58,-0.54
520,-0.53,11.9,0.78
530,-2.68,13.98,3.17
540,-3.38,15.17,6.8
550,-2.49,15.92,12.28
560,-0.97,15.27,18.96
570,-1.39,13.69,24.3
580,-2.01,11.13,27.66
590,-2.27,8.83,29.15
600,-3.83,7.69,27.98
610,-6.76,7.07,23.93
620,-9.05,6.29,19.33
630,-14.32,3.02,17.94
640,-6.59,-0.19,43.05
650,4.05,4.07,66.52
660,3.8,1.17,62.67
670,2.34,0.59,46.65
680,-0.07,1.11,30.81
690,-2.21,2.13,19.73
700,-4.55,4.28,15.24
710,-7.99,6.35,16.4
720,-9.62,9.01,20.47
730,-9.43,10.97,20.98
740,-8.15,10.66,17.73
750,-6.99,9.96,13.63
760,-5.4,8.51,10.53
770,-3.34,7.14,8.84
780,-1.89,6.17,8.26
790,-1.25,5.51,7.75
800,-0.47,4.87,7.04
810,0.45,4.18,5.91
820,1.52,3.29,4.52
830,2.57,2.3,3.35
840,3.39,1.4,2.53
850,4.02,0.54,1.87
860,4.55,-0.22,1.39
870,5.11,-0.97,1.08
880,5.9,-1.78,1.09
890,6.88,-2.59,1.37
900,7.85,-3.25,2.01
910,8.51,-3.79,2.95
920,8.4,-4.06,4.15
930,7.7,-4.06,5.2
940,7.33,-4.24,5.79
950,7.54,-4.58,5.89
960,7.95,-4.95,5.77
970,8.23,-5.2,5.55
980,8.19,-5.44,5.32
990,7.96,-5.61,5.34
1000,7.52,-5.82,5.54
