timestamp,x,y,z
0,-0.99,-4.87,1.49
10,-0.79,-4.88,1.02
20,-0.6,-4.87,0.58
30,-0.49,-4.8,0.14
40,-0.47,-4.66,-0.31
50,-0.47,-4.47,-0.74
60,-0.46,-4.24,-1.13
70,-0.41,-4.01,-1.37
80,-0.23,-3.73,-1.39
90,0.09,-3.39,-1.25
100,0.46,-3.01,-1.05
110,0.78,-2.62,-0.97
120,1.02,-2.26,-0.99
130,1.07,-1.81,-1.24
140,0.96,-1.31,-1.63
150,0.69,-0.74,-2.07
160,0.35,0.04,-2.63
170,-0.1,1.11,-3.22
180,-0.19,1.9,-3.75
190,0.03,2.92,-4.27
200,0.49,3.86,-4.7
210,0.33,4.9,-4.37
220,-0.18,6.18,-2.29
230,-0.53,7.74,0.08
240,-0.35,10.01,3.97
250,-1.23,11.25,10.47
260,-3.04,12.22,17.32
270,-4.3,13.06,22.84
280,-6.32,13.68,26.67
290,-9.28,14.0,28.85
300,-12.37,13.52,29.88
310,-13.82,12.48,29.93
320,-13.12,11.14,28.7
330,-11.17,9.42,26.91
340,-9.7,7.79,25.64
350,-9.44,6.67,25.34
360,-10.0,5.99,25.69
370,-10.79,5.56,26.1
380,-11.55,5.32,25.56
390,-11.71,5.01,23.75
400,-11.45,4.96,21.28
410,-11.14,5.24,19.05
420,-11.27,5.8,17.33
430,-11.71,6.37,16.23
440,-12.06,6.85,15.81
450,-11.92,7.2,15.78
460,-10.76,7.43,15.67
470,-8.92,7.49,15.03
480,-6.97,7.15,14.0
490,-5.19,6.66,12.73
500,-3.64,6.26,11.54
510,-2.09,5.7,10.47
520,-0.85,5.19,9.51
530,0.4,4.58,8.68
540,1.27,4.04,7.71
550,2.2,3.41,6.8
560,2.77,2.78,5.61
570,3.45,2.15,4.38
580,4.01,1.51,3.14
590,4.76,0.77,2.21
600,5.74,-0.03,1.63
610,6.57,-0.63,1.31
620,7.5,-1.29,1.11
630,8.05,-1.86,0.9
640,8.43,-2.43,0.71
650,8.57,-2.94,0.7
660,8.61,-3.31,1.2
670,8.86,-3.45,2.13
680,9.06,-3.62,3.33
690,9.31,-3.68,4.81
700,9.39,-3.78,6.37
710,9.28,-3.91,7.7
720,9.01,-3.95,8.79
730,8.59,-4.06,9.4
740,8.33,-4.26,9.44
750,8.17,-4.44,9.01
760,7.4,-4.34,8.15
770,6.3,-4.07,7.13
780,4.21,-3.37,6.15
790,1.21,-2.35,5.3
800,-2.14,-1.21,4.69
810,-5.65,-0.15,4.53
820,-9.56,0.68,5.15
830,-12.57,1.11,6.07
840,-14.35,1.47,7.18
850,-15.0,1.64,8.26
860,-14.67,1.6,9.05
870,-13.89,1.37,9.28
880,-12.86,1.01,8.93
890,-11.9,0.55,8.08
900,-10.88,0.1,7.06
910,-9.77,-0.41,6.22
920,-8.75,-0.86,5.56
930,-8.0,-1.14,5.2
940,-7.54,-1.38,5.13
950,-7.32,-1.57,5.35
960,-7.17,-1.71,5.78
970,-6.99,-1.83,6.22
980,-6.65,-2.03,6.54
990,-6.2,-2.25,6.71
1000,-5.76,-2.48,6.69
