timestamp,x,y,z
0,-5.28,-10.49,8.71
10,-5.42,-10.3,9.28
20,-5.38,-10.08,9.59
30,-5.18,-9.84,9.48
40,-4.81,-9.58,8.78
50,-4.29,-9.45,7.56
60,-3.7,-9.29,6.21
70,-3.17,-9.04,5.13
80,-2.78,-8.68,4.3
90,-2.58,-8.27,3.7
100,-2.53,-7.8,3.13
110,-2.54,-7.34,2.5
120,-2.53,-6.88,1.8
130,-2.45,-6.46,1.1
140,-2.35,-6.05,0.33
150,-2.12,-5.73,-0.37
160,-1.96,-5.35,-1.13
170,-1.76,-4.97,-1.88
180,-1.58,-4.61,-2.65
190,-1.38,-4.29,-3.33
200,-1.24,-3.92,-4.01
210,-1.09,-3.53,-4.61
220,-0.99,-3.17,-5.14
230,-1.04,-2.87,-5.93
240,-1.07,-2.5,-6.92
250,-0.93,-2.12,-7.85
260,-1.06,-1.78,-8.57
270,-1.15,-1.35,-8.63
280,-1.36,-0.82,-8.13
290,-1.62,-0.28,-7.27
300,-1.6,0.19,-6.44
310,-1.23,0.56,-5.58
320,-0.63,0.86,-4.7
330,-0.07,1.35,-3.87
340,0.5,2.02,-3.14
350,0.53,2.52,-2.69
360,-0.11,3.03,-2.23
370,-1.62,3.73,-1.57
380,-3.06,4.52,-0.65
390,-4.46,5.04,0.61
400,-5.77,5.5,2.84
410,-6.91,6.17,6.15
420,-8.25,6.38,9.63
430,-10.27,6.11,12.67
440,-11.24,5.52,14.33
450,-12.24,4.65,15.74
460,-12.45,3.57,16.47
470,-12.26,2.25,17.17
480,-11.72,0.66,17.8
490,-11.09,-1.05,18.27
500,-10.27,-2.63,18.99
510,-9.05,-3.67,20.05
520,-8.1,-3.95,21.45
530,-7.2,-3.39,22.58
540,-7.07,-2.45,22.95
550,-9.69,-0.15,21.69
560,-11.38,-0.28,19.4
570,-14.96,1.21,19.13
580,-16.32,2.72,18.98
590,-14.66,3.02,15.49
600,-11.14,2.05,10.1
610,-8.4,1.12,4.81
620,-6.83,-0.3,1.45
630,-8.06,-0.39,1.02
640,-9.04,0.16,3.1
650,-7.83,-0.09,5.7
660,-6.24,-0.39,7.36
670,-4.9,-0.77,7.53
680,-3.98,-1.28,6.48
690,-3.38,-1.71,5.36
700,-2.76,-1.96,4.91
710,-2.16,-2.1,5.08
720,-1.73,-2.17,5.56
730,-1.61,-2.11,5.95
740,-1.81,-1.99,6.01
750,-2.13,-1.91,5.85
760,-2.52,-1.8,5.69
770,-2.83,-1.65,5.66
780,-3.06,-1.51,5.78
790,-3.2,-1.38,5.99
800,-3.34,-1.23,6.29
810,-3.67,-1.08,6.66
820,-4.3,-0.89,7.08
830,-5.15,-0.69,7.64
840,-6.88,-0.31,8.34
850,-8.93,0.23,9.49
860,-11.09,0.76,10.88
870,-12.84,1.37,12.35
880,-13.52,1.82,13.23
890,-12.86,2.4,12.96
900,-10.87,2.52,11.08
910,-10.32,2.4,8.21
920,-11.32,1.84,6.5
930,-12.84,1.67,7.29
940,-13.17,1.54,9.92
950,-11.93,1.04,12.36
960,-9.4,0.53,13.34
970,-7.12,-0.12,12.3
980,-5.43,-1.41,10.1
990,-5.15,-2.83,8.48
1000,-6.38,-3.29,8.94
