timestamp,x,y,z
0,-3.95,-2.17,2.95
10,-3.95,-2.09,2.3
20,-4.1,-2.28,1.93
30,-3.81,-2.56,1.66
40,-3.29,-2.67,1.43
50,-2.83,-2.72,1.4
60,-2.47,-2.84,1.49
70,-2.11,-2.84,1.53
80,-1.84,-2.85,1.34
90,-2.04,-2.81,0.9
100,-2.07,-2.53,0.72
110,-1.91,-2.05,0.84
120,-1.45,-1.56,0.95
130,-0.91,-1.16,0.92
140,-0.47,-0.73,0.72
150,-0.14,-0.17,0.21
160,-0.15,0.34,-0.64
170,-0.56,0.92,-1.39
180,-0.63,1.39,-1.98
190,-0.26,2.05,-2.18
200,0.22,2.39,-2.53
210,0.99,2.75,-2.7
220,1.92,3.22,-2.64
230,2.19,3.8,-2.16
240,2.01,4.36,-0.96
250,1.76,4.01,0.94
260,1.45,3.38,3.67
270,1.35,3.85,7.51
280,1.59,5.42,13.36
290,-0.34,8.4,21.19
300,-3.54,8.38,26.75
310,-7.3,9.89,32.56
320,-10.47,10.22,36.76
330,-12.2,10.52,37.93
340,-12.29,9.83,37.05
350,-11.72,8.71,35.24
360,-10.55,7.47,33.71
370,-10.1,6.44,32.42
380,-10.29,5.63,30.73
390,-10.12,5.06,28.86
400,-8.56,4.11,26.65
410,-5.84,3.25,24.81
420,-3.27,2.46,23.78
430,-1.9,2.28,23.42
440,-1.58,2.77,23.26
450,-2.11,3.56,22.55
460,-2.32,4.33,21.14
470,-2.23,4.99,19.29
480,-2.29,5.6,17.32
490,-2.4,6.12,15.31
500,-2.56,6.64,13.17
510,-2.35,7.01,10.93
520,-1.52,7.17,8.64
530,-0.7,6.51,6.13
540,0.63,5.6,3.81
550,1.96,4.37,1.89
560,3.13,2.71,0.28
570,4.22,1.53,-0.74
580,5.65,0.29,-1.34
590,6.92,-0.86,-1.78
600,7.92,-2.0,-2.28
610,8.43,-3.12,-2.63
620,8.46,-4.17,-2.4
630,8.0,-4.67,-1.42
640,7.35,-4.99,-0.16
650,7.04,-5.34,1.09
660,7.32,-5.89,2.32
670,8.11,-6.81,3.7
680,9.05,-7.42,5.39
690,9.71,-7.54,7.31
700,9.47,-7.22,9.1
710,8.12,-6.54,10.19
720,6.26,-5.8,10.29
730,4.62,-5.16,9.51
740,3.45,-4.57,8.24
750,2.17,-3.99,7.17
760,1.01,-3.39,6.71
770,-0.27,-2.55,6.77
780,-1.87,-1.64,6.92
790,-3.64,-0.77,6.89
800,-5.16,-0.14,6.73
810,-6.73,0.46,6.37
820,-7.99,1.0,5.86
830,-9.01,1.51,5.67
840,-9.96,2.16,5.8
850,-10.94,2.7,5.88
860,-12.08,2.87,5.83
870,-12.37,2.54,5.79
880,-12.05,2.82,6.23
890,-11.43,2.38,6.96
900,-10.99,2.24,7.81
910,-10.54,1.69,8.38
920,-9.87,0.6,8.45
930,-8.48,-0.6,8.08
940,-7.08,-1.64,7.64
950,-6.1,-2.21,6.99
960,-6.37,-2.79,6.13
970,-5.74,-3.13,5.62
980,-5.08,-3.59,5.56
990,-4.06,-4.02,6.32
1000,-3.27,-3.89,7.53
