timestamp,x,y,z
0,-4.55,-2.16,1.79
10,-4.66,-1.88,1.69
20,-4.44,-1.66,1.54
30,-4.13,-1.58,1.25
40,-3.65,-1.61,0.99
50,-2.95,-1.57,1.02
60,-2.04,-1.59,0.85
70,-0.79,-1.78,0.49
80,0.88,-2.03,0.15
90,2.88,-2.33,0.0
100,4.73,-2.69,-0.15
110,6.17,-2.48,-0.28
120,7.12,-1.95,0.49
130,6.56,-0.97,1.84
140,4.92,-0.14,1.1
150,2.71,1.27,0.66
160,0.73,2.74,1.02
170,-0.32,4.02,1.72
180,-0.3,5.6,2.53
190,0.15,6.73,3.06
200,0.98,7.26,4.83
210,1.09,9.42,12.96
220,-0.95,10.84,21.68
230,-4.52,11.36,27.94
240,-8.97,11.72,33.88
250,-17.82,12.04,47.38
260,-19.13,12.17,62.62
270,-7.55,5.23,33.61
280,-7.9,1.98,21.1
290,-5.69,-0.22,20.61
300,-1.5,-1.07,23.91
310,-0.23,-0.79,26.87
320,-1.24,0.6,28.43
330,-3.3,2.57,29.1
340,-5.88,5.32,30.18
350,-7.7,7.26,29.54
360,-8.5,8.23,25.49
370,-8.44,8.55,20.26
380,-8.32,8.03,15.64
390,-7.6,7.37,12.79
400,-6.98,7.12,11.86
410,-6.14,6.68,10.88
420,-4.69,6.09,9.22
430,-3.06,5.27,7.33
440,-1.4,4.28,5.81
450,0.25,3.27,4.91
460,1.65,2.36,4.45
470,2.69,1.64,4.25
480,3.35,1.12,3.94
490,3.57,0.69,3.23
500,3.55,0.26,2.35
510,3.93,-0.32,1.53
520,4.44,-0.93,1.06
530,4.8,-1.44,0.9
540,4.81,-1.89,0.73
550,4.7,-2.31,0.66
560,4.67,-2.57,0.54
570,4.56,-2.8,0.23
580,4.31,-3.02,-0.25
590,4.27,-3.22,-0.4
600,4.57,-3.55,-0.17
610,4.93,-3.81,0.59
620,5.17,-3.95,1.93
630,5.44,-4.01,3.09
640,5.74,-4.09,3.79
650,5.81,-4.19,4.19
660,5.73,-4.24,4.57
670,5.58,-4.34,5.11
680,5.47,-4.54,6.12
690,5.57,-4.81,7.54
700,5.6,-5.18,8.92
710,5.53,-5.49,10.05
720,4.91,-5.46,10.89
730,3.55,-5.03,11.16
740,1.92,-4.53,10.63
750,0.34,-4.03,9.85
760,-0.97,-3.56,9.29
770,-2.05,-3.16,8.68
780,-3.36,-2.87,7.95
790,-4.82,-2.46,7.41
800,-6.4,-2.03,7.08
810,-7.58,-1.72,6.87
820,-8.28,-1.67,6.83
830,-8.42,-1.83,7.05
840,-7.99,-2.19,7.44
850,-7.13,-2.65,7.81
860,-6.29,-3.13,7.96
870,-5.56,-3.56,7.96
880,-4.99,-3.87,7.73
890,-4.85,-4.0,7.38
900,-5.06,-4.0,7.16
910,-5.25,-3.96,7.12
920,-5.34,-4.0,7.24
930,-5.18,-4.06,7.39
940,-4.83,-4.18,7.5
950,-4.53,-4.24,7.62
960,-4.4,-4.26,7.74
970,-4.47,-4.22,7.86
980,-4.54,-4.14,7.97
990,-4.52,-4.08,7.95
1000,-4.43,-4.1,7.94
