timestamp,x,y,z
0,-5.01,-2.15,6.93
10,-5.22,-1.98,6.94
20,-5.55,-1.87,6.6
30,-5.99,-2.41,4.99
40,-4.91,-2.72,2.24
50,-3.72,-3.36,0.17
60,-3.01,-4.06,-1.28
70,-2.23,-4.56,-1.96
80,-1.82,-4.83,-2.02
90,-1.98,-5.13,-1.33
100,-2.52,-5.42,-0.34
110,-2.89,-5.43,0.48
120,-3.08,-5.52,0.72
130,-3.09,-5.79,0.33
140,-2.99,-6.19,-0.31
150,-2.98,-6.67,-0.71
160,-3.23,-7.05,-0.39
170,-3.65,-7.3,0.64
180,-3.66,-7.39,1.93
190,-3.76,-7.38,3.72
200,-4.09,-7.55,5.49
210,-3.9,-7.79,6.69
220,-3.41,-8.04,6.94
230,-2.83,-8.26,6.63
240,-2.34,-8.35,6.43
250,-2.54,-8.21,6.67
260,-3.09,-7.98,6.93
270,-3.7,-7.74,7.04
280,-3.83,-7.6,6.77
290,-3.29,-7.62,6.04
300,-2.39,-7.71,4.95
310,-1.43,-7.62,3.63
320,-0.83,-7.44,2.23
330,-0.9,-7.15,0.82
340,-1.53,-6.79,-0.6
350,-2.1,-6.41,-1.95
360,-2.59,-5.86,-3.04
370,-3.11,-5.3,-3.9
380,-3.64,-4.61,-4.76
390,-3.83,-4.13,-5.44
400,-4.05,-4.09,-6.85
410,-2.29,-3.98,-9.67
420,-1.4,-3.4,-12.12
430,-0.61,-2.8,-13.4
440,-0.02,-2.24,-14.22
450,-0.34,-1.5,-14.99
460,-0.28,-0.44,-15.61
470,-0.82,0.62,-15.8
480,-0.94,2.19,-14.99
490,-0.07,4.28,-12.22
500,0.91,6.14,-7.79
510,1.7,7.8,-2.86
520,1.29,10.01,0.61
530,1.56,12.18,8.03
540,-2.57,13.52,14.95
550,-5.84,13.41,20.66
560,-8.17,12.39,22.67
570,-7.22,11.09,20.14
580,-6.21,9.18,16.07
590,-2.11,9.9,15.43
600,-1.27,10.48,21.07
610,-0.57,10.03,27.3
620,0.86,9.13,30.89
630,2.64,7.07,29.62
640,4.56,5.54,25.85
650,5.01,4.59,23.18
660,4.05,4.17,22.41
670,2.55,3.75,22.27
680,1.29,3.36,21.52
690,0.27,3.01,20.15
700,-0.56,2.61,18.36
710,-1.22,2.29,16.31
720,-1.6,1.92,14.08
730,-1.63,1.65,12.15
740,-1.37,1.34,10.86
750,-1.01,1.21,10.24
760,-0.71,1.21,10.08
770,-0.51,1.25,10.08
780,-0.27,1.27,10.08
790,0.08,1.38,9.96
800,0.56,1.37,9.62
810,0.95,1.35,9.39
820,1.26,1.43,9.54
830,1.44,1.66,10.0
840,1.25,1.81,10.51
850,0.7,2.11,10.89
860,0.37,2.2,10.88
870,0.4,2.18,10.51
880,0.66,2.12,10.05
890,0.91,2.04,9.8
900,0.9,2.08,9.61
910,0.56,2.18,9.25
920,-0.03,2.27,8.9
930,-0.65,2.46,8.61
940,-1.24,2.72,8.62
950,-1.89,2.89,8.94
960,-2.39,3.02,9.21
970,-2.31,2.93,9.1
980,-1.56,2.79,8.79
990,-0.57,2.65,8.4
1000,0.16,2.6,8.21
