timestamp,x,y,z
0,-18.14,6.46,8.93
10,-19.86,6.3,10.86
20,-20.73,5.91,11.71
30,-19.77,5.37,10.94
40,-17.81,4.82,9.84
50,-15.41,4.25,8.98
60,-13.48,3.89,9.02
70,-12.02,3.8,10.05
80,-10.97,3.94,12.04
90,-10.25,4.3,14.55
100,-9.22,4.75,17.36
110,-7.81,5.18,19.86
120,-5.92,5.39,21.81
130,-3.51,5.45,23.04
140,-0.81,5.18,23.49
150,2.24,4.64,23.29
160,5.18,4.05,22.63
170,7.82,3.19,21.84
180,9.87,2.28,20.92
190,11.14,1.49,20.0
200,11.46,0.99,18.93
210,10.88,0.62,17.54
220,9.3,0.35,15.66
230,7.21,0.3,13.48
240,5.09,0.43,11.35
250,3.43,0.44,9.53
260,2.41,0.33,7.96
270,2.07,0.07,6.6
280,2.37,-0.27,5.43
290,3.05,-0.71,4.55
300,3.86,-1.07,3.84
310,4.59,-1.42,3.19
320,5.22,-1.7,2.52
330,5.55,-1.88,1.69
340,5.68,-1.98,0.74
350,5.51,-2.01,-0.35
360,5.1,-1.94,-1.38
370,4.22,-1.74,-2.27
380,2.94,-1.16,-3.18
390,1.56,-0.63,-4.2
400,0.45,-0.41,-5.97
410,-1.29,0.06,-8.04
420,-3.31,0.44,-9.39
430,-5.34,1.17,-9.2
440,-7.33,2.57,-7.24
450,-10.66,3.98,-4.82
460,-13.2,5.71,-1.97
470,-15.58,7.29,2.1
480,-17.1,8.02,7.27
490,-17.42,8.31,11.74
500,-16.92,8.37,14.27
510,-15.83,7.99,14.62
520,-14.42,7.02,13.47
530,-13.49,6.31,11.97
540,-13.34,6.16,10.97
550,-13.57,6.18,10.82
560,-13.74,6.35,11.97
570,-13.58,6.65,14.07
580,-12.72,7.02,16.45
590,-11.14,7.26,18.5
600,-8.77,7.38,20.19
610,-5.58,7.09,21.62
620,-1.94,6.82,22.77
630,1.48,5.75,22.99
640,5.03,4.96,22.66
650,7.86,3.85,21.84
660,10.04,2.88,20.81
670,11.41,2.06,19.86
680,11.63,1.65,18.87
690,11.14,1.43,17.68
700,10.49,1.05,16.19
710,9.68,0.7,14.21
720,9.02,0.23,11.88
730,8.57,-0.46,9.47
740,8.34,-1.04,7.29
750,8.03,-1.47,5.46
760,7.47,-1.8,4.03
770,6.52,-1.89,2.92
780,5.2,-1.82,2.0
790,3.84,-1.86,1.24
800,2.43,-1.86,0.7
810,1.25,-1.75,0.4
820,0.56,-2.15,0.3
830,0.18,-2.09,0.5
840,0.02,-2.0,0.9
850,-0.04,-1.92,1.36
860,-0.37,-1.64,1.78
870,-1.31,-1.18,2.17
880,-2.74,-0.67,2.66
890,-4.6,0.19,3.55
900,-6.59,1.05,5.05
910,-8.04,1.57,7.12
920,-8.75,2.04,9.7
930,-7.87,2.09,12.61
940,-6.86,2.35,15.06
950,-6.34,2.81,16.7
960,-5.73,2.86,17.36
970,-5.24,2.62,16.67
980,-5.14,2.32,15.13
990,-4.84,2.08,13.46
1000,-4.86,1.76,11.65
