timestamp,x,y,z
0,0.66,6.79,20.26
10,2.67,6.69,19.5
20,4.42,6.46,18.86
30,5.65,6.33,18.42
40,6.43,6.27,18.15
50,6.81,6.19,17.82
60,6.83,6.13,17.29
70,6.67,5.99,16.41
80,6.48,5.71,15.25
90,6.38,5.3,13.97
100,6.42,4.81,12.67
110,6.35,4.27,11.32
120,6.27,3.59,9.92
130,6.02,2.82,8.44
140,5.89,2.09,7.1
150,5.65,1.31,5.92
160,5.31,0.67,4.97
170,4.78,0.21,4.18
180,4.19,-0.17,3.62
190,3.73,-0.46,3.2
200,3.58,-0.79,2.88
210,3.76,-1.17,2.54
220,4.05,-1.56,2.09
230,4.35,-1.93,1.58
240,4.54,-2.21,1.13
250,4.58,-2.36,0.76
260,4.43,-2.39,0.55
270,3.9,-2.37,0.43
280,3.34,-2.31,0.4
290,2.81,-2.19,0.53
300,2.38,-2.13,0.62
310,1.99,-2.01,0.67
320,1.54,-1.88,0.47
330,0.9,-1.7,0.15
340,-0.03,-1.57,-0.09
350,-1.35,-1.36,-0.13
360,-3.03,-1.1,-0.0
370,-4.64,-0.88,0.37
380,-5.92,-0.7,0.89
390,-6.74,-0.62,1.35
400,-7.18,-0.76,1.38
410,-7.25,-0.88,1.05
420,-7.03,-1.0,0.73
430,-6.67,-0.96,0.96
440,-6.42,-0.8,1.75
450,-6.34,-0.53,2.77
460,-6.79,-0.04,3.56
470,-7.87,0.32,4.12
480,-9.34,0.76,4.51
490,-10.86,1.27,4.98
500,-12.34,1.67,5.54
510,-13.25,1.91,6.16
520,-13.28,2.08,6.61
530,-12.33,2.09,6.76
540,-10.96,2.28,6.81
550,-9.92,2.61,7.13
560,-9.33,3.22,7.99
570,-9.47,3.96,9.26
580,-10.05,4.74,10.76
590,-10.42,5.35,12.39
600,-10.41,5.79,13.88
610,-9.8,6.0,14.87
620,-8.8,5.94,15.14
630,-7.85,5.72,14.8
640,-7.03,5.36,14.13
650,-6.54,5.0,13.42
660,-6.39,4.7,13.05
670,-6.34,4.59,13.16
680,-6.22,4.58,13.74
690,-6.09,4.55,14.42
700,-5.9,4.51,14.88
710,-5.62,4.4,15.05
720,-5.12,4.23,15.12
730,-4.44,4.05,15.28
740,-3.73,3.84,15.45
750,-3.16,3.52,15.46
760,-2.86,3.24,15.19
770,-2.82,3.03,14.77
780,-2.7,2.93,14.58
790,-2.48,2.9,14.63
800,-2.05,2.89,14.73
810,-1.48,2.79,14.73
820,-0.79,2.65,14.6
830,-0.12,2.5,14.3
840,0.45,2.32,13.89
850,0.87,2.13,13.4
860,1.13,2.06,13.04
870,1.21,2.08,12.85
880,1.18,2.13,12.73
890,1.21,2.09,12.56
900,1.42,2.02,12.47
910,1.77,2.05,12.48
920,2.12,2.0,12.54
930,2.32,1.96,12.32
940,2.25,1.85,11.81
950,2.06,1.78,11.23
960,1.82,1.73,10.71
970,1.7,1.62,10.21
980,1.72,1.49,9.67
990,1.82,1.41,9.16
1000,1.99,1.39,8.89
