timestamp,x,y,z
0,9.55,-1.36,2.13
10,8.65,-1.32,1.06
20,7.66,-1.34,-0.03
30,6.64,-1.29,-1.06
40,5.73,-1.05,-1.85
50,4.57,-0.72,-2.63
60,3.49,-0.49,-3.4
70,2.28,-0.32,-4.46
80,1.26,-0.22,-5.85
90,0.14,-0.2,-7.06
100,-1.05,0.12,-7.61
110,-2.51,0.87,-7.32
120,-4.22,1.9,-6.16
130,-6.53,3.09,-5.07
140,-9.5,4.54,-4.19
150,-12.87,5.85,-2.55
160,-15.73,5.83,-1.54
170,-16.67,5.71,-0.28
180,-16.67,5.62,1.53
190,-15.78,5.65,2.92
200,-14.82,5.62,3.9
210,-14.01,5.38,4.27
220,-13.13,5.4,4.55
230,-12.14,5.51,5.32
240,-10.96,5.96,6.89
250,-10.1,6.35,9.13
260,-9.6,7.07,12.11
270,-9.57,7.88,14.97
280,-9.93,9.07,18.35
290,-10.86,10.02,21.49
300,-11.69,10.54,24.19
310,-11.74,10.58,26.05
320,-10.29,10.16,27.24
330,-7.75,9.47,27.4
340,-4.88,8.58,26.77
350,-2.25,7.39,25.71
360,-0.1,6.29,24.52
370,1.5,5.35,23.34
380,2.6,4.41,22.31
390,3.47,3.73,21.51
400,4.09,3.37,20.65
410,4.87,2.84,19.59
420,5.99,2.51,18.36
430,6.95,2.31,17.02
440,7.86,2.21,15.78
450,8.74,2.06,14.76
460,9.61,1.88,13.97
470,10.25,1.65,13.17
480,10.87,1.49,12.28
490,11.3,1.35,11.1
500,11.52,1.12,9.69
510,11.5,0.76,8.31
520,11.31,0.5,7.03
530,10.92,0.34,5.82
540,10.34,0.28,4.68
550,9.64,0.19,3.7
560,8.88,0.21,2.82
570,7.99,0.24,2.07
580,7.47,0.53,1.47
590,6.35,0.93,0.52
600,5.33,1.35,-0.71
610,4.25,1.54,-2.08
620,2.97,1.58,-3.44
630,1.77,1.43,-5.28
640,0.28,1.75,-7.06
650,-1.7,1.9,-8.63
660,-3.59,1.91,-9.65
670,-5.44,2.27,-10.04
680,-7.06,2.58,-9.9
690,-8.61,2.86,-8.78
700,-9.93,3.07,-6.75
710,-11.11,3.4,-4.37
720,-11.85,4.03,-1.11
730,-11.87,4.7,2.1
740,-11.94,5.61,4.18
750,-12.3,5.54,4.61
760,-12.74,5.85,4.2
770,-13.36,5.82,3.65
780,-14.03,5.82,4.26
790,-14.68,6.53,6.3
800,-15.36,7.71,9.24
810,-16.1,8.37,12.12
820,-16.51,8.34,14.08
830,-16.24,8.06,14.91
840,-15.12,7.85,15.31
850,-13.43,7.79,15.76
860,-11.68,7.41,16.49
870,-10.05,6.9,17.65
880,-8.34,6.19,19.17
890,-6.61,5.69,20.55
900,-5.04,5.28,21.25
910,-3.9,5.02,21.38
920,-3.44,4.84,21.16
930,-3.35,4.83,21.17
940,-3.26,4.66,21.58
950,-2.84,4.53,22.03
960,-1.88,4.39,22.39
970,-0.55,4.29,22.49
980,0.86,4.46,22.11
990,2.21,4.4,21.17
1000,3.47,4.06,20.01
