timestamp,x,y,z
0,-9.49,6.62,4.73
10,-11.53,7.61,7.04
20,-13.58,8.15,8.37
30,-15.58,8.25,8.7
40,-17.08,8.11,7.93
50,-17.78,7.91,6.45
60,-17.63,7.71,5.18
70,-16.7,7.44,4.86
80,-14.98,7.26,5.61
90,-12.68,7.13,7.16
100,-10.65,6.7,9.06
110,-9.24,6.49,10.98
120,-8.24,6.41,12.79
130,-7.62,6.22,14.05
140,-7.38,5.88,14.6
150,-7.45,5.5,14.5
160,-7.64,4.99,14.12
170,-7.73,4.6,14.01
180,-7.64,4.28,14.35
190,-7.3,3.97,15.14
200,-6.73,3.89,16.36
210,-6.17,3.87,17.58
220,-5.47,3.95,18.7
230,-4.53,4.03,19.72
240,-3.55,4.08,20.47
250,-2.48,4.18,20.88
260,-1.41,4.21,20.84
270,-0.59,4.05,20.48
280,0.41,4.06,20.08
290,1.65,3.94,19.71
300,3.06,3.66,19.41
310,4.67,3.52,19.08
320,6.36,3.29,18.51
330,7.86,2.95,17.55
340,9.37,2.45,16.22
350,10.77,1.78,14.57
360,11.83,1.01,12.66
370,12.5,0.31,10.75
380,12.29,-0.3,8.78
390,11.8,-0.74,7.17
400,11.74,-1.16,6.03
410,10.99,-1.42,4.76
420,10.35,-1.53,4.02
430,9.73,-1.56,3.43
440,9.13,-1.54,2.98
450,8.62,-1.45,2.58
460,8.26,-1.29,2.13
470,8.07,-1.18,1.79
480,7.79,-1.02,1.32
490,7.68,-0.94,0.93
500,7.56,-0.8,0.64
510,7.36,-0.56,0.42
520,6.96,-0.14,0.37
530,6.26,0.47,0.46
540,5.29,1.02,0.54
550,4.28,1.45,0.57
560,3.25,1.93,0.68
570,2.12,2.48,0.85
580,0.59,3.21,0.85
590,-0.92,3.82,0.85
600,-2.41,4.37,0.91
610,-3.98,4.62,0.88
620,-5.16,4.53,0.83
630,-6.19,4.72,0.7
640,-7.15,5.21,0.67
650,-7.8,5.95,0.92
660,-8.67,6.83,1.58
670,-10.01,7.82,2.79
680,-11.59,8.4,4.16
690,-13.35,9.02,5.67
700,-14.95,9.13,6.82
710,-16.13,8.93,7.38
720,-16.43,8.66,7.55
730,-15.88,8.54,7.58
740,-14.8,8.51,7.55
750,-13.37,8.28,7.5
760,-12.09,8.19,7.71
770,-11.19,8.1,8.49
780,-10.73,8.14,9.77
790,-10.35,8.09,11.14
800,-9.84,8.15,12.79
810,-9.56,8.37,14.33
820,-9.56,8.68,15.78
830,-9.56,8.82,17.37
840,-9.51,8.9,19.15
850,-9.22,8.77,20.98
860,-8.6,8.57,22.39
870,-7.67,8.32,23.11
880,-6.74,8.2,23.1
890,-5.65,7.96,22.79
900,-4.51,7.69,22.27
910,-3.25,7.36,21.76
920,-1.93,7.07,21.31
930,-0.39,6.66,21.0
940,1.33,6.21,20.88
950,3.04,5.62,20.76
960,4.85,5.01,20.39
970,6.47,4.11,19.43
980,7.68,3.25,17.93
990,8.48,2.44,15.85
1000,8.92,1.62,13.57
