timestamp,x,y,z
0,-0.9,-2.59,-1.37
10,-0.79,-2.58,-0.75
20,-0.7,-2.56,0.24
30,-0.53,-2.41,1.5
40,-0.41,-2.23,2.53
50,-0.63,-2.14,2.79
60,-1.3,-2.04,2.32
70,-2.66,-1.9,1.69
80,-4.41,-1.51,1.4
90,-5.92,-1.07,1.4
100,-7.82,-0.79,2.09
110,-9.36,-0.48,3.21
120,-10.95,0.15,4.69
130,-12.72,1.21,6.93
140,-14.88,1.89,9.59
150,-16.3,2.66,12.15
160,-16.88,3.25,13.8
170,-16.47,3.69,14.79
180,-15.23,4.35,16.14
190,-13.07,5.35,18.58
200,-10.38,6.59,21.97
210,-6.68,7.43,25.37
220,-2.66,7.59,28.33
230,1.32,7.37,30.3
240,4.77,6.96,30.1
250,6.81,6.26,27.49
260,7.12,5.8,23.99
270,6.58,5.56,20.73
280,5.96,5.21,18.65
290,6.3,4.99,18.44
300,7.46,4.81,19.18
310,8.82,4.52,19.15
320,9.9,4.02,17.17
330,10.59,2.91,13.48
340,10.4,1.62,9.88
350,9.79,0.64,7.35
360,8.54,0.16,6.26
370,7.1,0.03,6.05
380,5.69,-0.13,5.84
390,4.4,-0.31,5.38
400,3.7,-0.34,4.75
410,3.22,-0.76,3.32
420,2.8,-1.28,1.69
430,2.84,-1.54,0.35
440,2.7,-2.09,-1.03
450,2.66,-2.57,-2.02
460,2.68,-2.95,-2.5
470,2.98,-3.11,-2.55
480,2.93,-3.15,-2.3
490,2.43,-2.97,-1.82
500,1.53,-2.79,-1.32
510,0.44,-2.67,-0.99
520,-0.52,-2.64,-0.73
530,-1.23,-2.66,-0.33
540,-1.72,-2.59,0.18
550,-1.98,-2.59,0.72
560,-2.25,-2.45,1.18
570,-2.72,-2.31,1.41
580,-3.48,-1.91,1.34
590,-4.6,-1.32,1.1
600,-6.68,-0.77,0.91
610,-9.74,0.11,1.87
620,-13.41,1.37,3.68
630,-17.17,2.83,6.38
640,-20.68,4.2,9.57
650,-22.97,5.43,13.26
660,-23.59,6.01,16.53
670,-22.55,6.23,19.0
680,-20.64,6.08,20.19
690,-18.81,5.57,20.18
700,-16.99,5.09,19.55
710,-14.7,4.89,18.93
720,-11.66,4.94,18.87
730,-8.04,5.09,19.67
740,-4.25,5.65,21.17
750,-0.07,6.07,22.99
760,4.2,6.06,24.64
770,8.45,5.71,25.75
780,12.61,4.75,25.22
790,15.82,3.56,23.01
800,16.3,2.54,19.84
810,14.48,2.05,16.7
820,11.36,1.94,14.15
830,8.3,1.87,12.17
840,6.22,1.56,10.56
850,5.22,1.13,8.89
860,4.93,0.49,7.02
870,4.89,-0.2,5.11
880,4.51,-0.82,3.49
890,4.3,-1.02,2.25
900,3.88,-1.55,1.03
910,3.7,-1.94,-0.04
920,3.75,-2.29,-0.84
930,3.48,-2.56,-1.45
940,3.3,-2.73,-1.91
950,2.59,-2.84,-2.39
960,1.86,-2.83,-2.81
970,0.85,-2.74,-3.34
980,-0.14,-2.71,-3.99
990,-1.17,-2.73,-4.65
1000,-2.14,-2.83,-4.89
