timestamp,x,y,z
0,4.3,5.57,18.29
10,5.0,6.09,18.11
20,5.95,6.65,17.84
30,7.0,7.13,17.31
40,8.82,7.49,16.94
50,10.47,7.82,16.6
60,11.94,7.64,16.03
70,14.05,7.14,15.54
80,15.91,6.38,14.59
90,16.86,5.51,13.0
100,17.14,4.43,10.88
110,16.58,3.31,8.6
120,14.89,2.23,6.47
130,12.58,1.35,4.74
140,10.36,0.7,3.59
150,8.36,0.15,2.88
160,6.71,-0.38,2.49
170,5.5,-0.87,2.19
180,4.58,-1.38,1.88
190,4.05,-1.87,1.56
200,3.82,-2.23,1.27
210,3.68,-2.29,1.06
220,3.77,-2.3,0.9
230,3.92,-2.22,0.65
240,4.07,-1.98,0.32
250,4.19,-1.77,-0.03
260,4.21,-1.41,-0.36
270,4.19,-0.94,-0.62
280,4.21,-0.23,-0.77
290,4.17,0.35,-0.76
300,3.83,1.02,-0.47
310,2.77,1.93,-0.11
320,1.19,2.87,0.16
330,-0.69,3.85,0.12
340,-2.15,4.67,-0.32
350,-3.17,5.27,-0.9
360,-3.85,5.76,-1.51
370,-5.3,6.03,-2.27
380,-7.19,6.97,-2.66
390,-9.96,7.98,-3.04
400,-13.19,8.9,-3.17
410,-16.32,9.28,-2.62
420,-18.63,9.3,-0.84
430,-18.42,9.19,1.1
440,-16.6,8.88,3.83
450,-12.5,8.58,5.26
460,-8.68,8.17,5.83
470,-6.56,8.31,6.36
480,-6.69,8.94,7.3
490,-9.2,10.17,8.82
500,-12.39,10.95,10.56
510,-14.52,11.78,12.12
520,-15.16,12.17,13.23
530,-14.8,12.77,13.97
540,-14.51,12.87,15.09
550,-14.51,12.87,17.05
560,-14.23,12.99,19.09
570,-13.29,13.11,20.15
580,-11.46,12.56,19.72
590,-8.89,11.56,18.51
600,-6.0,10.36,17.37
610,-3.14,9.54,16.83
620,-0.98,8.72,16.86
630,0.48,8.33,17.2
640,1.32,8.2,17.48
650,2.14,8.29,17.62
660,3.13,8.21,17.71
670,4.39,8.25,17.76
680,5.61,8.44,17.57
690,7.12,8.84,17.25
700,8.75,9.11,16.7
710,10.05,9.46,16.14
720,11.14,9.83,15.49
730,11.66,9.83,14.9
740,12.82,9.73,14.7
750,14.26,9.29,14.53
760,15.82,8.49,14.18
770,16.97,7.66,13.4
780,17.26,7.04,11.89
790,16.83,6.36,9.91
800,15.46,5.66,7.69
810,13.21,5.18,5.6
820,10.86,4.93,3.9
830,8.71,4.42,2.55
840,6.96,3.94,1.47
850,5.57,3.46,0.52
860,4.35,2.91,-0.52
870,3.35,2.41,-1.54
880,2.39,1.87,-2.47
890,1.12,1.47,-3.46
900,-0.18,0.61,-4.69
910,-0.47,0.04,-5.83
920,-2.1,-0.28,-7.3
930,-3.96,-0.82,-8.23
940,-5.12,-1.29,-8.14
950,-6.38,-1.57,-7.07
960,-7.72,-1.75,-5.67
970,-8.97,-1.38,-4.04
980,-9.73,-0.75,-1.36
990,-10.28,-0.25,1.9
1000,-11.57,0.22,5.31
