timestamp,x,y,z
0,-10.67,5.05,10.02
10,-10.42,5.49,11.95
20,-9.88,5.96,13.9
30,-9.18,6.35,15.82
40,-8.28,6.53,17.55
50,-7.25,6.63,19.0
60,-5.83,6.62,20.2
70,-4.06,6.56,21.33
80,-2.04,6.46,22.34
90,-0.23,6.62,23.08
100,1.54,6.58,23.3
110,3.22,6.8,23.04
120,4.7,6.6,22.41
130,5.97,6.34,21.43
140,7.07,6.0,20.19
150,7.94,5.75,18.61
160,8.62,5.48,17.02
170,9.41,5.26,15.64
180,9.95,5.05,14.48
190,10.5,4.75,13.23
200,11.06,4.33,12.03
210,11.67,3.73,11.04
220,12.32,3.17,10.37
230,12.49,2.75,9.69
240,12.26,2.32,8.99
250,12.02,2.03,8.4
260,11.78,1.86,7.68
270,11.1,1.73,6.69
280,10.33,1.74,5.42
290,9.37,1.81,3.92
300,8.38,1.83,2.37
310,7.43,1.8,0.82
320,6.35,1.74,-0.62
330,5.36,1.7,-1.82
340,4.22,1.52,-2.84
350,3.21,1.6,-3.79
360,2.15,1.96,-4.51
370,0.75,2.23,-5.23
380,-0.6,2.09,-5.83
390,-2.01,2.3,-6.11
400,-3.43,2.94,-5.94
410,-4.78,3.95,-5.26
420,-6.32,5.33,-4.32
430,-8.19,7.03,-3.25
440,-10.53,8.14,-1.08
450,-12.88,9.19,1.73
460,-14.63,9.72,5.1
470,-15.32,9.83,8.97
480,-15.44,9.78,12.53
490,-15.24,9.92,15.22
500,-14.82,10.0,16.85
510,-14.46,9.94,17.44
520,-14.0,9.54,17.3
530,-13.57,8.84,16.74
540,-12.81,8.31,16.38
550,-11.56,8.07,16.66
560,-9.95,8.15,17.63
570,-8.2,8.54,19.2
580,-6.32,9.07,20.89
590,-4.0,10.1,22.4
600,-1.35,11.05,23.52
610,1.61,11.83,24.18
620,4.42,12.4,24.22
630,7.26,12.67,23.82
640,9.7,12.41,23.01
650,11.69,11.83,21.68
660,13.5,11.01,20.24
670,14.67,9.87,18.47
680,15.47,8.46,16.69
690,15.87,7.02,14.87
700,15.65,5.74,12.99
710,14.7,4.82,11.0
720,13.09,4.15,9.03
730,11.41,3.63,7.19
740,9.87,3.27,5.44
750,8.55,2.84,3.84
760,7.55,2.52,2.46
770,6.62,2.16,1.14
780,5.79,1.79,-0.06
790,5.07,1.5,-0.98
800,4.37,1.41,-1.74
810,3.73,1.23,-2.37
820,3.03,1.02,-2.94
830,2.25,0.93,-3.58
840,1.59,0.92,-3.93
850,0.99,1.17,-3.92
860,0.32,1.59,-3.69
870,-0.73,2.32,-3.39
880,-1.82,3.22,-2.94
890,-3.25,4.12,-2.46
900,-4.71,4.98,-2.01
910,-6.08,6.29,-0.87
920,-7.8,7.32,0.24
930,-9.7,8.3,2.33
940,-11.33,8.9,4.61
950,-12.62,9.06,7.07
960,-13.38,9.0,9.55
970,-13.46,8.77,11.89
980,-13.32,8.63,13.63
990,-13.01,8.55,14.67
1000,-12.57,8.33,14.95
