timestamp,x,y,z
0,-3.32,13.99,16.58
10,-2.94,13.78,15.66
20,-2.25,13.38,14.52
30,-1.64,12.59,13.59
40,-0.97,11.75,13.18
50,-0.04,10.81,13.34
60,0.75,9.91,13.61
70,1.59,9.08,14.26
80,2.35,8.82,15.58
90,2.6,8.82,16.38
100,2.69,9.3,16.22
110,3.67,9.84,15.44
120,5.33,10.06,14.1
130,7.39,9.83,12.35
140,9.14,9.48,10.57
150,10.74,8.73,9.01
160,11.71,7.6,7.66
170,12.32,6.37,6.81
180,13.26,5.32,6.96
190,13.8,4.08,6.88
200,12.61,2.66,6.47
210,12.31,2.13,6.53
220,11.87,1.42,6.61
230,11.4,0.49,6.26
240,10.81,0.55,5.83
250,9.62,0.4,5.35
260,8.47,0.48,4.86
270,7.14,0.07,4.05
280,6.05,0.29,3.37
290,5.12,0.17,2.7
300,4.36,0.33,1.85
310,4.07,0.08,0.8
320,3.8,-0.16,-0.5
330,3.11,0.3,-1.69
340,2.14,0.66,-2.78
350,1.33,-0.57,-3.45
360,1.07,-2.0,-2.41
370,-1.07,-0.77,-1.06
380,-4.11,0.84,0.37
390,-6.38,2.45,2.4
400,-8.26,3.71,5.27
410,-10.07,4.02,7.73
420,-11.34,3.92,9.61
430,-11.68,4.06,10.9
440,-11.82,3.84,11.5
450,-11.36,3.78,11.23
460,-10.55,3.21,10.66
470,-9.6,2.4,10.05
480,-8.86,1.82,9.31
490,-8.14,1.26,8.85
500,-7.57,0.95,8.88
510,-7.35,0.93,9.27
520,-6.95,1.52,10.46
530,-6.31,1.98,12.64
540,-5.39,2.69,15.04
550,-4.44,3.43,17.21
560,-3.12,4.09,19.39
570,-1.12,4.49,21.35
580,1.05,4.58,22.42
590,3.14,4.71,22.59
600,4.75,4.47,22.11
610,6.08,4.3,21.0
620,7.28,4.1,19.69
630,8.25,3.86,18.22
640,8.84,3.23,16.61
650,9.43,2.63,15.13
660,10.35,2.0,14.04
670,10.88,1.41,13.29
680,11.16,1.01,12.99
690,10.9,0.75,12.96
700,10.15,0.68,12.83
710,9.32,0.85,12.43
720,8.59,0.94,11.49
730,7.87,0.85,10.11
740,7.36,0.83,8.48
750,6.79,0.64,6.85
760,6.48,0.61,5.45
770,6.33,0.5,4.22
780,6.3,0.2,3.21
790,6.25,-0.05,2.43
800,5.49,-0.4,1.6
810,5.11,-0.59,1.19
820,5.0,-0.47,0.97
830,4.26,-0.42,0.55
840,3.57,-0.17,0.04
850,2.72,0.25,-0.57
860,1.58,0.8,-1.24
870,0.39,1.06,-1.88
880,-0.89,1.01,-2.5
890,-2.27,0.94,-3.06
900,-3.65,1.08,-3.44
910,-4.77,1.69,-3.31
920,-5.86,2.66,-2.69
930,-6.64,3.72,-1.7
940,-7.22,4.39,-0.27
950,-8.08,6.29,1.46
960,-8.39,7.13,3.38
970,-9.15,6.88,5.3
980,-10.58,6.76,7.04
990,-11.6,6.84,8.99
1000,-12.15,6.62,10.65
