timestamp,x,y,z
0,-5.96,6.8,13.3
10,-5.25,7.11,13.79
20,-3.63,7.65,15.1
30,-1.67,8.08,17.31
40,0.7,8.36,20.1
50,2.74,8.3,22.62
60,4.06,8.05,24.01
70,4.63,7.55,23.62
80,3.73,7.08,21.08
90,1.64,6.68,17.55
100,-0.76,6.23,14.54
110,-2.23,5.81,12.73
120,-3.53,5.42,11.93
130,-3.99,4.87,11.95
140,-3.36,4.71,13.0
150,-2.09,4.43,13.94
160,-0.54,3.91,14.26
170,0.51,3.42,13.94
180,0.98,2.9,12.97
190,1.18,2.5,11.96
200,1.23,2.19,11.06
210,1.38,2.0,10.25
220,1.51,1.78,9.33
230,1.78,1.49,8.4
240,1.95,1.32,7.57
250,2.58,1.04,6.67
260,3.24,0.44,5.6
270,4.0,-0.17,4.85
280,4.61,-0.56,4.81
290,4.68,-0.85,5.33
300,4.33,-0.91,6.18
310,3.95,-0.91,7.07
320,3.56,-0.84,7.57
330,3.44,-0.81,7.59
340,3.39,-0.85,7.12
350,3.43,-1.0,6.4
360,3.42,-1.2,5.59
370,3.06,-1.32,4.88
380,2.35,-1.35,4.26
390,1.33,-1.32,3.54
400,0.2,-1.35,2.71
410,-0.63,-1.44,1.8
420,-1.41,-1.58,0.71
430,-2.06,-1.89,-0.4
440,-2.69,-2.2,-1.39
450,-3.43,-2.52,-2.19
460,-4.34,-2.78,-2.78
470,-5.3,-2.93,-2.95
480,-6.18,-2.97,-2.61
490,-6.98,-2.85,-1.94
500,-7.65,-2.75,-1.18
510,-8.2,-2.66,-0.62
520,-8.77,-2.51,-0.42
530,-9.36,-2.44,-0.79
540,-9.63,-2.57,-1.44
550,-9.54,-2.66,-1.8
560,-9.52,-2.8,-1.6
570,-9.53,-2.58,-0.37
580,-9.33,-1.96,1.92
590,-9.4,-1.43,5.01
600,-10.03,-0.88,7.92
610,-9.97,-0.4,10.68
620,-10.01,-0.33,12.57
630,-9.85,-0.39,13.84
640,-9.73,-0.6,14.42
650,-9.65,-0.94,14.65
660,-9.76,-1.04,14.67
670,-10.04,-1.16,14.53
680,-10.65,-1.13,14.23
690,-11.58,-0.91,13.64
700,-12.35,-0.65,12.77
710,-12.4,-0.52,11.93
720,-11.48,-0.42,11.5
730,-9.94,-0.39,11.7
740,-8.12,-0.47,12.45
750,-7.02,-0.56,12.94
760,-6.56,-0.39,12.91
770,-6.67,-0.03,12.35
780,-7.13,0.41,11.57
790,-7.56,0.96,11.19
800,-7.26,1.64,11.7
810,-6.4,1.89,12.92
820,-5.43,2.33,14.36
830,-4.54,2.69,15.45
840,-4.09,2.86,15.74
850,-3.73,3.07,15.67
860,-3.26,3.39,15.37
870,-2.63,3.6,15.13
880,-1.7,3.9,15.08
890,-0.61,3.89,15.24
900,0.47,3.91,15.64
910,1.54,3.89,16.19
920,2.27,3.73,16.58
930,2.78,3.54,16.9
940,2.93,3.4,16.81
950,2.66,3.26,15.92
960,1.83,3.05,14.39
970,0.73,2.96,12.59
980,-0.43,2.87,10.74
990,-1.27,2.5,9.07
1000,-1.67,2.13,7.87
