timestamp,x,y,z
0,6.08,5.65,7.89
10,3.47,6.02,5.23
20,1.48,5.9,2.84
30,-0.42,5.4,0.27
40,-1.66,4.68,-1.54
50,-2.79,3.92,-3.03
60,-3.6,3.33,-4.11
70,-3.88,2.91,-4.91
80,-4.15,2.46,-5.73
90,-4.51,2.03,-6.12
100,-5.39,1.68,-5.82
110,-7.37,1.68,-5.07
120,-9.74,2.04,-4.2
130,-12.8,2.55,-3.33
140,-14.91,2.94,-2.89
150,-15.51,3.04,-3.36
160,-14.33,2.94,-4.29
170,-12.92,3.1,-5.09
180,-11.73,3.88,-5.29
190,-10.69,4.92,-4.79
200,-9.89,6.23,-3.78
210,-9.52,7.48,-2.15
220,-9.83,9.1,-0.01
230,-10.56,11.11,3.3
240,-10.64,13.41,8.08
250,-10.22,14.95,13.44
260,-8.93,15.46,18.88
270,-7.59,15.41,24.38
280,-6.74,15.57,29.68
290,-6.44,15.5,33.85
300,-6.11,15.1,36.1
310,-5.53,14.84,35.72
320,-5.02,14.56,32.37
330,-4.93,14.28,27.59
340,-5.05,14.01,23.31
350,-5.02,13.99,20.6
360,-4.37,14.31,19.95
370,-2.71,14.58,20.87
380,-0.25,14.75,22.12
390,2.55,14.62,22.75
400,4.92,14.19,22.32
410,7.53,13.17,21.27
420,9.85,12.03,19.77
430,11.08,10.56,17.62
440,11.26,9.04,15.13
450,10.78,7.45,12.83
460,10.49,5.88,11.17
470,10.23,4.57,10.12
480,9.98,3.59,9.46
490,9.62,3.05,8.89
500,8.94,2.88,7.99
510,7.98,3.03,6.54
520,6.7,3.31,4.48
530,5.15,3.42,1.84
540,4.11,3.83,-0.65
550,3.16,4.04,-2.97
560,1.89,2.93,-6.83
570,1.42,1.67,-10.45
580,0.67,0.58,-13.08
590,-0.11,-0.05,-14.04
600,-0.39,-0.3,-13.09
610,-0.25,0.01,-10.36
620,0.04,0.7,-6.7
630,0.35,1.07,-3.22
640,0.12,1.51,-0.64
650,-1.15,2.52,2.3
660,-3.41,3.4,6.32
670,-7.5,4.0,9.73
680,-10.53,4.01,11.87
690,-11.47,3.54,11.72
700,-11.01,2.78,9.77
710,-9.69,1.72,6.54
720,-8.51,1.02,3.69
730,-8.3,0.87,1.62
740,-8.91,0.92,0.66
750,-10.21,1.42,1.07
760,-11.7,2.16,2.72
770,-12.57,3.01,5.37
780,-12.93,3.82,8.48
790,-12.73,4.33,11.59
800,-12.47,4.67,14.76
810,-12.51,4.79,18.04
820,-12.98,4.92,20.84
830,-13.98,4.87,22.71
840,-15.28,4.77,23.14
850,-16.13,4.59,22.3
860,-16.9,4.2,20.12
870,-17.19,4.18,17.9
880,-16.39,4.39,16.38
890,-14.7,4.82,15.99
900,-12.15,5.59,16.84
910,-9.3,6.01,18.25
920,-6.64,6.35,20.07
930,-4.32,6.74,21.8
940,-2.05,6.94,22.88
950,0.06,6.83,23.1
960,1.95,6.55,22.49
970,3.79,6.14,21.58
980,5.66,5.63,20.88
990,7.51,5.03,20.54
1000,9.47,4.56,20.36
