timestamp,x,y,z
0,0.79,3.78,26.19
10,1.38,3.33,25.32
20,1.99,2.78,23.26
30,2.3,2.17,20.34
40,2.23,1.3,17.05
50,1.76,0.62,13.71
60,1.15,-0.1,10.83
70,0.81,-0.94,8.64
80,0.95,-1.58,7.44
90,1.65,-2.26,6.97
100,2.91,-2.95,6.98
110,4.3,-3.43,7.13
120,5.37,-4.04,7.01
130,6.04,-4.62,6.61
140,6.24,-5.06,5.94
150,5.83,-5.26,5.15
160,4.99,-5.38,4.43
170,4.24,-5.51,4.08
180,3.43,-5.64,3.91
190,2.78,-5.69,3.99
200,2.18,-5.69,4.13
210,1.39,-5.49,4.1
220,0.57,-5.54,3.78
230,-0.12,-5.62,3.18
240,-0.75,-5.81,2.47
250,-1.34,-5.92,1.67
260,-1.95,-6.02,0.91
270,-2.67,-6.01,0.17
280,-3.52,-5.93,-0.31
290,-4.42,-5.82,-0.52
300,-5.41,-5.72,-0.41
310,-6.21,-5.66,-0.11
320,-6.7,-5.72,0.4
330,-6.64,-5.9,1.19
340,-6.15,-6.18,2.15
350,-5.55,-6.51,3.16
360,-5.02,-6.52,4.39
370,-4.98,-5.81,5.88
380,-5.59,-4.52,7.38
390,-6.61,-3.37,8.7
400,-7.66,-2.61,9.33
410,-8.76,-2.23,9.18
420,-9.47,-2.21,8.36
430,-9.63,-2.29,7.58
440,-9.28,-2.41,7.22
450,-8.39,-2.63,7.52
460,-7.19,-2.86,8.55
470,-6.04,-3.0,10.04
480,-4.88,-3.1,11.59
490,-3.51,-3.27,12.97
500,-2.14,-3.55,13.79
510,-0.74,-3.92,13.97
520,0.52,-4.32,13.44
530,1.47,-4.7,12.45
540,1.96,-4.98,11.25
550,2.08,-4.99,10.06
560,1.89,-4.89,9.07
570,1.48,-4.71,8.3
580,0.96,-4.49,7.84
590,0.57,-4.32,7.74
600,0.38,-4.16,7.75
610,0.37,-4.12,7.75
620,0.4,-4.14,7.65
630,0.42,-4.26,7.65
640,0.32,-4.41,7.73
650,0.39,-4.57,7.84
660,0.66,-4.8,7.92
670,0.91,-5.06,7.88
680,1.03,-5.31,7.84
690,0.9,-5.5,7.72
700,0.47,-5.7,7.57
710,-0.28,-5.69,7.5
720,-1.01,-5.69,7.58
730,-1.53,-5.77,7.79
740,-1.85,-5.8,7.92
750,-1.91,-5.71,7.96
760,-1.81,-5.64,7.9
770,-1.57,-5.6,7.83
780,-1.33,-5.56,7.73
790,-1.25,-5.47,7.61
800,-1.44,-5.14,7.49
810,-1.82,-4.84,7.28
820,-2.15,-4.76,7.01
830,-2.33,-4.79,6.8
840,-2.2,-4.9,6.83
850,-1.83,-4.95,7.25
860,-1.47,-4.9,7.96
870,-1.1,-4.81,8.83
880,-0.87,-4.73,9.79
890,-0.85,-4.47,10.65
900,-0.87,-4.3,11.45
910,-0.93,-4.27,12.11
920,-0.85,-4.21,12.7
930,-0.53,-4.24,13.23
940,0.21,-4.2,13.59
950,1.39,-4.47,13.67
960,2.8,-4.88,13.43
970,3.76,-5.13,12.89
980,4.24,-5.35,12.13
990,4.32,-5.42,11.25
1000,3.95,-5.38,10.37
