timestamp,x,y,z
0,-14.78,0.15,13.36
10,-13.7,0.87,14.36
20,-11.68,1.67,16.61
30,-9.21,2.32,19.12
40,-6.41,2.86,21.11
50,-4.09,3.2,21.89
60,-2.29,3.39,21.44
70,-1.28,3.39,20.08
80,-1.12,3.5,18.44
90,-1.29,3.72,17.21
100,-1.37,3.97,16.64
110,-0.87,4.12,16.67
120,0.14,4.18,16.81
130,1.47,4.08,16.57
140,2.84,3.83,15.84
150,3.58,3.49,14.48
160,4.18,3.2,13.09
170,4.24,2.97,11.65
180,4.17,2.84,10.3
190,3.99,2.69,9.16
200,3.85,2.49,8.46
210,4.01,2.37,8.29
220,4.27,2.09,8.2
230,4.79,1.88,7.93
240,5.36,1.55,7.24
250,5.87,1.25,6.2
260,6.14,1.03,5.06
270,6.31,0.86,4.02
280,6.2,0.6,3.03
290,5.83,0.38,2.18
300,5.32,0.22,1.46
310,4.47,0.06,0.82
320,3.55,-0.11,0.24
330,2.72,-0.37,-0.26
340,2.01,-0.61,-0.69
350,1.51,-0.96,-1.11
360,1.12,-1.26,-1.54
370,0.96,-1.53,-1.85
380,0.53,-1.92,-2.12
390,0.19,-1.81,-2.4
400,0.06,-2.04,-2.36
410,-0.4,-1.87,-1.95
420,-1.04,-1.56,-0.97
430,-2.3,-1.06,0.11
440,-4.3,-0.54,1.04
450,-6.87,0.3,2.02
460,-9.94,1.06,2.94
470,-13.11,1.81,4.27
480,-16.14,2.38,5.97
490,-18.06,2.94,7.98
500,-18.95,3.33,9.77
510,-18.14,3.44,11.76
520,-16.02,3.38,13.94
530,-13.46,3.2,16.01
540,-11.38,2.8,17.46
550,-10.03,2.23,18.02
560,-9.56,1.76,17.66
570,-9.86,1.49,16.67
580,-10.39,1.55,15.6
590,-10.64,1.72,15.29
600,-10.17,2.12,16.23
610,-9.19,2.56,17.89
620,-8.06,2.99,19.22
630,-7.01,3.33,19.39
640,-6.1,3.65,18.48
650,-5.31,4.03,17.1
660,-4.29,4.42,16.34
670,-2.89,5.14,16.7
680,-1.36,5.6,17.75
690,0.48,5.96,19.13
700,2.45,6.16,20.31
710,4.12,6.12,20.84
720,6.04,5.82,20.92
730,7.4,5.42,20.3
740,8.14,4.85,18.98
750,8.15,4.26,17.27
760,7.52,3.79,15.35
770,6.57,3.34,13.42
780,5.82,2.9,11.66
790,5.4,2.52,10.24
800,5.16,2.08,9.08
810,4.93,1.74,8.2
820,4.62,1.5,7.47
830,4.34,1.3,6.82
840,4.29,1.06,6.24
850,4.48,0.85,5.84
860,4.72,0.63,5.47
870,4.84,0.4,4.98
880,4.58,0.23,4.4
890,3.98,0.1,3.75
900,3.22,0.05,3.0
910,2.39,-0.06,2.02
920,1.53,-0.3,0.83
930,0.93,-0.57,-0.31
940,0.8,-0.92,-1.09
950,0.71,-1.2,-1.6
960,0.64,-1.38,-1.67
970,0.39,-1.41,-1.05
980,-0.31,-1.37,0.07
990,-1.44,-1.3,1.24
1000,-2.78,-1.24,1.99
