timestamp,x,y,z
0,6.5,-2.72,7.31
10,7.7,-2.91,6.45
20,8.61,-2.98,5.69
30,9.4,-3.04,5.05
40,9.85,-3.22,4.39
50,9.94,-3.35,3.71
60,9.66,-3.38,3.02
70,9.04,-3.28,2.37
80,7.93,-3.06,1.81
90,6.46,-2.7,1.33
100,4.98,-2.23,1.08
110,3.36,-1.88,0.86
120,2.03,-1.54,0.47
130,0.87,-1.31,-0.08
140,-0.1,-0.94,-0.61
150,-1.31,-0.67,-1.1
160,-2.54,0.12,-1.24
170,-4.07,0.59,-0.9
180,-5.75,1.13,-0.02
190,-7.73,2.12,1.72
200,-10.07,2.91,3.98
210,-12.38,3.82,5.91
220,-14.69,4.6,6.94
230,-16.84,5.2,7.19
240,-18.59,5.36,7.13
250,-19.43,5.1,7.35
260,-19.0,4.68,8.42
270,-17.0,4.16,10.35
280,-14.05,3.74,12.49
290,-10.95,3.46,14.22
300,-8.17,3.26,15.63
310,-5.95,3.18,16.99
320,-4.23,3.1,18.48
330,-2.89,3.0,19.98
340,-1.86,2.91,21.27
350,-0.96,3.02,22.05
360,0.03,3.33,22.19
370,1.35,3.62,21.87
380,3.13,4.12,21.36
390,4.88,3.96,20.97
400,6.89,3.37,20.86
410,8.92,2.4,20.67
420,10.8,1.36,19.93
430,12.07,0.46,18.26
440,12.61,-0.3,15.73
450,12.4,-0.94,12.6
460,11.66,-1.44,9.3
470,10.79,-1.96,6.38
480,9.93,-2.33,3.99
490,9.32,-2.81,2.32
500,8.94,-2.91,1.4
510,8.32,-2.73,1.03
520,7.43,-2.19,1.3
530,6.18,-1.63,1.89
540,4.91,-0.92,2.53
550,3.45,-0.38,2.83
560,1.93,0.05,2.49
570,0.5,0.39,1.45
580,-0.86,0.75,0.09
590,-2.43,0.91,-1.19
600,-4.18,1.15,-1.84
610,-6.23,1.48,-1.81
620,-8.04,1.94,-1.19
630,-10.17,2.6,0.15
640,-11.81,2.68,1.0
650,-13.04,2.64,1.62
660,-13.93,2.64,2.04
670,-14.5,2.61,2.19
680,-14.68,2.68,2.54
690,-14.6,2.75,3.14
700,-14.3,2.6,3.97
710,-13.37,2.51,5.11
720,-11.98,2.37,6.61
730,-10.54,2.18,8.65
740,-9.42,2.49,11.39
750,-8.58,2.95,14.7
760,-7.82,3.64,18.16
770,-7.08,4.13,21.15
780,-6.16,4.24,23.07
790,-4.89,4.13,23.7
800,-3.44,4.05,23.24
810,-2.03,3.98,22.2
820,-0.8,3.87,21.03
830,0.46,3.73,19.99
840,1.84,3.77,19.17
850,3.39,3.71,18.61
860,5.12,3.55,18.5
870,6.55,3.19,18.51
880,8.17,2.66,18.52
890,9.43,1.94,18.03
900,10.43,1.25,16.9
910,11.04,0.71,15.11
920,11.12,0.02,12.83
930,11.1,-0.47,10.44
940,10.93,-0.89,7.74
950,10.64,-1.4,5.26
960,10.46,-2.1,3.25
970,10.39,-2.59,1.69
980,10.04,-2.83,0.58
990,9.42,-2.8,-0.01
1000,8.29,-2.44,-0.21
