timestamp,x,y,z
0,-3.19,5.11,26.16
10,-1.73,4.38,27.2
20,-0.15,3.67,27.21
30,1.46,2.79,26.18
40,2.82,1.86,24.24
50,3.76,1.09,21.94
60,4.25,0.32,19.55
70,4.47,-0.15,17.28
80,4.47,-0.59,15.24
90,4.59,-1.11,13.65
100,4.92,-1.34,12.48
110,5.54,-1.55,11.57
120,6.16,-1.87,10.7
130,7.04,-2.09,9.77
140,7.79,-2.34,8.62
150,8.43,-2.62,7.3
160,8.78,-2.91,5.92
170,8.78,-3.0,4.62
180,8.44,-2.99,3.03
190,7.95,-2.82,1.97
200,7.17,-2.7,0.84
210,6.37,-2.59,-0.09
220,5.53,-2.29,-0.83
230,4.59,-2.04,-1.53
240,3.6,-1.65,-2.35
250,2.76,-0.99,-2.89
260,1.91,-0.48,-3.27
270,0.97,0.06,-3.61
280,-0.2,0.66,-3.82
290,-1.5,1.14,-3.82
300,-2.81,1.83,-3.28
310,-4.24,2.64,-2.69
320,-5.8,4.25,-1.61
330,-7.85,5.46,-0.08
340,-10.49,6.78,1.58
350,-12.88,7.7,3.0
360,-14.92,8.35,4.62
370,-16.39,9.05,6.49
380,-17.18,9.62,8.74
390,-17.14,9.64,11.17
400,-16.35,9.37,13.29
410,-14.86,8.92,14.85
420,-13.01,8.31,15.65
430,-11.09,7.63,15.88
440,-9.28,6.97,15.95
450,-7.71,6.42,16.53
460,-6.59,6.09,18.02
470,-5.72,5.74,19.88
480,-4.53,5.52,22.34
490,-2.96,5.39,24.51
500,-1.25,5.0,25.84
510,0.53,4.54,26.1
520,2.09,3.79,25.3
530,3.72,2.94,23.93
540,5.2,2.43,22.29
550,6.36,1.56,20.42
560,7.41,0.63,18.33
570,8.35,-0.18,16.09
580,9.09,-0.8,13.86
590,9.46,-1.27,11.73
600,9.56,-1.72,9.81
610,9.52,-2.1,8.34
620,9.39,-2.25,7.33
630,9.21,-2.17,6.73
640,9.01,-2.03,6.4
650,8.7,-1.87,6.07
660,8.28,-1.51,5.53
670,7.62,-1.07,4.7
680,6.76,-0.51,3.59
690,5.78,0.07,2.17
700,4.71,0.67,0.66
710,3.45,1.31,-0.78
720,2.27,2.09,-1.96
730,0.51,2.91,-3.34
740,-1.36,2.31,-6.17
750,-2.23,2.5,-9.17
760,-3.48,2.66,-10.65
770,-4.77,2.88,-9.89
780,-6.02,3.16,-7.36
790,-7.63,3.8,-5.3
800,-9.31,5.51,-3.4
810,-11.13,7.51,0.07
820,-13.91,8.86,3.43
830,-16.85,9.73,6.14
840,-19.09,10.02,8.56
850,-20.44,10.15,10.95
860,-20.48,10.08,13.43
870,-19.07,9.71,15.66
880,-16.61,8.97,17.27
890,-13.76,8.2,18.48
900,-10.93,7.31,19.85
910,-8.37,6.54,21.5
920,-5.95,5.85,23.35
930,-3.52,5.31,25.22
940,-1.27,4.87,26.73
950,0.81,4.23,27.14
960,2.75,3.12,26.47
970,4.11,2.14,25.01
980,5.29,1.29,23.39
990,5.73,0.7,21.68
1000,5.68,0.05,19.8
