timestamp,x,y,z
0,1.42,-1.25,2.6
10,0.65,-1.19,1.8
20,-0.04,-1.22,1.05
30,-0.77,-1.06,0.56
40,-1.77,-0.85,0.34
50,-2.84,-0.53,0.34
60,-4.04,-0.19,0.53
70,-5.22,0.25,0.96
80,-6.53,0.92,1.62
90,-8.03,1.41,2.49
100,-9.71,1.9,3.4
110,-11.25,2.49,4.34
120,-12.86,2.92,5.2
130,-14.19,3.28,6.01
140,-15.22,3.53,6.9
150,-15.53,3.62,8.09
160,-14.82,3.62,9.85
170,-13.22,3.73,12.09
180,-11.19,3.84,14.54
190,-9.1,3.93,16.98
200,-7.02,3.94,19.17
210,-4.96,3.9,21.04
220,-2.94,3.83,22.43
230,-0.99,3.7,23.08
240,0.79,3.35,22.92
250,2.29,2.86,22.04
260,3.63,2.53,20.87
270,4.89,2.04,19.7
280,6.08,1.29,18.5
290,7.3,0.65,17.34
300,8.49,-0.03,16.14
310,9.62,-0.61,14.88
320,10.65,-1.21,13.35
330,11.35,-1.78,11.45
340,11.76,-2.27,9.4
350,11.87,-2.73,7.49
360,11.65,-3.03,5.81
370,11.31,-3.24,4.44
380,10.93,-3.28,3.41
390,10.18,-3.19,2.71
400,9.11,-2.92,2.43
410,7.67,-2.34,2.5
420,6.04,-1.85,2.55
430,4.63,-1.32,2.5
440,3.35,-1.02,2.39
450,2.27,-0.67,2.46
460,1.08,-0.13,2.69
470,-0.33,0.3,2.83
480,-1.77,0.87,2.74
490,-3.21,1.2,2.21
500,-4.58,1.6,1.31
510,-6.12,1.81,0.36
520,-7.71,2.02,-0.25
530,-9.56,2.34,-0.55
540,-11.6,2.72,-0.19
550,-13.37,3.12,0.45
560,-14.71,3.51,1.26
570,-15.49,4.05,2.44
580,-15.71,4.56,3.81
590,-15.25,4.53,5.37
600,-14.04,4.46,7.22
610,-12.59,4.38,9.11
620,-11.13,4.24,11.08
630,-9.88,4.21,13.09
640,-8.72,4.27,14.97
650,-7.69,4.44,16.57
660,-6.78,4.52,18.0
670,-5.94,4.61,19.55
680,-5.02,4.82,21.23
690,-3.94,5.05,22.78
700,-2.65,5.12,23.7
710,-1.21,4.76,23.6
720,0.31,3.97,22.58
730,1.77,2.94,21.0
740,3.09,1.92,19.2
750,4.32,1.1,17.42
760,5.36,0.27,15.95
770,6.18,-0.42,14.69
780,7.11,-0.93,13.66
790,8.03,-1.44,12.66
800,8.93,-1.87,11.62
810,9.7,-2.24,10.46
820,10.42,-2.59,9.33
830,11.01,-2.69,8.18
840,11.29,-2.97,7.11
850,11.45,-3.2,6.19
860,11.45,-3.23,5.43
870,11.1,-3.24,4.77
880,10.4,-3.21,4.15
890,9.4,-3.05,3.61
900,8.16,-2.84,3.14
910,6.89,-2.48,2.76
920,5.63,-2.06,2.34
930,4.57,-1.72,1.87
940,3.56,-1.18,1.41
950,2.4,-0.69,0.92
960,1.18,-0.34,0.59
970,-0.16,0.2,0.35
980,-1.67,0.77,0.32
990,-3.3,1.22,0.49
1000,-5.02,1.84,0.88
