timestamp,x,y,z
0,3.26,2.35,16.71
10,3.66,2.6,16.75
20,3.93,2.99,17.17
30,4.15,3.41,17.36
40,4.31,3.8,17.04
50,4.34,4.02,16.04
60,4.02,4.03,14.38
70,3.51,4.06,12.5
80,2.89,4.24,10.91
90,2.52,4.55,9.93
100,2.5,4.82,9.29
110,2.89,5.09,8.48
120,3.47,5.23,7.13
130,4.03,5.2,5.16
140,4.5,5.0,3.15
150,5.01,4.58,1.35
160,4.83,4.08,-0.37
170,4.44,3.59,-2.06
180,3.9,2.7,-3.65
190,4.02,1.95,-5.31
200,3.15,1.28,-6.85
210,2.06,0.42,-7.82
220,1.03,-0.18,-8.08
230,-0.17,-0.69,-7.94
240,-1.25,-0.91,-7.54
250,-1.8,-1.06,-6.96
260,-2.21,-1.7,-6.64
270,-2.16,-2.08,-6.07
280,-2.07,-2.7,-5.32
290,-2.43,-3.36,-4.22
300,-3.38,-3.6,-3.17
310,-5.59,-2.99,-2.48
320,-9.26,-1.81,-1.91
330,-14.95,-0.4,-0.35
340,-21.91,-0.08,1.55
350,-27.36,0.83,3.72
360,-30.76,0.83,5.71
370,-31.4,0.05,7.43
380,-28.77,-0.64,8.76
390,-24.22,-1.64,9.53
400,-20.66,-2.72,9.13
410,-19.48,-3.06,8.01
420,-20.25,-2.49,7.11
430,-21.33,-1.55,7.1
440,-21.16,-0.45,8.22
450,-19.4,0.62,10.2
460,-16.76,1.67,12.79
470,-13.72,2.93,15.84
480,-10.49,3.83,18.84
490,-7.91,4.48,20.97
500,-5.44,4.61,22.29
510,-3.24,4.79,22.67
520,-0.85,4.56,22.45
530,0.78,4.41,22.0
540,2.06,4.18,21.75
550,2.87,4.35,21.61
560,3.78,4.71,21.74
570,5.13,5.15,22.07
580,6.27,5.52,22.14
590,7.28,5.96,21.89
600,7.93,6.59,21.14
610,7.99,7.4,19.91
620,7.43,8.29,18.33
630,6.34,9.23,16.41
640,5.42,10.03,14.38
650,5.04,10.4,12.11
660,5.15,10.2,9.56
670,5.67,9.75,6.9
680,6.08,9.21,4.35
690,6.36,8.57,2.0
700,6.18,7.82,-0.11
710,5.17,6.82,-2.24
720,4.78,5.09,-4.52
730,4.37,3.88,-7.31
740,3.21,2.32,-9.22
750,1.97,0.92,-10.14
760,0.95,-0.26,-10.22
770,0.45,-1.37,-9.86
780,0.42,-2.28,-9.25
790,0.27,-3.09,-8.51
800,-0.14,-3.6,-7.59
810,-0.97,-3.94,-6.76
820,-2.24,-4.23,-6.01
830,-4.14,-4.55,-5.4
840,-6.3,-4.39,-5.1
850,-9.64,-4.09,-5.04
860,-14.91,-3.77,-4.88
870,-20.09,-3.42,-5.03
880,-24.59,-3.13,-4.71
890,-28.09,-2.69,-3.26
900,-30.29,-2.66,-1.06
910,-30.18,-1.73,2.22
920,-28.05,-0.69,7.3
930,-25.91,-0.19,12.21
940,-23.54,0.4,16.22
950,-21.43,0.92,18.88
960,-19.31,1.42,20.33
970,-17.26,1.81,20.42
980,-15.54,2.11,19.74
990,-14.03,2.43,19.11
1000,-12.18,3.15,19.38
