timestamp,x,y,z
0,-10.13,3.35,22.13
10,-8.26,3.19,22.45
20,-5.91,3.48,23.02
30,-2.97,3.91,24.19
40,0.4,4.58,26.08
50,3.92,5.16,28.35
60,8.41,5.77,30.4
70,13.24,6.09,31.35
80,16.75,6.27,29.83
90,18.17,6.05,25.82
100,17.65,5.66,20.31
110,15.6,5.12,15.14
120,13.35,4.58,11.41
130,11.01,4.13,8.98
140,9.15,3.82,7.5
150,7.64,3.61,6.43
160,6.5,3.25,5.42
170,5.54,2.92,4.31
180,4.64,2.58,3.04
190,3.78,2.18,1.72
200,3.06,1.81,0.52
210,2.13,1.62,-0.83
220,1.35,1.44,-2.14
230,0.05,1.4,-3.48
240,-0.41,1.15,-5.26
250,-1.34,1.18,-7.74
260,-2.07,1.08,-9.44
270,-2.28,1.01,-10.24
280,-2.08,0.98,-10.4
290,-1.65,0.75,-9.88
300,-1.31,0.51,-8.4
310,-1.36,0.56,-6.32
320,-1.95,0.73,-4.28
330,-3.02,0.98,-3.06
340,-4.67,1.38,-2.32
350,-6.68,2.2,-1.87
360,-9.63,3.5,0.23
370,-12.66,5.09,3.92
380,-16.08,6.71,8.88
390,-18.53,7.87,14.25
400,-19.58,8.49,19.03
410,-18.84,8.55,22.76
420,-16.41,8.18,25.18
430,-13.24,7.53,26.41
440,-10.24,6.81,26.97
450,-8.15,6.23,27.36
460,-6.84,5.76,27.52
470,-5.86,5.46,27.02
480,-4.79,5.4,25.95
490,-3.66,5.4,24.5
500,-2.46,5.34,23.1
510,-1.17,5.21,21.69
520,0.41,4.94,20.22
530,2.26,4.59,18.7
540,4.33,4.25,17.35
550,6.5,4.06,16.32
560,8.56,3.93,15.59
570,10.09,3.89,14.88
580,11.01,3.87,13.91
590,11.46,3.98,12.56
600,11.3,4.26,10.9
610,10.91,4.45,9.43
620,10.49,4.7,8.18
630,10.25,4.84,7.27
640,10.29,4.83,6.53
650,10.24,4.66,5.72
660,10.09,4.42,4.83
670,9.62,4.14,3.83
680,8.71,4.13,2.72
690,7.53,4.19,1.57
700,6.05,4.14,0.23
710,4.7,3.93,-1.02
720,3.39,3.71,-2.1
730,2.39,3.41,-3.19
740,2.7,2.7,-4.63
750,2.47,2.2,-6.17
760,2.45,1.72,-6.7
770,1.74,1.58,-5.92
780,-0.16,2.0,-4.55
790,-2.8,2.32,-3.87
800,-5.71,2.72,-4.01
810,-8.55,2.9,-4.48
820,-12.05,3.0,-4.44
830,-14.55,3.08,-4.17
840,-16.39,3.54,-2.64
850,-17.58,4.36,-0.27
860,-18.12,4.93,3.43
870,-18.24,5.23,7.55
880,-18.19,5.23,10.89
890,-17.78,5.25,13.83
900,-17.16,5.27,15.82
910,-16.22,5.11,17.03
920,-15.18,5.15,18.01
930,-14.03,5.15,19.05
940,-12.54,5.3,20.26
950,-10.79,5.63,21.79
960,-9.02,6.04,23.48
970,-7.14,6.3,24.96
980,-5.05,6.52,25.79
990,-2.71,6.7,25.96
1000,-0.25,6.88,25.74
