timestamp,x,y,z
0,0.66,-1.52,-2.04
10,0.16,-1.57,-2.48
20,-0.54,-1.54,-2.56
30,-1.45,-1.05,-1.87
40,-2.83,-0.37,-0.52
50,-4.35,0.48,1.12
60,-6.34,1.63,3.26
70,-8.72,2.7,5.78
80,-11.07,3.79,8.05
90,-13.73,4.93,10.5
100,-16.11,5.79,12.63
110,-17.77,6.1,14.41
120,-18.3,6.01,16.04
130,-17.34,5.76,17.47
140,-14.91,5.46,18.43
150,-11.8,5.08,18.83
160,-8.76,4.56,18.81
170,-5.96,3.81,18.63
180,-3.41,3.17,18.29
190,-1.02,2.55,17.9
200,1.3,2.04,17.53
210,3.57,1.64,17.16
220,5.74,1.36,16.96
230,7.69,1.18,16.92
240,9.39,1.08,17.03
250,10.69,1.08,17.34
260,11.54,1.13,17.59
270,11.98,1.05,17.5
280,12.05,0.91,16.8
290,11.82,0.62,15.35
300,11.32,0.28,13.28
310,10.4,-0.08,11.01
320,9.24,-0.41,8.94
330,8.11,-0.74,7.24
340,6.75,-0.83,5.76
350,5.45,-0.95,4.54
360,4.26,-1.02,3.62
370,3.24,-1.01,2.99
380,2.4,-0.96,2.68
390,1.91,-0.83,2.56
400,1.76,-0.86,2.45
410,2.03,-0.98,2.34
420,2.58,-1.06,2.18
430,3.18,-1.12,1.87
440,3.52,-1.1,1.33
450,3.4,-1.08,0.66
460,2.73,-0.9,0.07
470,1.74,-0.62,-0.35
480,0.63,-0.33,-0.52
490,-0.39,-0.1,-0.54
500,-1.37,0.23,-0.22
510,-2.35,0.62,0.49
520,-3.48,1.21,1.44
530,-4.96,1.93,2.54
540,-6.65,2.82,3.68
550,-8.69,3.56,4.72
560,-10.85,4.23,5.71
570,-12.89,4.81,6.55
580,-14.62,5.27,7.41
590,-15.78,5.37,8.49
600,-16.1,5.25,9.88
610,-15.3,5.26,11.52
620,-13.76,4.94,13.14
630,-12.01,4.66,14.5
640,-10.51,4.43,15.52
650,-9.41,4.25,16.43
660,-8.54,4.31,17.32
670,-7.8,4.43,18.05
680,-6.8,4.52,18.61
690,-5.26,4.5,19.13
700,-3.27,4.39,19.69
710,-0.88,4.21,20.18
720,1.66,4.11,20.6
730,4.2,3.96,20.77
740,6.5,3.72,20.71
750,8.41,3.33,20.37
760,9.95,2.91,19.8
770,10.95,2.55,19.2
780,11.63,2.1,18.37
790,11.7,1.82,17.38
800,11.21,1.74,16.12
810,10.25,1.62,14.58
820,9.16,1.41,12.99
830,7.99,1.12,11.48
840,7.05,0.95,10.21
850,6.4,0.84,8.93
860,6.11,0.7,7.62
870,5.9,0.58,6.3
880,5.7,0.45,5.05
890,5.5,0.31,4.03
900,5.34,0.14,3.34
910,5.39,-0.09,3.01
920,5.69,-0.24,3.05
930,6.05,-0.36,3.39
940,6.37,-0.42,3.76
950,6.49,-0.38,3.91
960,6.4,-0.3,3.6
970,6.21,-0.33,2.9
980,5.91,-0.38,1.96
990,5.64,-0.48,0.94
1000,5.26,-0.55,-0.06
